numer_sta,date,pmer,tend,cod_tend,dd,ff,t,td,u,vv,ww,w1,w2,n,nbas,hbas,cl,cm,ch,pres,niv_bar,geop,tend24,tn12,tn24,tx12,tx24,tminsol,sw,tw,raf10,rafper,per,etat_sol,ht_neige,ssfrai,perssfrai,rr1,rr3,rr6,rr12,rr24,phenspe1,phenspe2,phenspe3,phenspe4,nnuage1,ctype1,hnuage1,nnuage2,ctype2,hnuage2,nnuage3,ctype3,hnuage3,nnuage4,ctype4,hnuage4
7149,20230101000000,101460.0,90.0,3.0,210.0,7.0,287.35,278.15,54.0,30000.0,1.0,2.0,2.0,75.0,6.0,3400.0,30.0,23.0,10.0,100390.0,,,480.0,,,,,,,,10.9,12.5,-10.0,0.0,0.0,0.0,-60.0,0.0,0.0,0.0,0.0,0.2,,,,,6.0,3.0,3400.0,,,,,,,,,
7168,20230101000000,101720.0,20.0,2.0,190.0,5.0,284.95,280.25,73.0,20000.0,0.0,,,,0.0,,,,,100300.0,,,400.0,,,,,281.55,,,6.6,7.4,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7181,20230101000000,101870.0,40.0,1.0,200.0,8.9,285.85,281.35,74.0,59830.0,0.0,,,,0.0,,,,,97730.0,,,410.0,,,,,283.65,,,12.2,14.6,-10.0,,,,,0.0,0.0,0.0,0.0,-0.1,,,,,,,,,,,,,,,,
7190,20230101000000,101950.0,100.0,0.0,130.0,2.3,285.25,281.55,78.0,19400.0,0.0,,,,0.0,,,,,100130.0,,,370.0,,,,,279.65,,,5.9,11.0,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,-0.1,,,,,,,,,,,,,,,,
7207,20230101000000,101300.0,220.0,1.0,230.0,11.1,286.45,284.85,90.0,6000.0,40.0,2.0,,100.0,8.0,450.0,37.0,,,100790.0,,,440.0,,,,,,,,15.9,17.6,-10.0,2.0,,,,0.0,0.0,0.0,0.0,0.2,,,,,8.0,7.0,500.0,,,,,,,,,
7222,20230101000000,101490.0,180.0,3.0,200.0,3.4,286.35,285.05,92.0,10750.0,61.0,,,100.0,8.0,2250.0,,,,101180.0,,,370.0,,,,,284.15,,,5.1,7.6,-10.0,,0.0,,,0.6,1.8,1.8,1.8,1.8,,,,,8.0,,2280.0,,,,,,,,,
7240,20230101000000,101610.0,120.0,2.0,200.0,7.6,287.65,280.65,63.0,60000.0,0.0,,,100.0,8.0,3420.0,,,,100280.0,,,330.0,,,,,282.65,,,12.7,13.3,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,-0.1,,,,,8.0,,3420.0,,,,,,,,,
7255,20230101000000,101850.0,50.0,3.0,180.0,3.9,283.25,279.35,77.0,20000.0,0.0,,,,,,,,,99840.0,,,190.0,,,,,280.55,,,6.1,6.1,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7280,20230101000000,102150.0,50.0,2.0,210.0,3.0,284.15,281.55,84.0,44190.0,0.0,,,,2.0,4140.0,,,,99500.0,,,240.0,,,,,281.95,,,5.0,7.2,-10.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.2,,,,,2.0,,4140.0,,,,,,,,,
7299,20230101000000,102240.0,140.0,1.0,180.0,2.6,281.75,280.85,94.0,1130.0,10.0,,,,0.0,,,,,98940.0,,,360.0,,,,,278.25,,,3.8,4.7,-10.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.2,,,,,,,,,,,,,,,,
7314,20230101000000,101730.0,190.0,1.0,180.0,5.1,286.65,284.55,87.0,,,,,,,,,,,101450.0,,,280.0,,,,,,,,7.8,10.7,-10.0,,,,,0.0,0.0,0.0,0.0,-0.1,,,,,,,,,,,,,,,,
7335,20230101000000,101790.0,150.0,3.0,200.0,6.6,286.25,281.35,72.0,59710.0,0.0,,,,5.0,3660.0,,,,100350.0,,,260.0,,,,,283.15,,,10.7,13.5,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,5.0,,3660.0,,,,,,,,,
7434,20230101000000,102050.0,80.0,1.0,170.0,4.6,284.05,281.25,83.0,55530.0,0.0,,,,0.0,,,,,97270.0,,,180.0,,,,,281.95,,,7.6,9.7,-10.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7460,20230101000000,102170.0,20.0,1.0,170.0,10.9,286.65,281.45,71.0,60000.0,0.0,,,,0.0,,,,,98250.0,,,270.0,,,,,282.55,,,15.2,16.8,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7471,20230101000000,,-10.0,5.0,170.0,7.2,283.05,279.75,80.0,20000.0,0.0,,,,0.0,,,,,92810.0,92500.0,861.0,300.0,,,,,279.55,,,13.7,13.7,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7481,20230101000000,102440.0,70.0,1.0,200.0,7.7,287.95,280.45,61.0,60000.0,3.0,0.0,0.0,10.0,1.0,,30.0,23.0,12.0,99580.0,,,230.0,,,,,,,,11.8,12.6,-10.0,0.0,0.0,0.0,-60.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0,5200.0,1.0,0.0,8000.0,,,,,,
7510,20230101000000,101920.0,80.0,1.0,160.0,4.9,285.55,279.15,65.0,53460.0,0.0,,,,0.0,,,,,101340.0,,,200.0,,,,,281.35,,,5.9,5.9,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7535,20230101000000,102220.0,30.0,3.0,170.0,3.2,285.45,282.65,83.0,20000.0,0.0,,,,1.0,4020.0,,,,99100.0,,,230.0,,,,,283.15,,,9.1,12.5,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,4020.0,,,,,,,,,
7558,20230101000000,102580.0,40.0,2.0,120.0,5.3,283.95,281.85,87.0,20000.0,0.0,,,,,,,,,94250.0,,,310.0,,,,,282.75,,,8.9,10.6,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7577,20230101000000,102760.0,90.0,0.0,190.0,2.8,284.95,282.35,84.0,20000.0,0.0,,,,,,,,,101860.0,,,360.0,,,,,282.35,,,4.8,5.7,-10.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7591,20230101000000,,40.0,0.0,250.0,2.5,281.25,279.85,91.0,,,,,,,,,,,92750.0,,,320.0,,277.25,,287.55,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7607,20230101000000,102110.0,50.0,2.0,100.0,1.9,282.75,281.95,95.0,28750.0,0.0,,,75.0,6.0,4320.0,,,,101390.0,,,240.0,,,,,281.55,,,2.6,4.0,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,6.0,,4320.0,,,,,,,,,
7621,20230101000000,102220.0,30.0,0.0,160.0,4.3,282.85,275.95,62.0,44230.0,0.0,,,,5.0,3480.0,,,,97860.0,,,230.0,,,,,279.75,,,5.4,6.7,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,5.0,,3480.0,,,,,,,,,
7627,20230101000000,102270.0,-90.0,8.0,140.0,5.7,284.55,275.55,54.0,20000.0,0.0,,,,0.0,,,,,97340.0,,,160.0,,,,,279.15,,,8.1,9.0,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7630,20230101000000,102320.0,-10.0,5.0,130.0,5.2,285.95,284.15,89.0,10540.0,0.0,,,,1.0,450.0,,,,100520.0,,,220.0,,,,,283.65,,,8.6,8.6,-10.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,420.0,,,,,,,,,
7643,20230101000000,102720.0,70.0,1.0,100.0,6.6,287.85,286.55,92.0,11110.0,0.0,,,100.0,8.0,450.0,,,,102620.0,,,320.0,,,,,285.65,,,9.3,11.3,-10.0,,0.0,,,0.0,0.0,0.0,-0.1,-0.1,,,,,7.0,,360.0,8.0,,540.0,,,,,,
7650,20230101000000,102840.0,90.0,3.0,120.0,5.6,288.15,284.55,79.0,34060.0,0.0,,,,1.0,4080.0,,,,102450.0,,,460.0,,,,,284.85,,,7.8,10.0,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,4080.0,,,,,,,,,
7661,20230101000000,,,,80.0,7.3,,,,,,,,,,,,,,,,,,,,,,,,,9.3,10.6,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,
7690,20230101000000,103110.0,20.0,0.0,330.0,2.4,285.45,282.65,83.0,25000.0,2.0,0.0,0.0,40.0,3.0,1250.0,35.0,20.0,10.0,102790.0,,,570.0,,,,,282.75,,,3.1,4.1,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,2.0,6.0,1000.0,,,,,,,,,
7747,20230101000000,102520.0,60.0,3.0,240.0,2.8,282.75,281.95,95.0,3870.0,10.0,,,,5.0,450.0,,,,101980.0,,,220.0,,,,,281.65,,,4.1,4.1,-10.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,5.0,,480.0,,,,,,,,,
7761,20230101000000,103050.0,-50.0,6.0,60.0,3.0,284.15,283.25,94.0,9410.0,0.0,,,,0.0,,,,,102940.0,,,360.0,,,,,281.85,,,5.0,5.0,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.6,,,,,,,,,,,,,,,,
7790,20230101000000,103120.0,-40.0,7.0,180.0,1.1,282.65,282.05,96.0,3850.0,10.0,,,,0.0,,,,,102970.0,,,540.0,,,,,279.25,,,1.6,2.3,-10.0,,0.0,,,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,
61968,20230101000000,101340.0,130.0,6.0,90.0,2.6,299.65,296.15,81.0,,,,,,,,,,,101290.0,,,-60.0,,299.25,,304.55,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
61972,20230101000000,101330.0,150.0,6.0,,,299.35,296.45,84.0,,,,,,,,,,,101260.0,,,-250.0,,298.35,,304.75,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
61976,20230101000000,,110.0,6.0,70.0,2.1,299.35,,,,,,,,,,,,,101330.0,,,-70.0,,298.75,,304.75,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
61980,20230101000000,101450.0,-90.0,6.0,190.0,3.3,295.05,291.85,82.0,60000.0,0.0,,,,2.0,4260.0,,,,101300.0,,,-70.0,,,,,,,,4.2,4.3,-10.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,2.0,,4260.0,,,,,,,,,
61996,20230101000000,101990.0,70.0,6.0,40.0,1.3,290.35,289.05,92.0,,,,,,,,,,,101650.0,,,-770.0,,287.35,,293.55,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
61997,20230101000000,100730.0,130.0,6.0,280.0,3.8,278.85,273.75,70.0,,,,,,,,,,,98950.0,,,-370.0,,276.65,,286.15,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
61998,20230101000000,100240.0,130.0,1.0,300.0,5.1,279.75,276.05,77.0,,,,,,,,,,,99870.0,,,,,,,,,,,,8.7,-10.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,
67005,20230101000000,101330.0,-140.0,6.0,30.0,2.8,300.15,296.15,79.0,20000.0,0.0,,,,0.0,,,,,101250.0,,,-100.0,,,,,,,,3.9,4.3,-10.0,,,,,0.0,0.0,0.0,0.2,0.2,,,,,,,,,,,,,,,,
71805,20230101000000,101280.0,70.0,3.0,260.0,4.6,277.95,277.25,95.0,7730.0,0.0,,,100.0,8.0,450.0,,,,101190.0,,,-1250.0,,,,,276.85,,,6.0,6.5,-10.0,,,,,0.0,0.0,0.0,-0.1,-0.1,,,,,8.0,,330.0,,,,,,,,,
78890,20230101000000,101620.0,80.0,3.0,60.0,10.0,299.05,295.15,79.0,,,,,,,,,,,101300.0,,,20.0,,296.85,,301.35,,,,,,,,,,,0.0,0.0,0.0,0.0,0.6,,,,,,,,,,,,,,,,
78894,20230101000000,101770.0,130.0,3.0,60.0,4.7,298.65,294.15,76.0,,,,,,,,,,,101250.0,,,60.0,,298.15,,301.75,,,,,,,,,,,0.0,0.0,0.0,0.4,0.4,,,,,,,,,,,,,,,,
78897,20230101000000,101670.0,110.0,3.0,100.0,1.5,296.35,294.75,91.0,13200.0,,,,,,,,,,101580.0,,,20.0,,,,,,,,,,,,,,,0.0,-0.1,3.0,3.4,3.4,,,,,,,,,,,,,,,,
78925,20230101000000,101590.0,90.0,3.0,80.0,4.7,297.55,294.85,85.0,3190.0,61.0,,,75.0,6.0,800.0,,,,101500.0,,,40.0,301.85,,301.85,,,,,7.8,7.8,-10.0,,,,,1.0,1.0,1.6,4.0,4.6,,,,,1.0,,630.0,3.0,,810.0,5.0,,1140.0,,,
81401,20230101000000,101230.0,220.0,3.0,70.0,0.7,297.35,296.45,95.0,,,,,,,,,,,101170.0,,,80.0,,296.75,,304.25,,,,,,,,,,,0.0,0.0,0.0,0.0,7.8,,,,,,,,,,,,,,,,
81405,20230101000000,101270.0,200.0,3.0,0.0,0.0,297.85,296.05,90.0,23240.0,0.0,,,,2.0,800.0,,,,101180.0,,,70.0,302.65,,302.65,,298.15,,,1.5,2.5,-10.0,,,,,0.0,0.0,-0.1,1.2,4.4,,,,,2.0,,630.0,,,,,,,,,
81408,20230101000000,101270.0,250.0,2.0,340.0,1.1,297.45,296.95,97.0,,,,,,,,,,,101190.0,,,140.0,,296.25,,300.45,,,,,,,,,,,0.8,2.4,3.4,17.7,19.5,,,,,,,,,,,,,,,,
81415,20230101000000,,,,80.0,1.0,297.55,,,,,,,,,,,,,,,,,,296.35,,304.55,,,,,,,,,,,0.0,0.4,0.6,7.0,7.0,,,,,,,,,,,,,,,,
89642,20230101000000,97930.0,-410.0,6.0,110.0,17.0,271.05,270.75,98.0,400.0,73.0,7.0,7.0,100.0,7.0,450.0,37.0,61.0,60.0,97400.0,,,,270.35,,272.25,,,,,24.7,25.7,-60.0,,,,,,,,,,,,,,7.0,7.0,300.0,,,,,,,,,
7005,20230101030000,101080.0,110.0,3.0,220.0,3.5,287.25,281.65,69.0,20000.0,0.0,,,,,,,,,100220.0,,,670.0,,,,,283.55,,,11.0,12.9,-10.0,0.0,0.0,,,0.0,0.0,-0.1,-0.1,0.8,,,,,,,,,,,,,,,,
7015,20230101030000,101060.0,90.0,3.0,200.0,8.4,286.85,280.85,67.0,60000.0,0.0,,,100.0,8.0,3000.0,,,,100500.0,,,680.0,,,,,283.15,,,12.4,14.3,-10.0,0.0,0.0,,,0.0,-0.1,-0.1,-0.1,-0.1,,,,,8.0,,3000.0,,,,,,,,,
7020,20230101030000,100920.0,160.0,2.0,210.0,9.5,285.05,282.45,84.0,6000.0,2.0,2.0,,100.0,8.0,450.0,38.0,,,100810.0,,,800.0,,,,,,,,12.9,14.1,-10.0,,,,,-0.1,-0.1,3.6,5.4,19.4,,,,,3.0,6.0,400.0,,,,,,,,,
7027,20230101030000,101120.0,150.0,1.0,210.0,7.4,286.05,282.65,80.0,19600.0,61.0,,,100.0,8.0,2250.0,,,,100320.0,,,650.0,,,,,283.95,,,10.6,14.5,-10.0,1.0,0.0,,,0.2,0.2,0.4,1.0,7.0,,,,,3.0,,2280.0,8.0,,2820.0,,,,,,
7037,20230101030000,101280.0,170.0,1.0,200.0,6.6,286.05,281.55,74.0,52190.0,0.0,,,100.0,2.0,800.0,,,,99410.0,,,580.0,,,,,282.95,,,8.7,11.4,-10.0,,0.0,,,0.0,0.0,-0.1,-0.1,1.0,,,,,2.0,,960.0,8.0,,2940.0,,,,,,
7072,20230101030000,101610.0,110.0,1.0,170.0,4.5,286.15,279.25,63.0,20000.0,0.0,,,100.0,8.0,3480.0,,,,100470.0,,,450.0,,,,,282.85,,,7.7,8.1,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,8.0,,3480.0,,,,,,,,,
7110,20230101030000,101020.0,100.0,1.0,210.0,7.3,284.25,281.85,85.0,12790.0,0.0,,,75.0,3.0,800.0,,,,99840.0,,,670.0,,,,,281.95,,,11.7,14.5,-10.0,,0.0,,,0.0,0.0,1.0,6.2,15.5,,,,,3.0,,930.0,3.0,,2940.0,5.0,,5760.0,,,
7117,20230101030000,100960.0,90.0,2.0,220.0,8.1,284.25,280.95,80.0,,,,,,,,,,,100260.0,,,690.0,,,,,,,,14.2,14.2,-10.0,,,,,0.0,1.4,3.5,4.9,9.5,,,,,,,,,,,,,,,,
7130,20230101030000,101310.0,90.0,1.0,200.0,5.3,285.85,283.95,88.0,17290.0,0.0,,,100.0,5.0,450.0,,,,100870.0,,,500.0,,,,,284.05,,,8.1,11.1,-10.0,,,,,-0.1,0.2,0.2,0.4,1.4,,,,,5.0,,450.0,6.0,,3000.0,8.0,,3540.0,,,
7139,20230101030000,101440.0,100.0,2.0,180.0,5.8,285.55,283.45,87.0,20000.0,0.0,,,100.0,5.0,450.0,,,,99710.0,,,500.0,,,,,282.85,,,9.4,9.5,-10.0,2.0,0.0,,,0.2,0.2,0.2,0.2,0.4,,,,,3.0,,510.0,5.0,,660.0,8.0,,2100.0,,,
7149,20230101030000,101570.0,100.0,3.0,210.0,8.2,287.35,279.95,61.0,39270.0,0.0,,,100.0,2.0,1250.0,,,,100490.0,,,450.0,,,,,,,,13.7,13.7,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,2.0,,1170.0,8.0,,3720.0,,,,,,
7168,20230101030000,101800.0,80.0,1.0,180.0,4.5,285.35,280.65,73.0,20000.0,0.0,,,,0.0,,,,,100380.0,,,320.0,,,,,281.55,,,5.8,7.5,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7181,20230101030000,101900.0,30.0,3.0,190.0,9.2,285.95,281.05,72.0,55490.0,0.0,,,,0.0,,,,,97760.0,,,350.0,,,,,283.45,,,13.3,13.9,-10.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7190,20230101030000,102020.0,70.0,0.0,50.0,2.2,284.35,281.05,80.0,24840.0,0.0,,,,0.0,,,,,100200.0,,,360.0,,,,,279.05,,,2.8,4.1,-10.0,1.0,0.0,,,0.0,0.0,0.0,0.0,-0.1,,,,,,,,,,,,,,,,
7207,20230101030000,101400.0,90.0,3.0,240.0,8.6,286.25,282.65,79.0,6000.0,40.0,2.0,,100.0,8.0,450.0,37.0,,,100880.0,,,520.0,,,,,,,,14.8,16.7,-10.0,2.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,8.0,7.0,500.0,,,,,,,,,
7222,20230101030000,101620.0,130.0,2.0,190.0,3.5,285.75,284.65,93.0,7840.0,61.0,,,100.0,3.0,800.0,,,,101310.0,,,450.0,,,,,284.15,,,5.0,7.1,-10.0,,0.0,,,0.4,1.4,3.2,3.2,3.2,,,,,3.0,,720.0,3.0,,1680.0,8.0,,2100.0,,,
7240,20230101030000,101720.0,100.0,3.0,210.0,6.0,286.65,281.25,70.0,58190.0,0.0,,,90.0,7.0,1750.0,,,,100380.0,,,340.0,,,,,282.65,,,9.6,12.6,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,6.0,,1740.0,7.0,,4620.0,7.0,,6300.0,,,
7255,20230101030000,101910.0,70.0,2.0,200.0,3.7,284.35,278.85,69.0,20000.0,0.0,,,,,,,,,99910.0,,,210.0,,,,,280.45,,,4.7,6.3,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7280,20230101030000,102180.0,30.0,3.0,200.0,3.7,284.25,281.15,81.0,42340.0,0.0,,,,0.0,,,,,99530.0,,,210.0,,,,,281.55,,,7.1,7.1,-10.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.2,,,,,,,,,,,,,,,,
7299,20230101030000,102300.0,20.0,3.0,180.0,2.4,278.85,278.75,99.0,2040.0,10.0,,,,2.0,3420.0,,,,98960.0,,,320.0,,,,,277.45,,,3.8,3.8,-10.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.2,,,,,2.0,,3420.0,,,,,,,,,
7314,20230101030000,101820.0,90.0,3.0,180.0,4.9,286.25,284.35,88.0,,,2.0,,,,,,,,101540.0,,,300.0,,,,,,,,7.8,7.8,-10.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7335,20230101030000,101880.0,90.0,3.0,200.0,5.3,285.35,281.25,76.0,56950.0,0.0,,,100.0,8.0,1750.0,,,,100440.0,,,270.0,,,,,283.15,,,7.3,9.1,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,2.0,,1500.0,5.0,,3240.0,6.0,,4920.0,,,
7434,20230101030000,102050.0,-10.0,7.0,190.0,5.9,283.65,281.25,85.0,46470.0,0.0,,,,0.0,,,,,97260.0,,,130.0,,,,,281.55,,,8.1,8.8,-10.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7460,20230101030000,102170.0,0.0,5.0,170.0,11.4,286.45,280.65,68.0,59470.0,0.0,,,,0.0,,,,,98250.0,,,230.0,,,,,282.55,,,16.2,17.2,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7471,20230101030000,,20.0,3.0,140.0,2.9,282.35,278.85,79.0,20000.0,0.0,,,,0.0,,,,,92830.0,92500.0,863.0,280.0,,,,,278.55,,,6.6,13.9,-10.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7481,20230101030000,102410.0,-30.0,8.0,190.0,11.7,287.75,280.55,62.0,60000.0,3.0,0.0,0.0,0.0,0.0,,30.0,20.0,10.0,99550.0,,,230.0,,,,,,,,16.9,18.5,-10.0,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7510,20230101030000,102000.0,80.0,3.0,110.0,2.3,284.05,278.95,71.0,54930.0,0.0,,,90.0,7.0,3840.0,,,,101420.0,,,220.0,,,,,280.45,,,3.5,6.9,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,7.0,,3840.0,,,,,,,,,
7535,20230101030000,102190.0,-30.0,6.0,170.0,4.7,285.15,282.15,82.0,20000.0,0.0,,,,5.0,4140.0,,,,99070.0,,,150.0,,,,,283.05,,,8.6,8.6,-10.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,5.0,,4140.0,,,,,,,,,
7558,20230101030000,102580.0,-20.0,6.0,130.0,6.0,283.25,281.15,87.0,20000.0,0.0,,,,,,,,,94230.0,,,270.0,,,,,281.35,,,9.5,14.0,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7577,20230101030000,102800.0,30.0,0.0,170.0,2.2,283.25,281.65,90.0,20000.0,0.0,,,,,,,,,101890.0,,,340.0,,,,,281.35,,,3.5,3.9,-10.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7591,20230101030000,,50.0,5.0,240.0,2.8,281.35,279.65,89.0,,,,,,,,,,,92700.0,,,190.0,,278.05,,287.55,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7607,20230101030000,102080.0,-30.0,6.0,80.0,2.5,281.95,280.85,93.0,40070.0,0.0,,,75.0,6.0,4200.0,,,,101360.0,,,170.0,,,,,281.55,,,3.3,4.1,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,6.0,,4200.0,,,,,,,,,
7621,20230101030000,102180.0,-50.0,8.0,130.0,1.4,282.15,275.45,63.0,56890.0,0.0,,,,0.0,,,,,97810.0,,,180.0,,,,,279.75,,,2.7,5.9,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
