numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07072;20240105120000;100390;110;1;230;5.000000;283.150000;278.150000;71;20000;0;mq;mq;75;4;800;mq;mq;mq;99250;mq;mq;-490;mq;mq;mq;mq;278.450000;mq;mq;8.100000;9.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;4;mq;780;6;mq;1800;mq;mq;mq;mq;mq;mq;
07110;20240105120000;100780;140;1;310;2.300000;280.550000;279.050000;90;58260;0;mq;mq;mq;3;800;mq;mq;mq;99590;mq;mq;1130;mq;mq;mq;mq;273.150000;mq;mq;3.500000;11.800000;-10;2;0.000000;mq;mq;3.100000;3.500000;3.700000;4.100000;9.300000;mq;mq;mq;mq;1;mq;780;3;mq;1170;5;mq;5400;mq;9;mq;
07117;20240105120000;100630;120;1;290;5.400000;283.650000;279.250000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99930;mq;mq;970;mq;mq;mq;mq;mq;mq;mq;10.600000;11.100000;-10;mq;mq;mq;mq;0.000000;2.000000;2.000000;2.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20240105120000;100650;50;0;280;4.300000;283.450000;278.650000;72;28270;0;mq;mq;mq;0;mq;mq;mq;mq;100200;mq;mq;380;mq;mq;mq;mq;279.550000;mq;mq;6.000000;6.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;1.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20240105120000;100550;40;0;260;3.100000;281.750000;277.950000;77;20000;0;mq;mq;mq;2;1750;mq;mq;mq;98810;mq;mq;-40;mq;mq;mq;mq;280.550000;mq;mq;5.100000;5.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;5.500000;mq;mq;mq;mq;2;mq;1500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20240105120000;100470;20;0;270;3.800000;282.350000;277.550000;72;20000;3;0;0;50;4;800;31;20;11;99390;mq;mq;-380;mq;mq;mq;mq;mq;mq;mq;7.300000;8.100000;-10;1;0.000000;0.000000;-60;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;4;8;650;1;0;8000;mq;mq;mq;mq;mq;mq;
07168;20240105120000;100510;30;1;250;5.100000;282.050000;277.850000;75;20000;0;mq;mq;mq;1;7200;mq;mq;mq;99090;mq;mq;-530;mq;mq;mq;mq;278.850000;mq;mq;7.400000;8.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.800000;0.800000;0.800000;mq;mq;mq;mq;1;mq;7200;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20240105120000;100470;60;1;250;4.800000;280.750000;276.250000;73;53180;0;mq;mq;100;3;450;mq;mq;mq;96310;mq;mq;-570;mq;mq;mq;mq;276.150000;mq;mq;6.500000;8.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;3;mq;570;3;mq;1170;8;mq;6180;mq;mq;mq;
07190;20240105120000;100450;10;0;200;2.800000;282.850000;279.150000;78;57410;0;mq;mq;90;2;1250;mq;mq;mq;98650;mq;mq;-590;mq;mq;mq;mq;276.950000;mq;mq;4.000000;5.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;2;mq;1140;7;mq;4080;mq;mq;mq;mq;mq;mq;
07207;20240105120000;100780;80;0;310;4.800000;284.950000;280.050000;72;mq;mq;2;mq;mq;mq;mq;mq;mq;mq;100260;mq;mq;610;mq;mq;mq;mq;mq;mq;mq;8.300000;8.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.400000;1.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20240105120000;100710;80;0;290;1.700000;283.650000;279.050000;73;39870;0;mq;mq;mq;0;mq;mq;mq;mq;100400;mq;mq;160;mq;mq;mq;mq;278.450000;mq;mq;3.100000;3.900000;-10;1;0.000000;mq;mq;0.000000;0.000000;-0.100000;0.400000;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20240105120000;100630;40;0;280;2.400000;281.350000;279.450000;88;23250;0;mq;mq;mq;1;7200;mq;mq;mq;99280;mq;mq;-230;mq;mq;mq;mq;278.050000;mq;mq;3.900000;3.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;1;mq;7200;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20240105120000;100620;30;1;310;2.900000;281.450000;278.750000;83;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;98620;mq;mq;-510;mq;mq;mq;mq;278.750000;mq;mq;4.400000;5.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20240105120000;100540;-10;8;230;1.300000;281.450000;279.050000;85;37510;0;mq;mq;90;6;800;mq;mq;mq;97910;mq;mq;-730;mq;mq;mq;mq;278.850000;mq;mq;2.200000;3.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;6;mq;870;6;mq;1110;7;mq;2940;mq;mq;mq;
07299;20240105120000;100550;-40;8;160;2.100000;279.650000;278.450000;92;14190;0;mq;mq;100;7;800;mq;mq;mq;97280;mq;mq;-730;mq;mq;mq;mq;277.850000;mq;mq;2.800000;4.000000;-10;1;0.000000;mq;mq;-0.100000;1.000000;1.000000;1.000000;1.200000;mq;mq;mq;mq;3;mq;660;7;mq;870;7;mq;1080;mq;mq;mq;
07314;20240105120000;100750;100;1;350;3.400000;283.250000;279.350000;77;18000;1;2;mq;60;4;1250;32;21;mq;100470;mq;mq;-110;mq;mq;mq;mq;mq;mq;mq;5.400000;6.500000;-10;2;mq;mq;mq;0.000000;0.000000;0.000000;3.600000;6.700000;mq;mq;mq;mq;4;8;1000;1;4;2000;1;3;2100;mq;mq;mq;
07335;20240105120000;100670;50;0;320;2.100000;281.050000;280.150000;94;49650;0;mq;mq;100;1;150;mq;mq;mq;99220;mq;mq;-340;mq;mq;mq;mq;279.250000;mq;mq;2.800000;4.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;-0.100000;0.200000;0.400000;mq;mq;mq;mq;1;mq;150;8;mq;1560;mq;mq;mq;mq;mq;mq;
07434;20240105120000;100610;10;0;270;3.400000;280.650000;279.950000;95;26410;0;mq;mq;100;8;250;mq;mq;mq;95840;mq;mq;-580;mq;mq;mq;mq;280.150000;mq;mq;6.300000;6.300000;-10;mq;0.000000;mq;mq;0.000000;-0.100000;1.600000;1.800000;1.800000;mq;mq;mq;mq;7;mq;240;8;mq;390;mq;8;mq;mq;mq;mq;
07460;20240105120000;100500;-40;8;70;0.800000;282.550000;279.250000;80;28310;0;mq;mq;90;7;1250;mq;mq;mq;96590;mq;mq;-710;mq;mq;mq;mq;277.450000;mq;mq;1.600000;2.800000;-10;1;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;5;mq;1170;7;mq;1380;7;mq;2880;mq;mq;mq;
07471;20240105120000;mq;-80;8;20;0.600000;279.650000;276.750000;82;20000;0;mq;mq;100;8;800;mq;mq;mq;90800;92500;680;-900;mq;mq;mq;mq;276.050000;mq;mq;1.800000;2.800000;-10;0;0.000000;mq;mq;0.000000;-0.100000;0.200000;0.200000;mq;mq;mq;mq;mq;1;mq;750;8;mq;960;mq;8;mq;mq;mq;mq;
07481;20240105120000;100550;-40;8;60;1.100000;280.850000;280.450000;97;7000;61;6;6;100;7;mq;36;mq;mq;97680;mq;mq;-840;mq;mq;mq;mq;mq;mq;mq;2.100000;2.400000;-10;1;0.000000;0.000000;-60;1.000000;5.000000;6.800000;6.800000;6.800000;mq;mq;mq;mq;7;7;210;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;20240105120000;100710;10;0;260;2.300000;284.350000;281.250000;81;51490;0;mq;mq;mq;3;1750;mq;mq;mq;100130;mq;mq;-410;mq;mq;mq;mq;278.950000;mq;mq;3.600000;4.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.400000;1.800000;1.800000;mq;mq;mq;mq;1;mq;1680;3;mq;2640;mq;mq;mq;mq;mq;mq;
07535;20240105120000;100680;-10;8;280;0.700000;280.950000;279.850000;93;20000;0;mq;mq;90;7;800;mq;mq;mq;97560;mq;mq;-640;mq;mq;mq;mq;280.550000;mq;mq;1.900000;1.900000;-10;1;0.000000;mq;mq;0.000000;1.000000;12.300000;12.500000;12.500000;mq;mq;mq;mq;7;mq;780;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20240105120000;100400;-80;8;250;2.400000;279.350000;278.950000;97;9930;0;mq;mq;mq;mq;mq;mq;mq;mq;92120;mq;mq;-960;mq;mq;mq;mq;276.750000;mq;mq;3.900000;5.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.600000;1.600000;1.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20240105120000;100380;-140;8;10;4.800000;282.150000;281.550000;96;10570;61;mq;mq;mq;mq;mq;mq;mq;mq;99490;mq;mq;-1080;mq;mq;mq;mq;280.850000;mq;mq;8.000000;8.000000;-10;2;0.000000;mq;mq;0.200000;1.000000;8.800000;22.100000;22.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20240105120000;mq;120;8;40;3.800000;275.750000;274.450000;91;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;90370;92500;685;-910;mq;274.550000;mq;283.750000;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;0.800000;2.600000;7.600000;10.000000;10.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20240105120000;100760;-10;8;210;2.400000;282.250000;281.650000;96;56330;0;mq;mq;100;6;250;mq;mq;mq;100050;mq;mq;-410;mq;mq;mq;mq;281.550000;mq;mq;4.200000;5.200000;-10;mq;0.000000;mq;mq;-0.100000;1.000000;3.400000;16.500000;16.500000;mq;mq;mq;mq;2;mq;240;6;mq;1470;7;mq;1860;mq;8;mq;
07621;20240105120000;100880;-10;0;260;4.100000;279.250000;277.850000;91;12900;61;mq;mq;100;8;1250;mq;mq;mq;96520;mq;mq;-320;mq;mq;mq;mq;278.350000;mq;mq;6.500000;7.600000;-10;2;0.000000;mq;mq;1.200000;2.400000;5.200000;10.600000;10.600000;mq;mq;mq;mq;8;mq;1110;mq;8;mq;mq;mq;mq;mq;mq;mq;
07627;20240105120000;100810;0;0;310;2.200000;278.950000;277.750000;92;18960;61;mq;mq;100;8;1250;mq;mq;mq;95860;mq;mq;-420;mq;mq;mq;mq;279.750000;mq;mq;3.700000;8.400000;-10;2;0.000000;mq;mq;1.000000;1.200000;3.800000;5.400000;5.400000;mq;mq;mq;mq;4;mq;1050;8;mq;1320;mq;mq;mq;mq;mq;mq;
07630;20240105120000;100680;-40;8;280;5.900000;281.750000;280.050000;89;18860;0;mq;mq;100;8;450;mq;mq;mq;98880;mq;mq;-550;mq;mq;mq;mq;279.550000;mq;mq;8.600000;8.900000;-10;2;0.000000;mq;mq;0.200000;0.600000;2.000000;2.400000;2.400000;mq;mq;mq;mq;2;mq;300;6;mq;480;8;mq;660;mq;8;mq;
07643;20240105120000;100300;-90;8;350;5.400000;285.150000;281.450000;78;47270;0;mq;mq;100;8;2250;mq;mq;mq;100200;mq;mq;-1150;mq;mq;mq;mq;282.750000;mq;mq;7.500000;7.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;3;mq;2460;8;mq;3720;mq;mq;mq;mq;mq;mq;
07650;20240105120000;100190;-180;8;290;2.200000;284.750000;283.350000;91;12000;61;mq;mq;100;7;450;mq;mq;mq;99810;mq;mq;-1280;mq;mq;mq;mq;284.050000;mq;mq;3.600000;4.200000;-10;2;0.000000;mq;mq;0.400000;0.400000;0.600000;1.000000;1.000000;mq;mq;mq;mq;6;mq;390;7;mq;540;7;mq;840;mq;9;mq;
07661;20240105120000;mq;mq;mq;30;2.600000;mq;mq;mq;500;47;4;2;101;9;mq;62;61;60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3.700000;6.600000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;9;59;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20240105120000;100320;-320;8;20;7.700000;283.250000;281.350000;88;2000;63;6;6;100;7;800;35;mq;mq;100010;mq;mq;-800;mq;mq;mq;mq;281.850000;mq;mq;10.300000;10.300000;-10;2;0.000000;mq;mq;5.600000;18.100000;25.200000;25.200000;25.200000;mq;mq;mq;mq;7;6;750;5;6;1200;mq;mq;mq;mq;mq;mq;
07747;20240105120000;100360;-100;8;300;10.000000;285.850000;278.050000;59;60000;0;mq;mq;mq;5;1750;mq;mq;mq;99840;mq;mq;-960;mq;mq;mq;mq;280.850000;mq;mq;15.200000;15.200000;-10;0;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;4;mq;1920;5;mq;6120;mq;mq;mq;mq;mq;mq;
07761;20240105120000;100490;-250;8;20;1.300000;286.550000;285.250000;92;10920;63;mq;mq;100;8;1250;mq;mq;mq;100380;mq;mq;-1040;mq;mq;mq;mq;277.750000;mq;mq;2.200000;2.600000;-10;mq;0.000000;mq;mq;-0.100000;-0.100000;2.400000;3.600000;3.600000;mq;mq;mq;mq;8;mq;1110;mq;8;mq;mq;mq;mq;mq;mq;mq;
07790;20240105120000;100420;-380;8;210;1.900000;287.550000;282.550000;72;21660;0;mq;mq;100;8;2640;mq;mq;mq;100280;mq;mq;-850;mq;mq;mq;mq;280.450000;mq;mq;4.900000;4.900000;-10;mq;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;5;mq;2640;6;mq;3180;8;mq;3720;mq;mq;mq;
61968;20240105120000;100970;130;6;290;2.400000;305.150000;298.550000;68;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100930;mq;mq;100;mq;300.550000;mq;306.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;2.000000;2.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61970;20240105120000;100970;150;8;230;2.600000;305.850000;298.450000;65;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100860;mq;mq;120;mq;300.650000;mq;306.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20240105120000;101160;100;8;160;8.600000;302.850000;295.850000;66;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101090;mq;mq;200;mq;298.850000;mq;303.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20240105120000;101080;80;5;70;2.700000;306.350000;299.150000;66;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100990;mq;mq;170;mq;302.250000;mq;307.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20240105120000;101170;-110;5;110;4.300000;301.850000;298.050000;80;46890;0;mq;mq;100;8;800;mq;mq;mq;101020;mq;mq;300;mq;mq;mq;mq;mq;mq;mq;6.300000;6.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.600000;0.600000;37.400000;mq;mq;mq;mq;7;mq;630;8;mq;930;mq;mq;mq;mq;mq;mq;
61996;20240105120000;102520;20;2;110;3.700000;291.050000;286.150000;73;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102170;mq;mq;410;mq;286.850000;mq;293.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20240105120000;102150;80;8;340;8.000000;284.650000;277.350000;61;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100390;mq;mq;70;mq;276.650000;mq;284.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20240105120000;101590;-160;6;310;14.900000;282.750000;273.050000;51;40000;1;mq;mq;50;1;1250;32;24;11;101220;mq;mq;1050;mq;mq;mq;mq;mq;mq;mq;mq;23.100000;-10;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;1;8;1200;3;3;3000;mq;mq;mq;mq;mq;mq;
67005;20240105120000;101040;-110;6;250;4.500000;299.050000;298.150000;95;2250;63;mq;mq;100;8;150;mq;mq;mq;100960;mq;mq;160;mq;mq;mq;mq;mq;mq;mq;5.600000;7.300000;-10;mq;mq;mq;mq;6.600000;14.700000;20.000000;20.000000;20.600000;mq;mq;mq;mq;1;mq;150;3;mq;420;8;mq;870;mq;mq;mq;
71805;20240105120000;100110;-200;7;10;3.400000;272.050000;268.350000;76;60000;0;mq;mq;100;1;800;mq;mq;mq;100020;mq;mq;-800;mq;mq;mq;mq;274.450000;mq;mq;5.700000;5.700000;-10;mq;mq;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;1;mq;780;7;mq;1860;8;mq;2160;mq;mq;mq;
78894;20240105120000;101790;220;3;140;1.500000;300.550000;294.850000;71;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101280;mq;mq;90;mq;298.450000;mq;305.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20240105120000;101790;220;3;100;2.800000;299.250000;294.850000;77;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101700;mq;mq;100;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20240105120000;101760;220;3;100;6.700000;300.650000;295.550000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101320;mq;mq;40;mq;299.050000;mq;302.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20240105120000;101740;230;3;90;3.200000;299.850000;295.050000;75;53220;0;mq;mq;mq;0;mq;mq;mq;mq;101650;mq;mq;50;297.150000;mq;mq;304.050000;mq;mq;mq;5.100000;5.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81401;20240105120000;101360;230;1;30;1.400000;302.850000;298.350000;77;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101300;mq;mq;0;mq;296.750000;mq;306.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20240105120000;101310;200;1;10;4.300000;301.250000;298.050000;83;24170;0;mq;mq;100;8;450;mq;mq;mq;101220;mq;mq;-60;299.750000;mq;mq;mq;300.850000;mq;mq;7.400000;7.400000;-10;mq;mq;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;0.400000;mq;mq;mq;mq;4;mq;450;7;mq;690;7;mq;1020;mq;mq;mq;
81408;20240105120000;101260;190;1;340;1.700000;299.350000;297.950000;92;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101180;mq;mq;-60;mq;297.850000;mq;303.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.800000;1.400000;1.400000;1.600000;8.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20240105120000;101400;200;3;70;1.400000;300.150000;297.050000;83;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100190;mq;mq;20;mq;297.150000;mq;305.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20240105120000;97830;40;0;140;3.100000;271.050000;266.350000;67;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;97300;mq;mq;mq;271.050000;mq;274.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20240105150000;100350;130;3;280;5.900000;281.150000;277.750000;79;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;99480;mq;mq;70;mq;mq;mq;mq;278.550000;mq;mq;8.800000;13.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20240105150000;100180;180;3;250;8.200000;280.450000;277.550000;82;54420;0;mq;mq;100;8;800;mq;mq;mq;99610;mq;mq;-220;mq;mq;mq;mq;277.850000;mq;mq;11.700000;13.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;-0.100000;0.800000;2.800000;mq;mq;mq;mq;8;mq;600;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20240105150000;100560;90;3;350;6.500000;282.450000;278.650000;77;15000;1;2;mq;60;5;1750;31;20;14;100450;mq;mq;1190;mq;mq;mq;mq;mq;mq;mq;9.000000;9.000000;-10;mq;mq;mq;mq;0.000000;1.400000;2.400000;2.400000;4.200000;mq;mq;mq;mq;5;8;1500;3;0;7000;mq;mq;mq;mq;mq;mq;
07027;20240105150000;100560;60;3;250;4.800000;280.250000;278.550000;89;48800;61;mq;mq;100;6;1250;mq;mq;mq;99750;mq;mq;710;mq;mq;mq;mq;279.750000;mq;mq;6.100000;8.100000;-10;1;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;1.000000;mq;mq;mq;mq;5;mq;1050;6;mq;1230;7;mq;1740;mq;8;mq;
07037;20240105150000;100480;70;3;260;3.100000;279.650000;278.150000;90;51240;0;mq;mq;mq;5;1250;mq;mq;mq;98580;mq;mq;260;mq;mq;mq;mq;279.550000;mq;mq;4.700000;4.700000;-10;mq;0.000000;mq;mq;0.000000;1.400000;1.400000;1.400000;3.000000;mq;mq;mq;mq;5;mq;1230;mq;9;mq;mq;mq;mq;mq;mq;mq;
07072;20240105150000;100390;0;5;260;5.100000;281.750000;275.950000;67;20000;0;mq;mq;mq;0;mq;mq;mq;mq;99250;mq;mq;-290;mq;mq;mq;mq;278.450000;mq;mq;8.300000;9.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20240105150000;100850;70;3;350;5.100000;281.250000;278.750000;84;8350;60;mq;mq;90;7;800;mq;mq;mq;99660;mq;mq;1230;mq;mq;mq;mq;273.150000;mq;mq;8.900000;11.700000;-10;2;0.000000;mq;mq;0.200000;0.800000;4.300000;4.500000;6.500000;mq;mq;mq;mq;1;mq;630;3;mq;1050;5;mq;1320;mq;8;mq;
07117;20240105150000;100730;100;3;290;3.600000;281.350000;278.650000;83;15000;2;2;mq;75;6;1250;35;20;18;100030;mq;mq;1400;mq;mq;mq;mq;mq;mq;mq;6.700000;15.200000;-10;2;mq;mq;mq;0.400000;0.400000;2.400000;2.400000;mq;mq;mq;mq;mq;4;6;1000;2;2;5000;mq;mq;mq;mq;mq;mq;
07130;20240105150000;100660;10;3;260;2.300000;281.550000;279.150000;85;38070;0;mq;mq;mq;2;800;mq;mq;mq;100210;mq;mq;740;mq;mq;mq;mq;279.550000;mq;mq;3.000000;9.100000;-10;1;mq;mq;mq;0.400000;0.400000;0.400000;0.400000;0.400000;mq;mq;mq;mq;1;mq;750;5;mq;1560;mq;8;mq;mq;mq;mq;
07139;20240105150000;100580;30;3;270;2.900000;281.850000;276.850000;71;20000;0;mq;mq;mq;1;1250;mq;mq;mq;98840;mq;mq;440;mq;mq;mq;mq;280.550000;mq;mq;4.800000;6.300000;-10;0;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;4.900000;mq;mq;mq;mq;1;mq;1230;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20240105150000;100490;20;3;280;4.300000;282.650000;276.650000;66;20000;1;2;2;60;5;1250;31;20;11;99410;mq;mq;-40;mq;mq;mq;mq;mq;mq;mq;6.900000;6.900000;-10;1;0.000000;0.000000;-30;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;5;8;1000;1;0;8000;mq;mq;mq;mq;mq;mq;
07168;20240105150000;100520;0;5;290;3.000000;279.350000;276.650000;83;20000;0;mq;mq;mq;0;mq;mq;mq;mq;99090;mq;mq;-290;mq;mq;mq;mq;278.850000;mq;mq;4.000000;6.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.800000;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20240105150000;100440;-30;6;250;3.500000;280.250000;275.350000;71;59910;0;mq;mq;mq;0;mq;mq;mq;mq;96280;mq;mq;-490;mq;mq;mq;mq;277.050000;mq;mq;5.100000;6.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20240105150000;100430;-30;5;170;2.200000;282.350000;278.350000;76;59670;0;mq;mq;90;6;1250;mq;mq;mq;98620;mq;mq;-570;mq;mq;mq;mq;277.550000;mq;mq;3.000000;4.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;4;mq;1140;6;mq;1410;7;mq;4260;mq;mq;mq;
