numer_sta,date,pmer,tend,cod_tend,dd,ff,t,td,u,vv,ww,w1,w2,n,nbas,hbas,cl,cm,ch,pres,niv_bar,geop,tend24,tn12,tn24,tx12,tx24,tminsol,sw,tw,raf10,rafper,per,etat_sol,ht_neige,ssfrai,perssfrai,rr1,rr3,rr6,rr12,rr24,phenspe1,phenspe2,phenspe3,phenspe4,nnuage1,ctype1,hnuage1,nnuage2,ctype2,hnuage2,nnuage3,ctype3,hnuage3,nnuage4,ctype4,hnuage4
7005,20230901000000,101120.0,10.0,2.0,230.0,1.7,290.55,290.05,97.0,5510.0,60.0,,,,,,,,,100270.0,,,20.0,,,,,289.55,,,4.0,6.8,-10.0,,0.0,,,0.4,0.8,2.0,12.3,12.3,,,,,,,,,,,,,,,,
7015,20230901000000,101110.0,0.0,5.0,160.0,1.8,288.65,288.35,98.0,11010.0,0.0,,,100.0,8.0,150.0,,,,100550.0,,,70.0,,,,,289.45,,,3.4,3.4,-10.0,1.0,0.0,,,0.0,0.0,1.6,4.4,4.8,,,,,2.0,,120.0,7.0,,270.0,7.0,,540.0,,,
7020,20230901000000,100950.0,-60.0,6.0,210.0,6.5,291.15,290.65,97.0,8000.0,60.0,6.0,2.0,100.0,8.0,800.0,38.0,,,100840.0,,,-230.0,,,,,,,,9.9,10.8,-10.0,,,,,1.6,3.8,6.4,6.6,13.6,,,,,8.0,6.0,900.0,,,,,,,,,
7027,20230901000000,101150.0,-60.0,6.0,200.0,4.6,290.35,289.05,92.0,28840.0,0.0,,,100.0,7.0,800.0,,,,100360.0,,,-120.0,,,,,290.75,,,7.1,7.1,-10.0,1.0,0.0,,,-0.1,0.2,0.6,0.6,1.4,,,,,5.0,,780.0,6.0,,990.0,7.0,,1410.0,,,
7037,20230901000000,101220.0,0.0,0.0,250.0,4.7,289.45,289.15,98.0,7030.0,61.0,,,100.0,8.0,150.0,,,,99380.0,,,-10.0,,,,,289.45,,,7.7,9.3,-10.0,,0.0,,,2.9,5.5,5.7,8.3,9.3,,,,,6.0,,150.0,8.0,,510.0,,9.0,,,,
7072,20230901000000,101270.0,10.0,0.0,220.0,3.0,291.05,290.05,94.0,20000.0,0.0,,,100.0,4.0,450.0,,,,100160.0,,,50.0,,,,,288.65,,,4.8,5.0,-10.0,2.0,0.0,,,-0.1,-0.1,-0.1,-0.1,-0.1,,,,,1.0,,510.0,4.0,,990.0,6.0,,2160.0,,,
7110,20230901000000,101040.0,-70.0,6.0,230.0,6.3,290.95,290.95,100.0,9500.0,61.0,,,100.0,8.0,80.0,,,,99890.0,,,-150.0,,,,,290.25,,,9.2,10.2,-10.0,2.0,0.0,,,1.0,4.3,8.1,9.9,13.3,,,,,8.0,,90.0,,9.0,,,,,,,
7117,20230901000000,100970.0,-70.0,6.0,200.0,4.5,291.25,290.45,95.0,,,,,,,,,,,100290.0,,,-240.0,,,,,,,,8.0,9.7,-10.0,,,,,0.0,3.6,5.6,5.6,10.2,,,,,,,,,,,,,,,,
7130,20230901000000,101290.0,-60.0,6.0,200.0,4.4,291.05,289.75,92.0,48660.0,0.0,,,100.0,8.0,450.0,,,,100850.0,,,-60.0,,,,,290.15,,,8.0,8.0,-10.0,1.0,0.0,,,0.0,-0.1,0.2,0.2,1.2,,,,,7.0,,300.0,7.0,,480.0,8.0,,1170.0,,,
7139,20230901000000,101320.0,-20.0,7.0,210.0,4.1,290.35,287.85,85.0,20000.0,0.0,,,100.0,8.0,450.0,,,,99620.0,,,-20.0,,,,,291.15,,,6.6,7.1,-10.0,0.0,0.0,,,0.0,-0.1,-0.1,-0.1,0.8,,,,,6.0,,480.0,8.0,,630.0,,,,,,
7149,20230901000000,101350.0,20.0,0.0,200.0,2.1,290.95,289.25,90.0,53210.0,0.0,,,100.0,8.0,1750.0,,,,100290.0,,,60.0,,,,,,,,3.4,6.0,-10.0,1.0,0.0,,,0.0,0.0,1.0,2.6,2.6,,,,,3.0,,1860.0,8.0,,4020.0,,,,,,
7168,20230901000000,101460.0,30.0,0.0,210.0,5.6,290.95,289.25,90.0,20000.0,0.0,,,90.0,7.0,1750.0,,,,100080.0,,,160.0,,,,,290.35,,,8.2,8.7,-10.0,1.0,0.0,,,-0.1,0.6,0.8,0.8,0.8,,,,,5.0,,1620.0,7.0,,2040.0,7.0,,2880.0,,,
7181,20230901000000,101470.0,10.0,3.0,220.0,5.3,289.15,287.35,89.0,42280.0,0.0,,,100.0,8.0,450.0,,,,97400.0,,,230.0,,,,,288.55,,,9.3,9.4,-10.0,,,,,0.0,0.0,0.2,0.2,0.4,,,,,1.0,,480.0,3.0,,630.0,5.0,,1050.0,,8.0,
7190,20230901000000,101470.0,-50.0,7.0,220.0,4.3,290.75,286.65,77.0,60000.0,0.0,,,100.0,8.0,800.0,,,,99700.0,,,260.0,,,,,287.25,,,6.7,8.6,-10.0,0.0,0.0,,,0.0,-0.1,-0.1,-0.1,-0.1,,,,,8.0,,900.0,,,,,,,,,
7207,20230901000000,101330.0,-70.0,6.0,220.0,7.4,291.55,291.05,97.0,15000.0,2.0,2.0,,90.0,2.0,800.0,35.0,23.0,,100830.0,,,-10.0,,,,,,,,11.8,11.8,-10.0,2.0,,,,-0.1,-0.1,-0.1,-0.1,1.8,,,,,2.0,6.0,800.0,5.0,3.0,2500.0,,,,,,
7222,20230901000000,101430.0,-60.0,8.0,200.0,3.7,290.95,289.65,92.0,37810.0,0.0,,,90.0,7.0,450.0,,,,101120.0,,,0.0,,,,,290.45,,,5.7,6.3,-10.0,,0.0,,,0.0,0.0,0.0,0.4,2.8,,,,,3.0,,570.0,7.0,,900.0,7.0,,1260.0,,,
7240,20230901000000,101510.0,10.0,3.0,220.0,3.4,290.55,289.25,92.0,60000.0,0.0,,,100.0,7.0,1250.0,,,,100190.0,,,120.0,,,,,290.85,,,5.6,5.6,-10.0,1.0,0.0,,,0.0,0.8,0.8,4.1,5.3,,,,,7.0,,1140.0,8.0,,4560.0,,,,,,
7255,20230901000000,101590.0,-10.0,8.0,220.0,2.9,291.05,288.85,87.0,20000.0,0.0,,,,,,,,,99650.0,,,200.0,,,,,290.15,,,4.3,5.1,-10.0,,0.0,,,0.0,0.0,1.2,1.2,1.2,,,,,,,,,,,,,,,,
7280,20230901000000,101620.0,0.0,0.0,220.0,2.1,292.15,286.75,71.0,58790.0,0.0,,,100.0,8.0,2250.0,,,,99060.0,,,300.0,,,,,290.35,,,4.7,7.1,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,8.0,,2340.0,,,,,,,,,
7299,20230901000000,101630.0,-10.0,8.0,120.0,1.8,290.65,286.75,78.0,43760.0,0.0,,,100.0,4.0,1250.0,,,,98450.0,,,350.0,,,,,,,,2.7,3.0,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,,,,,4.0,,1380.0,8.0,,1860.0,,,,,,
7314,20230901000000,101600.0,-50.0,8.0,220.0,4.6,292.45,290.75,90.0,,,2.0,,,,,,,,101330.0,,,50.0,,,,,,,,5.9,7.0,-10.0,,,,,0.2,0.2,0.2,0.4,,,,,,,,,,,,,,,,,
7335,20230901000000,101630.0,30.0,1.0,230.0,3.2,289.95,289.65,98.0,60000.0,0.0,,,100.0,7.0,450.0,,,,100220.0,,,130.0,,,,,291.15,,,3.9,4.1,-10.0,,0.0,,,0.0,0.4,0.4,1.2,1.2,,,,,5.0,,390.0,7.0,,1080.0,8.0,,4380.0,,,
7434,20230901000000,101750.0,-10.0,0.0,180.0,2.8,288.75,288.45,98.0,19790.0,0.0,,,100.0,8.0,150.0,,,,97070.0,,,200.0,,,,,288.45,,,4.0,4.0,-10.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,8.0,,180.0,,,,,,,,,
7460,20230901000000,101740.0,10.0,1.0,230.0,2.7,290.45,285.55,73.0,60000.0,0.0,,,,0.0,,,,,97890.0,,,280.0,,,,,287.15,,,5.2,5.2,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7471,20230901000000,,10.0,3.0,230.0,1.3,284.95,282.65,86.0,20000.0,0.0,,,,0.0,,,,,92380.0,92500.0,822.0,370.0,,,,,282.55,,,2.1,2.1,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7481,20230901000000,101710.0,0.0,0.0,140.0,3.5,291.55,284.35,63.0,50000.0,1.0,0.0,0.0,10.0,1.0,2250.0,30.0,23.0,10.0,98910.0,,,320.0,,,,,,,,5.2,5.2,-10.0,0.0,0.0,0.0,-60.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0,2400.0,,,,,,,,,
7510,20230901000000,101770.0,20.0,0.0,260.0,1.5,290.35,289.25,93.0,2790.0,10.0,,,,0.0,,,,,101200.0,,,90.0,,,,,286.95,,,2.2,3.4,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.2,0.4,,,,,,,,,,,,,,,,
7535,20230901000000,101840.0,0.0,0.0,120.0,2.2,288.25,287.45,95.0,20000.0,0.0,,,,0.0,,,,,98770.0,,,140.0,,,,,291.75,,,2.8,3.4,-10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
7558,20230901000000,101810.0,20.0,0.0,50.0,1.0,288.85,283.65,71.0,20000.0,0.0,,,,,,,,,93680.0,,,330.0,,,,,288.85,,,1.4,2.8,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7577,20230901000000,101770.0,80.0,1.0,260.0,0.9,288.55,285.45,82.0,20000.0,0.0,,,,,,,,,100890.0,,,400.0,,,,,289.25,,,1.6,2.2,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7591,20230901000000,,80.0,1.0,20.0,3.0,286.45,280.45,67.0,,,,,,,,,,,91950.0,,,570.0,,282.75,,297.15,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7607,20230901000000,101790.0,-20.0,8.0,90.0,0.6,287.15,286.55,96.0,47210.0,0.0,,,,,,,,,101080.0,,,10.0,,,,,285.95,,,0.9,1.1,-10.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7621,20230901000000,101830.0,-30.0,7.0,200.0,1.1,287.55,287.05,97.0,30280.0,0.0,,,,0.0,,,,,97570.0,,,0.0,,,,,289.75,,,1.4,2.2,-10.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7627,20230901000000,101860.0,-50.0,8.0,130.0,3.4,288.75,285.15,79.0,20000.0,0.0,,,,0.0,,,,,97030.0,,,50.0,,,,,290.25,,,6.1,8.6,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7630,20230901000000,101800.0,-10.0,7.0,310.0,1.7,291.85,286.95,73.0,52390.0,0.0,,,,0.0,,,,,100040.0,,,50.0,,,,,290.75,,,3.0,3.6,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7643,20230901000000,101720.0,40.0,1.0,30.0,1.8,289.95,286.65,81.0,35240.0,0.0,,,,0.0,,,,,101620.0,,,340.0,,,,,288.35,,,2.4,2.7,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7650,20230901000000,101780.0,10.0,0.0,120.0,2.8,291.75,288.95,84.0,21780.0,0.0,,,90.0,7.0,450.0,,,,101400.0,,,540.0,,,,,290.25,,,3.5,4.1,-10.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,7.0,,420.0,,,,,,,,,
7661,20230901000000,,,,310.0,6.2,,,,15000.0,2.0,0.0,,0.0,0.0,,30.0,20.0,10.0,,,,,,,,,,,,7.7,10.7,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,
7690,20230901000000,101780.0,90.0,1.0,320.0,4.0,292.65,287.05,70.0,40000.0,2.0,0.0,0.0,25.0,1.0,800.0,35.0,20.0,12.0,101470.0,,,810.0,,,,,292.45,,,4.9,4.9,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,1.0,6.0,600.0,2.0,0.0,8000.0,,,,,,
7747,20230901000000,101810.0,40.0,0.0,260.0,3.0,292.25,284.25,60.0,60000.0,0.0,,,,0.0,,,,,101290.0,,,280.0,,,,,290.55,,,4.0,4.7,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7761,20230901000000,101960.0,50.0,1.0,40.0,2.8,291.15,287.25,78.0,60000.0,0.0,,,,0.0,,,,,101850.0,,,630.0,,,,,290.25,,,3.9,4.2,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7790,20230901000000,101840.0,90.0,1.0,210.0,2.1,289.95,287.25,84.0,60000.0,0.0,,,,0.0,,,,,101700.0,,,730.0,,,,,293.35,,,2.7,2.8,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
61968,20230901000000,101620.0,150.0,6.0,90.0,4.3,297.95,294.05,79.0,,,,,,,,,,,101570.0,,,-20.0,,296.75,,302.65,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
61970,20230901000000,101750.0,140.0,6.0,180.0,3.8,297.45,294.55,84.0,,,,,,,,,,,101630.0,,,-40.0,,296.95,,302.15,,,,,,,,,,,0.0,0.0,0.0,0.0,1.6,,,,,,,,,,,,,,,,
61972,20230901000000,101750.0,170.0,8.0,190.0,1.9,291.75,290.45,92.0,,,,,,,,,,,101680.0,,,-180.0,,291.15,,299.15,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
61976,20230901000000,101820.0,130.0,6.0,120.0,6.6,296.75,292.25,76.0,,,,,,,,,,,101730.0,,,40.0,,295.45,,301.15,,,,,,,,,,,0.0,0.0,0.0,0.0,0.4,,,,,,,,,,,,,,,,
61980,20230901000000,102060.0,-130.0,6.0,180.0,4.4,293.85,288.85,73.0,60000.0,0.0,,,100.0,8.0,1750.0,,,,101910.0,,,20.0,,,,,,,,6.1,8.9,-10.0,,,,,0.0,-0.1,0.2,0.2,0.2,,,,,8.0,,1740.0,,,,,,,,,
61996,20230901000000,102430.0,20.0,5.0,270.0,11.4,286.65,284.35,86.0,,,,,,,,,,,102080.0,,,-200.0,,280.05,,286.65,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
61997,20230901000000,101920.0,,,20.0,5.6,275.45,275.15,98.0,,,,,,,,,,,100100.0,,,640.0,,,,,,,,,,,,,,,0.6,1.0,,,,,,,,,,,,,,,,,,,
61998,20230901000000,101300.0,310.0,2.0,280.0,7.7,273.85,270.95,81.0,,,,,,,,,,,100920.0,,,2530.0,,,,,,,,,14.4,-10.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,
67005,20230901000000,101670.0,-140.0,6.0,40.0,0.8,295.55,294.35,93.0,20000.0,0.0,,,,1.0,2250.0,,,,101590.0,,,-50.0,,,,,,,,1.4,1.4,-10.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,2280.0,,,,,,,,,
71805,20230901000000,100500.0,270.0,1.0,300.0,9.6,287.65,284.65,82.0,57510.0,0.0,,,100.0,2.0,800.0,,,,100420.0,,,-40.0,,,,,290.25,,,15.5,15.5,-10.0,,,,,0.0,0.0,0.0,0.6,15.2,,,,,2.0,,720.0,8.0,,7080.0,,,,,,
78890,20230901000000,101420.0,40.0,3.0,70.0,7.1,302.35,297.85,77.0,,,,,,,,,,,101100.0,,,-90.0,,300.95,,305.45,,,,,,,,,,,0.0,0.2,0.2,0.2,0.6,,,,,,,,,,,,,,,,
78894,20230901000000,101480.0,30.0,1.0,80.0,2.6,302.05,297.15,75.0,,,,,,,,,,,100970.0,,,-60.0,,301.15,,307.05,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
78897,20230901000000,101440.0,50.0,1.0,110.0,1.9,299.75,298.15,91.0,22610.0,,,,,,,,,,101350.0,,,-80.0,,,,,,,,,,,,,,,0.0,0.8,,,,,,,,,,,,,,,,,,,
78922,20230901000000,101420.0,40.0,3.0,100.0,7.2,302.05,297.65,77.0,,,,,,,,,,,100980.0,,,-90.0,,300.05,,307.15,,,,,,,,,,,0.0,0.0,0.0,0.0,3.8,,,,,,,,,,,,,,,,
78925,20230901000000,101400.0,60.0,3.0,100.0,4.9,301.45,297.05,77.0,60000.0,0.0,,,,1.0,800.0,,,,101310.0,,,-70.0,,,,,,,,8.5,8.5,-10.0,,,,,0.0,0.0,-0.1,0.8,0.8,,,,,1.0,,780.0,,,,,,,,,
81405,20230901000000,101340.0,140.0,3.0,240.0,0.8,298.95,297.35,91.0,29640.0,0.0,,,,0.0,,,,,101250.0,,,40.0,306.65,,306.65,,302.45,,,1.2,1.9,-10.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
81408,20230901000000,101300.0,190.0,1.0,50.0,1.4,301.05,297.05,79.0,,,,,,,,,,,101220.0,,,60.0,,295.95,,308.85,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
81415,20230901000000,,,,0.0,0.0,299.65,295.95,80.0,,,,,,,,,,,,,,,,296.95,,308.25,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7005,20230901030000,101040.0,-80.0,8.0,170.0,1.4,289.95,289.65,98.0,6980.0,61.0,,,,,,,,,100190.0,,,-40.0,,,,,289.55,,,3.5,3.7,-10.0,,0.0,,,1.0,1.8,2.6,9.7,14.1,,,,,,,,,,,,,,,,
7015,20230901030000,101040.0,-60.0,7.0,200.0,3.0,290.15,289.85,98.0,8190.0,61.0,,,100.0,7.0,250.0,,,,100490.0,,,10.0,,,,,289.45,,,4.2,5.0,-10.0,2.0,0.0,,,0.8,1.0,1.0,4.6,5.6,,,,,1.0,,240.0,7.0,,1110.0,7.0,,1920.0,,,
7020,20230901030000,100880.0,-70.0,6.0,210.0,7.6,290.65,289.85,95.0,8000.0,60.0,6.0,2.0,100.0,8.0,800.0,38.0,,,100770.0,,,-220.0,,,,,,,,11.3,12.1,-10.0,,,,,0.2,0.6,4.4,7.2,14.2,,,,,8.0,6.0,900.0,,,,,,,,,
7027,20230901030000,101090.0,-60.0,5.0,210.0,5.6,290.85,289.35,91.0,20640.0,61.0,,,100.0,2.0,450.0,,,,100300.0,,,-130.0,,,,,290.85,,,7.9,8.8,-10.0,1.0,0.0,,,0.2,0.2,0.4,0.8,1.6,,,,,1.0,,510.0,8.0,,2880.0,,,,,,
7037,20230901030000,101140.0,-80.0,6.0,190.0,5.3,289.05,288.25,95.0,19060.0,60.0,,,100.0,8.0,450.0,,,,99300.0,,,-70.0,,,,,289.45,,,7.2,7.4,-10.0,,0.0,,,-0.1,0.2,5.7,7.7,9.5,,,,,5.0,,360.0,7.0,,570.0,8.0,,990.0,,,
7072,20230901030000,101280.0,10.0,2.0,220.0,3.2,290.75,289.45,92.0,20000.0,0.0,,,100.0,1.0,800.0,,,,100170.0,,,40.0,,,,,288.65,,,4.7,6.5,-10.0,1.0,0.0,,,0.0,0.0,-0.1,-0.1,-0.1,,,,,1.0,,600.0,6.0,,2160.0,7.0,,2520.0,,,
7110,20230901030000,101070.0,30.0,3.0,300.0,2.3,289.05,288.85,99.0,13370.0,0.0,,,100.0,8.0,150.0,,,,99920.0,,,-10.0,,,,,289.05,,,4.3,6.3,-10.0,,0.0,,,0.2,3.4,7.7,13.3,15.1,,,,,5.0,,180.0,5.0,,390.0,7.0,,840.0,,8.0,
7117,20230901030000,100970.0,0.0,5.0,250.0,4.5,290.05,289.45,96.0,,,,,,,,,,,100290.0,,,-60.0,,,,,,,,7.7,9.9,-10.0,,,,,0.6,1.4,5.0,7.0,11.0,,,,,,,,,,,,,,,,
7130,20230901030000,101220.0,-60.0,6.0,210.0,4.0,291.65,290.15,91.0,17230.0,61.0,,,100.0,7.0,450.0,,,,100790.0,,,-50.0,,,,,290.15,,,6.8,8.2,-10.0,1.0,0.0,,,-0.1,-0.1,-0.1,0.2,1.2,,,,,7.0,,360.0,8.0,,2880.0,,8.0,,,,
7139,20230901030000,101260.0,-60.0,6.0,200.0,4.0,289.75,288.95,95.0,20000.0,0.0,,,100.0,8.0,150.0,,,,99560.0,,,-20.0,,,,,291.05,,,6.4,6.4,-10.0,0.0,0.0,,,0.0,0.0,-0.1,-0.1,0.8,,,,,8.0,,180.0,,,,,,,,,
7149,20230901030000,101320.0,-30.0,8.0,210.0,4.1,290.35,288.15,87.0,58100.0,0.0,,,100.0,7.0,450.0,,,,100260.0,,,10.0,,,,,,,,6.9,6.9,-10.0,1.0,0.0,,,0.0,-0.1,-0.1,1.0,2.6,,,,,3.0,,390.0,5.0,,960.0,7.0,,1170.0,,,
7168,20230901030000,101430.0,-30.0,7.0,200.0,4.4,290.75,289.25,91.0,20000.0,0.0,,,75.0,5.0,450.0,,,,100050.0,,,100.0,,,,,290.05,,,6.1,8.5,-10.0,1.0,0.0,,,0.0,0.0,0.6,0.8,0.8,,,,,1.0,,540.0,5.0,,1170.0,5.0,,1920.0,,8.0,
7181,20230901030000,101460.0,0.0,4.0,190.0,4.0,289.25,287.65,90.0,42740.0,0.0,,,100.0,5.0,450.0,,,,97400.0,,,180.0,,,,,288.55,,,5.3,9.5,-10.0,,,,,0.0,0.0,0.0,0.2,0.4,,,,,4.0,,390.0,5.0,,1380.0,7.0,,1680.0,,,
7190,20230901030000,101480.0,10.0,1.0,170.0,2.3,290.65,286.35,76.0,60000.0,0.0,,,100.0,5.0,800.0,,,,99710.0,,,190.0,,,,,287.25,,,5.2,5.2,-10.0,0.0,0.0,,,0.0,0.0,-0.1,-0.1,-0.1,,,,,5.0,,900.0,7.0,,2640.0,7.0,,3600.0,,,
7207,20230901030000,101260.0,-70.0,6.0,230.0,7.6,291.75,291.25,97.0,15000.0,3.0,2.0,,100.0,8.0,800.0,37.0,,,100760.0,,,40.0,,,,,,,,10.5,12.4,-10.0,1.0,,,,0.0,0.0,-0.1,-0.1,0.8,,,,,8.0,7.0,800.0,,,,,,,,,
7222,20230901030000,101370.0,-60.0,7.0,200.0,3.1,291.45,290.25,93.0,32340.0,0.0,,,100.0,8.0,250.0,,,,101060.0,,,30.0,,,,,290.45,,,5.4,6.2,-10.0,,0.0,,,0.0,0.0,0.0,0.2,2.8,,,,,8.0,,270.0,,,,,,,,,
7240,20230901030000,101460.0,-50.0,6.0,210.0,3.1,290.25,288.95,92.0,60000.0,0.0,,,100.0,8.0,800.0,,,,100140.0,,,60.0,,,,,290.25,,,4.5,6.5,-10.0,,0.0,,,0.0,0.0,0.8,0.8,5.3,,,,,6.0,,930.0,8.0,,1110.0,,,,,,
7255,20230901030000,101580.0,-20.0,7.0,210.0,2.8,290.45,288.75,90.0,20000.0,0.0,,,,,,,,,99630.0,,,130.0,,,,,289.45,,,4.1,5.5,-10.0,,0.0,,,0.0,0.0,0.0,1.2,1.2,,,,,,,,,,,,,,,,
7280,20230901030000,101610.0,-20.0,6.0,210.0,4.0,290.45,287.15,81.0,55950.0,0.0,,,100.0,8.0,1750.0,,,,99040.0,,,230.0,,,,,289.95,,,6.7,6.7,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,7.0,,1560.0,8.0,,2100.0,,,,,,
7299,20230901030000,101630.0,0.0,0.0,110.0,1.1,290.55,286.45,77.0,54930.0,0.0,,,100.0,6.0,1250.0,,,,98450.0,,,290.0,,,,,,,,1.9,2.1,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,6.0,,1440.0,6.0,,1680.0,8.0,,2580.0,,,
7314,20230901030000,101520.0,-80.0,8.0,200.0,5.2,292.75,290.85,89.0,,,2.0,,,,,,,,101250.0,,,60.0,,,,,,,,8.3,8.9,-10.0,,,,,0.0,0.2,0.4,0.6,,,,,,,,,,,,,,,,,
7335,20230901030000,101560.0,-70.0,6.0,190.0,3.3,290.85,290.05,95.0,60000.0,0.0,,,100.0,8.0,800.0,,,,100150.0,,,60.0,,,,,291.15,,,4.5,6.1,-10.0,,,,,0.0,0.2,0.6,0.6,1.4,,,,,1.0,,630.0,3.0,,900.0,8.0,,1320.0,,,
7434,20230901030000,101690.0,-60.0,8.0,210.0,2.6,288.95,288.75,99.0,530.0,45.0,,,101.0,9.0,30.0,,,,97010.0,,,110.0,,,,,288.45,,,3.9,4.1,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,,,,,
7460,20230901030000,101680.0,-70.0,6.0,190.0,2.3,289.45,285.75,79.0,59770.0,0.0,,,,0.0,,,,,97820.0,,,140.0,,,,,286.45,,,3.7,5.4,-10.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7471,20230901030000,,-30.0,6.0,250.0,0.7,283.05,281.85,92.0,20000.0,0.0,,,,0.0,,,,,92350.0,92500.0,819.0,350.0,,,,,281.15,,,1.5,2.9,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7481,20230901030000,101740.0,20.0,3.0,150.0,2.3,289.85,283.95,68.0,50000.0,3.0,0.0,0.0,50.0,4.0,,35.0,20.0,10.0,98930.0,,,280.0,,,,,,,,3.0,3.0,-10.0,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,,,,,4.0,6.0,1900.0,,,,,,,,,
7510,20230901030000,101680.0,-90.0,7.0,0.0,0.0,288.25,287.45,95.0,330.0,44.0,,,,0.0,,,,,101110.0,,,50.0,,,,,285.15,,,0.0,1.7,-10.0,0.0,0.0,,,0.2,0.2,0.2,0.2,0.6,,,,,,,,,,,,,,,,
7535,20230901030000,101780.0,-80.0,6.0,130.0,2.0,286.75,286.25,97.0,18570.0,0.0,,,,0.0,,,,,98690.0,,,50.0,,,,,290.65,,,2.3,2.7,-10.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,
7558,20230901030000,101810.0,-50.0,8.0,30.0,1.4,286.75,283.95,83.0,20000.0,0.0,,,,,,,,,93630.0,,,280.0,,,,,287.65,,,2.1,2.1,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7577,20230901030000,101780.0,0.0,0.0,0.0,0.0,286.35,284.75,90.0,20000.0,0.0,,,,,,,,,100890.0,,,380.0,,,,,287.85,,,0.8,1.2,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7591,20230901030000,,10.0,7.0,30.0,2.5,285.75,279.95,68.0,,,,,,,,,,,91940.0,,,550.0,,282.75,,297.15,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7607,20230901030000,101690.0,-100.0,6.0,90.0,1.4,285.95,285.65,98.0,43750.0,0.0,,,,,,,,,100980.0,,,-50.0,,,,,285.05,,,1.9,1.9,-10.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7621,20230901030000,101720.0,-130.0,6.0,170.0,1.2,286.35,285.75,96.0,31170.0,0.0,,,,0.0,,,,,97440.0,,,-80.0,,,,,288.55,,,2.0,2.3,-10.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7627,20230901030000,101770.0,-110.0,7.0,140.0,2.4,287.35,284.85,85.0,20000.0,0.0,,,,0.0,,,,,96920.0,,,-30.0,,,,,290.25,,,4.6,5.8,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
