numer_sta,date,pmer,tend,cod_tend,dd,ff,t,td,u,vv,ww,w1,w2,n,nbas,hbas,cl,cm,ch,pres,niv_bar,geop,tend24,tn12,tn24,tx12,tx24,tminsol,sw,tw,raf10,rafper,per,etat_sol,ht_neige,ssfrai,perssfrai,rr1,rr3,rr6,rr12,rr24,phenspe1,phenspe2,phenspe3,phenspe4,nnuage1,ctype1,hnuage1,nnuage2,ctype2,hnuage2,nnuage3,ctype3,hnuage3,nnuage4,ctype4,hnuage4
7299,20230401000000,100840.0,100.0,0.0,200.0,1.3,280.45,279.05,91.0,49000.0,0.0,,,100.0,7.0,1250.0,,,,97570.0,,,-510.0,,,,,281.35,,,3.0,9.8,-10.0,1.0,0.0,,,0.8,1.6,1.6,3.2,5.2,,,,,7.0,,1170.0,8.0,,1560.0,,9.0,,,,
7314,20230401000000,101500.0,70.0,1.0,260.0,11.1,285.15,282.85,86.0,12000.0,1.0,0.0,,40.0,3.0,800.0,32.0,,,101220.0,,,440.0,,,,,,,,15.2,18.2,-10.0,2.0,,,,-0.1,-0.1,-0.1,-0.1,0.2,,,,,3.0,8.0,800.0,,,,,,,,,
7335,20230401000000,101290.0,60.0,2.0,250.0,7.5,282.85,281.15,89.0,19530.0,0.0,,,100.0,7.0,450.0,,,,99840.0,,,310.0,,,,,283.85,,,11.2,15.0,-10.0,2.0,0.0,,,-0.1,0.6,0.8,5.7,8.1,,,,,1.0,,390.0,3.0,,540.0,6.0,,720.0,,,
7434,20230401000000,101460.0,-30.0,8.0,240.0,6.0,281.45,279.75,89.0,8180.0,0.0,,,100.0,8.0,450.0,,,,96660.0,,,240.0,,,,,282.15,,,13.7,13.7,-10.0,,0.0,,,-0.1,-0.1,1.6,2.0,3.0,,,,,8.0,,360.0,,9.0,,,,,,,
7460,20230401000000,101350.0,-40.0,8.0,190.0,4.7,282.45,276.85,68.0,59690.0,0.0,,,90.0,7.0,1250.0,,,,97400.0,,,70.0,,,,,280.05,,,8.7,9.6,-10.0,1.0,0.0,,,0.0,-0.1,0.2,4.4,5.8,,,,,7.0,,1050.0,7.0,,1230.0,7.0,,1410.0,,,
7471,20230401000000,,70.0,1.0,280.0,6.1,278.05,275.25,82.0,19920.0,60.0,,,,5.0,250.0,,,,91740.0,92500.0,766.0,-160.0,,,,,276.45,,,12.5,15.3,-10.0,1.0,0.0,,,0.4,1.0,3.0,4.8,5.0,,,,,1.0,,270.0,5.0,,930.0,,,,,,
7481,20230401000000,101420.0,30.0,0.0,180.0,2.2,282.95,278.15,72.0,60000.0,21.0,6.0,2.0,90.0,7.0,1250.0,35.0,,,98540.0,,,-90.0,,,,,,,,2.9,4.0,-10.0,1.0,0.0,0.0,-60.0,0.4,0.6,0.6,1.4,1.4,,,,,2.0,6.0,1300.0,7.0,6.0,1860.0,,,,,,
7510,20230401000000,101830.0,20.0,1.0,270.0,6.7,285.05,280.75,75.0,13090.0,0.0,,,90.0,7.0,800.0,,,,101250.0,,,430.0,,,,,282.45,,,10.1,13.3,-10.0,0.0,0.0,,,0.0,0.0,0.0,1.0,1.0,,,,,6.0,,870.0,7.0,,1020.0,,,,,,
7535,20230401000000,101770.0,0.0,0.0,240.0,3.5,282.95,280.05,82.0,13880.0,0.0,,,90.0,7.0,800.0,,,,98640.0,,,310.0,,,,,282.95,,,10.2,10.4,-10.0,0.0,0.0,,,0.0,0.0,0.0,2.0,2.2,,,,,5.0,,750.0,7.0,,900.0,7.0,,1050.0,,,
7558,20230401000000,101680.0,-10.0,8.0,270.0,9.6,279.35,277.15,86.0,20000.0,0.0,,,,,,,,,93290.0,,,-70.0,,,,,278.35,,,13.5,20.4,-10.0,,0.0,,,-0.1,-0.1,-0.1,3.4,3.4,,,,,,,,,,,,,,,,
7577,20230401000000,101450.0,40.0,1.0,40.0,1.9,282.65,277.05,68.0,20000.0,0.0,,,,,,,,,100550.0,,,-310.0,,,,,283.35,,,3.8,3.8,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7591,20230401000000,,0.0,0.0,360.0,2.7,277.15,275.05,86.0,,,,,,,,,,,91190.0,,,-480.0,,276.95,,287.85,,,,,,,,0.0,,,0.0,0.0,3.4,5.6,5.8,,,,,,,,,,,,,,,,
7607,20230401000000,102040.0,-10.0,0.0,260.0,4.1,284.55,281.55,82.0,13370.0,0.0,,,90.0,7.0,800.0,,,,101320.0,,,540.0,,,,,287.15,,,6.6,8.9,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.2,,,,,3.0,,750.0,7.0,,930.0,,,,,,
7621,20230401000000,102130.0,-50.0,6.0,260.0,4.3,283.95,278.05,67.0,32590.0,0.0,,,90.0,1.0,800.0,,,,97790.0,,,560.0,,,,,283.35,,,7.1,13.4,-10.0,0.0,0.0,,,-0.1,-0.1,-0.1,0.2,0.2,,,,,1.0,,840.0,3.0,,1860.0,7.0,,2160.0,,,
7627,20230401000000,102100.0,-10.0,4.0,310.0,2.4,284.15,276.95,61.0,20000.0,0.0,,,100.0,1.0,1250.0,,,,97170.0,,,470.0,,,,,283.75,,,5.3,6.7,-10.0,0.0,0.0,,,0.0,0.0,-0.1,0.4,2.2,,,,,1.0,,1440.0,6.0,,1920.0,8.0,,2460.0,,,
7630,20230401000000,102000.0,10.0,0.0,260.0,5.8,284.65,280.15,74.0,18210.0,0.0,,,,3.0,1250.0,,,,100190.0,,,440.0,,,,,283.05,,,9.9,10.5,-10.0,0.0,0.0,,,0.0,0.0,0.0,-0.1,-0.1,,,,,1.0,,1110.0,3.0,,1380.0,5.0,,1680.0,,,
7643,20230401000000,101600.0,40.0,3.0,280.0,6.2,286.55,276.65,51.0,45000.0,0.0,,,,,,,,,101500.0,,,,,,,,,,,,10.8,-10.0,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
7650,20230401000000,101520.0,0.0,0.0,240.0,6.0,285.95,279.35,64.0,47030.0,0.0,,,,1.0,4080.0,,,,101130.0,,,-290.0,,,,,283.65,,,8.4,8.8,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,4080.0,,,,,,,,,
7661,20230401000000,,,,320.0,14.3,,,,,0.0,0.0,,0.0,0.0,,30.0,20.0,10.0,,,,,,,,,,,,18.4,18.6,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,
7690,20230401000000,100770.0,-60.0,8.0,260.0,9.8,289.45,273.95,35.0,40000.0,2.0,0.0,0.0,0.0,0.0,,30.0,20.0,10.0,100460.0,,,-1110.0,,,,,285.65,,,13.7,15.6,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7747,20230401000000,101770.0,90.0,2.0,290.0,6.2,288.15,275.95,44.0,60000.0,0.0,,,,0.0,,,,,101240.0,,,90.0,,,,,285.35,,,14.7,16.1,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7761,20230401000000,101310.0,-150.0,8.0,290.0,4.0,288.35,281.55,64.0,19800.0,0.0,,,100.0,8.0,3900.0,,,,101200.0,,,-640.0,,,,,286.45,,,7.2,7.2,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,8.0,,3900.0,,,,,,,,,
7790,20230401000000,100840.0,-20.0,8.0,270.0,10.6,291.55,270.05,23.0,60000.0,0.0,,,90.0,7.0,4860.0,,,,100700.0,,,-1080.0,,,,,,,,20.1,21.6,-10.0,,,,,0.0,0.0,-0.1,-0.1,-0.1,,,,,7.0,,4860.0,,,,,,,,,
61968,20230401000000,100880.0,180.0,6.0,240.0,0.9,299.15,298.15,94.0,,,,,,,,,,,100830.0,,,-100.0,,298.45,,304.35,,,,,,,,,,,0.0,0.0,0.0,0.0,10.0,,,,,,,,,,,,,,,,
61972,20230401000000,101310.0,150.0,8.0,,,298.65,294.15,76.0,,,,,,,,,,,101240.0,,,-40.0,,296.95,,301.75,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
61976,20230401000000,101030.0,130.0,6.0,90.0,6.1,300.85,297.85,84.0,,,,,,,,,,,100940.0,,,360.0,,299.05,,302.65,,,,,,,,,,,0.0,0.0,0.0,0.0,1.6,,,,,,,,,,,,,,,,
61980,20230401000000,101300.0,-100.0,8.0,130.0,4.9,298.75,294.85,79.0,60000.0,0.0,,,,1.0,2250.0,,,,101150.0,,,80.0,,,,,,,,6.8,8.9,-10.0,,,,,0.0,0.0,0.0,0.4,0.4,,,,,1.0,,2040.0,,,,,,,,,
61996,20230401000000,102310.0,40.0,3.0,270.0,2.8,290.35,285.25,72.0,,,,,,,,,,,101960.0,,,540.0,,289.35,,294.45,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
61997,20230401000000,98580.0,100.0,3.0,270.0,11.8,278.55,275.35,80.0,,,,,,,,,,,96840.0,,,-1210.0,,276.95,,283.75,,,,,,,,,,,1.0,9.2,9.4,17.0,23.2,,,,,,,,,,,,,,,,
61998,20230401000000,100260.0,130.0,2.0,360.0,5.1,279.45,273.75,67.0,,,,,,,,,,,99890.0,,,450.0,,,,,,,,,7.7,-10.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,
67005,20230401000000,100930.0,-140.0,6.0,220.0,5.2,300.85,298.45,87.0,8130.0,0.0,,,,4.0,800.0,,,,100850.0,,,-110.0,,,,,,,,6.4,6.4,-10.0,,,,,0.0,0.0,0.0,0.0,1.0,,,,,4.0,,690.0,,,,,,,,,
71805,20230401000000,101880.0,260.0,3.0,310.0,1.1,272.85,268.45,72.0,19320.0,0.0,,,100.0,8.0,1750.0,,,,101790.0,,,170.0,,,,,273.65,,,1.4,2.9,-10.0,,,,,0.0,0.0,0.0,-0.1,-0.1,,,,,2.0,,1740.0,8.0,,5280.0,,,,,,
78890,20230401000000,101800.0,130.0,2.0,50.0,10.5,298.75,294.65,78.0,,,,,,,,,,,101480.0,,,80.0,,297.65,,302.45,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
78894,20230401000000,101930.0,150.0,3.0,60.0,8.9,298.25,293.75,76.0,,,,,,,,,,,101410.0,,,80.0,,296.75,,302.25,,,,,,,,,,,0.0,0.0,0.2,0.2,0.2,,,,,,,,,,,,,,,,
78897,20230401000000,101850.0,150.0,3.0,90.0,2.9,298.05,293.35,75.0,41640.0,,,,,,,,,,101760.0,,,80.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
78922,20230401000000,101800.0,170.0,2.0,90.0,8.9,298.95,294.15,75.0,,,,,,,,,,,101350.0,,,100.0,,297.45,,301.35,,,,,,,,,,,0.0,0.6,0.6,0.6,0.6,,,,,,,,,,,,,,,,
78925,20230401000000,101770.0,180.0,3.0,90.0,5.3,298.75,293.05,71.0,60000.0,0.0,,,,0.0,,,,,101680.0,,,110.0,303.05,,303.05,,,,,7.9,10.3,-10.0,,,,,0.0,0.0,-0.1,,,,,,,,,,,,,,,,,,
81401,20230401000000,101290.0,140.0,1.0,40.0,1.5,296.45,295.75,96.0,,,,,,,,,,,101230.0,,,-10.0,,294.75,,306.05,,,,,,,,,,,0.2,0.8,0.8,0.8,1.0,,,,,,,,,,,,,,,,
81405,20230401000000,101300.0,90.0,3.0,70.0,1.6,297.85,296.05,90.0,22650.0,0.0,,,,3.0,800.0,,,,101210.0,,,-10.0,303.75,,303.75,,299.45,,,2.0,3.2,-10.0,,,,,0.0,-0.1,-0.1,-0.1,1.2,,,,,2.0,,720.0,3.0,,1230.0,,,,,,
81408,20230401000000,101260.0,140.0,3.0,0.0,0.0,298.15,295.85,87.0,,,,,,,,,,,101180.0,,,-20.0,,295.75,,305.15,,,,,,,,,,,0.0,0.0,0.0,0.2,0.6,,,,,,,,,,,,,,,,
81415,20230401000000,,,,0.0,0.0,297.65,296.95,96.0,,,,,,,,,,,,,,,,296.85,,305.85,,,,,,,,,,,0.0,0.0,1.8,1.8,2.0,,,,,,,,,,,,,,,,
89642,20230401000000,99960.0,40.0,1.0,130.0,9.8,270.65,270.25,97.0,20000.0,2.0,1.0,1.0,100.0,7.0,800.0,35.0,61.0,60.0,99420.0,,,,270.45,,271.95,,,,,,16.5,-60.0,,,,,,,,,,,,,,7.0,6.0,780.0,,,,,,,,,
7005,20230401030000,100010.0,180.0,3.0,270.0,11.1,282.75,281.95,95.0,15060.0,58.0,,,,,,,,,99150.0,,,290.0,,,,,281.95,,,17.4,17.9,-10.0,1.0,0.0,,,0.2,1.4,5.3,7.9,12.5,,,,,,,,,,,,,,,,
7015,20230401030000,99760.0,180.0,3.0,270.0,6.7,282.65,281.55,93.0,31500.0,0.0,,,100.0,8.0,450.0,,,,99200.0,,,-60.0,,,,,282.35,,,11.5,11.6,-10.0,1.0,0.0,,,-0.1,1.4,4.2,5.6,9.0,,,,,7.0,,390.0,8.0,,690.0,,,,,,
7020,20230401030000,100510.0,80.0,2.0,270.0,10.6,283.75,282.05,89.0,8000.0,2.0,2.0,,100.0,8.0,450.0,37.0,,,100400.0,,,1380.0,,,,,,,,14.9,15.8,-10.0,,,,,0.0,0.0,0.0,0.0,2.4,,,,,8.0,7.0,500.0,,,,,,,,,
7027,20230401030000,100570.0,110.0,1.0,270.0,9.5,283.15,280.55,84.0,38140.0,0.0,,,90.0,7.0,450.0,,,,99760.0,,,870.0,,,,,282.85,,,14.3,15.7,-10.0,1.0,0.0,,,0.0,0.0,0.2,1.4,2.0,,,,,1.0,,510.0,3.0,,810.0,7.0,,1080.0,,,
7037,20230401030000,100330.0,150.0,1.0,270.0,8.9,282.15,280.95,92.0,8690.0,61.0,,,100.0,8.0,250.0,,,,98450.0,,,460.0,,,,,282.05,,,15.1,17.9,-10.0,,0.0,,,0.8,3.0,3.8,3.8,,,,,,8.0,,240.0,,8.0,,,,,,,
7072,20230401030000,100100.0,-60.0,6.0,250.0,8.8,282.75,280.65,87.0,19800.0,50.0,,,100.0,8.0,800.0,,,,98960.0,,,-170.0,,,,,281.35,,,15.9,16.0,-10.0,2.0,0.0,,,0.2,0.8,1.2,1.6,2.0,,,,,7.0,,600.0,8.0,,780.0,,,,,,
7110,20230401030000,101080.0,-30.0,7.0,270.0,5.3,282.25,280.35,88.0,17780.0,0.0,,,,3.0,450.0,,,,99890.0,,,1270.0,,,,,280.55,,,11.1,11.1,-10.0,1.0,0.0,,,-0.1,0.2,2.6,2.8,7.1,,,,,2.0,,510.0,3.0,,690.0,,,,,,
7117,20230401030000,100880.0,30.0,1.0,250.0,9.7,283.45,280.65,83.0,,,,,,,,,,,100180.0,,,1420.0,,,,,,,,17.6,17.6,-10.0,,,,,0.0,0.0,0.0,-0.1,2.6,,,,,,,,,,,,,,,,
7130,20230401030000,101000.0,10.0,0.0,250.0,4.4,282.15,280.15,87.0,45660.0,0.0,,,,3.0,800.0,,,,100550.0,,,910.0,,,,,282.75,,,7.1,11.5,-10.0,0.0,0.0,,,0.0,0.0,-0.1,0.2,3.6,,,,,3.0,,810.0,,,,,,,,,
7139,20230401030000,100760.0,60.0,3.0,250.0,5.3,282.05,280.85,92.0,4940.0,55.0,,,100.0,8.0,450.0,,,,99020.0,,,660.0,,,,,282.95,,,7.7,11.9,-10.0,2.0,0.0,,,0.6,0.6,1.0,3.8,9.2,,,,,6.0,,390.0,8.0,,570.0,,,,,,
7149,20230401030000,100460.0,50.0,3.0,250.0,8.7,283.35,280.05,80.0,42950.0,0.0,,,100.0,8.0,800.0,,,,99380.0,,,250.0,,,,,,,,15.7,15.7,-10.0,1.0,0.0,,,-0.1,0.2,0.2,0.4,1.0,,,,,7.0,,720.0,8.0,,870.0,,,,,,
7168,20230401030000,100520.0,-20.0,6.0,240.0,10.1,282.45,280.55,88.0,6170.0,61.0,,,100.0,8.0,800.0,,,,99100.0,,,60.0,,,,,281.35,,,16.0,17.7,-10.0,2.0,0.0,,,0.8,1.0,1.0,4.1,4.5,,,,,5.0,,900.0,7.0,,1110.0,7.0,,1290.0,,8.0,
7181,20230401030000,100380.0,-80.0,8.0,230.0,10.8,281.35,278.95,85.0,19400.0,58.0,,,100.0,8.0,800.0,,,,96240.0,,,-170.0,,,,,279.15,,,15.3,15.3,-10.0,,,,,0.2,0.2,0.4,2.2,8.4,,,,,8.0,,660.0,,8.0,,,,,,,
7190,20230401030000,100470.0,-50.0,7.0,190.0,6.1,281.85,279.15,83.0,60000.0,51.0,,,100.0,8.0,800.0,,,,98660.0,,,-260.0,,,,,280.35,,,10.8,10.8,-10.0,1.0,0.0,,,-0.1,-0.1,-0.1,2.2,8.0,,,,,1.0,,810.0,6.0,,1050.0,8.0,,1230.0,,,
7207,20230401030000,101250.0,-10.0,5.0,270.0,10.7,284.05,282.35,89.0,10000.0,25.0,2.0,,60.0,5.0,250.0,32.0,20.0,10.0,100730.0,,,930.0,,,,,,,,16.5,19.8,-10.0,2.0,,,,0.2,0.2,0.2,1.2,2.8,,,,,5.0,8.0,200.0,,,,,,,,,
7222,20230401030000,101180.0,-20.0,8.0,260.0,5.8,284.15,281.35,83.0,14120.0,0.0,,,90.0,7.0,800.0,,,,100870.0,,,690.0,,,,,283.75,,,9.0,11.2,-10.0,2.0,0.0,,,0.0,-0.1,0.2,0.2,3.8,,,,,5.0,,600.0,5.0,,870.0,6.0,,1020.0,,,
7240,20230401030000,101020.0,60.0,2.0,250.0,6.7,282.55,280.15,85.0,60000.0,0.0,,,75.0,6.0,800.0,,,,99670.0,,,460.0,,,,,282.75,,,10.2,12.0,-10.0,0.0,0.0,,,0.0,-0.1,1.4,1.4,6.4,,,,,5.0,,600.0,5.0,,900.0,6.0,,1080.0,,,
7255,20230401030000,101060.0,0.0,5.0,260.0,6.0,282.55,280.85,89.0,20000.0,0.0,,,,,,,,,99060.0,,,240.0,,,,,281.45,,,11.0,13.7,-10.0,,0.0,,,-0.1,-0.1,-0.1,0.4,7.5,,,,,,,,,,,,,,,,
7280,20230401030000,100910.0,-40.0,5.0,220.0,4.8,281.65,279.95,89.0,7660.0,0.0,,,100.0,6.0,800.0,,,,98270.0,,,120.0,,,,,282.85,,,8.3,8.3,-10.0,2.0,0.0,,,0.4,0.8,0.8,1.2,2.8,,,,,1.0,,810.0,5.0,,1170.0,6.0,,1380.0,,8.0,
7299,20230401030000,100780.0,-50.0,5.0,240.0,7.8,281.45,278.55,82.0,3990.0,63.0,,,75.0,6.0,1250.0,,,,97520.0,,,-110.0,,,,,280.75,,,13.8,13.8,-10.0,2.0,0.0,,,0.8,1.0,2.6,2.6,5.8,,,,,5.0,,1050.0,5.0,,1260.0,6.0,,1500.0,,9.0,
7314,20230401030000,101480.0,-20.0,8.0,270.0,12.0,285.05,282.25,83.0,10000.0,2.0,0.0,,40.0,3.0,800.0,32.0,,,101200.0,,,520.0,,,,,,,,17.6,17.6,-10.0,2.0,,,,0.0,0.0,-0.1,-0.1,0.2,,,,,3.0,8.0,800.0,,,,,,,,,
7335,20230401030000,101290.0,0.0,0.0,250.0,6.6,282.75,281.05,89.0,19560.0,0.0,,,90.0,7.0,800.0,,,,99840.0,,,390.0,,,,,283.45,,,10.5,10.5,-10.0,2.0,0.0,,,0.0,0.0,0.6,0.8,7.9,,,,,5.0,,600.0,6.0,,780.0,7.0,,990.0,,,
7434,20230401030000,101460.0,-10.0,8.0,260.0,5.5,281.05,279.95,93.0,9310.0,60.0,,,100.0,8.0,250.0,,,,96650.0,,,240.0,,,,,282.15,,,10.0,13.5,-10.0,2.0,0.0,,,0.2,0.6,0.6,2.2,3.4,,,,,8.0,,240.0,,,,,,,,,
7460,20230401030000,101300.0,-50.0,5.0,120.0,1.8,281.95,277.15,72.0,60000.0,0.0,,,,5.0,800.0,,,,97350.0,,,290.0,,,,,279.55,,,4.6,8.7,-10.0,1.0,0.0,,,-0.1,-0.1,-0.1,1.6,5.8,,,,,1.0,,750.0,5.0,,990.0,5.0,,1560.0,,,
7471,20230401030000,,-40.0,8.0,270.0,4.4,278.05,274.75,79.0,20000.0,0.0,,,90.0,3.0,800.0,,,,91700.0,92500.0,762.0,10.0,,,,,275.85,,,8.1,9.6,-10.0,,0.0,,,0.0,-0.1,1.0,4.2,5.0,,,,,2.0,,870.0,3.0,,1020.0,5.0,,2220.0,,,
7481,20230401030000,101320.0,-100.0,8.0,170.0,2.8,282.55,278.15,74.0,43750.0,61.0,8.0,6.0,100.0,8.0,1750.0,,,,98440.0,,,120.0,,,,,,,,4.0,6.3,-10.0,1.0,0.0,,,-0.1,-0.1,0.6,1.4,1.4,,,,,8.0,,1500.0,,8.0,,,,,,,
7510,20230401030000,101760.0,-70.0,7.0,250.0,5.1,284.25,281.25,82.0,12060.0,0.0,,,100.0,5.0,800.0,,,,101180.0,,,340.0,,,,,282.25,,,8.1,8.2,-10.0,1.0,0.0,,,0.0,-0.1,-0.1,-0.1,1.0,,,,,3.0,,750.0,5.0,,930.0,8.0,,5580.0,,,
7535,20230401030000,101740.0,-40.0,8.0,250.0,2.8,281.95,280.05,88.0,13780.0,0.0,,,90.0,7.0,450.0,,,,98600.0,,,230.0,,,,,282.75,,,9.1,9.7,-10.0,2.0,0.0,,,-0.1,0.2,0.2,0.8,2.4,,,,,5.0,,540.0,6.0,,690.0,7.0,,960.0,,,
