numer_sta,date,pmer,tend,cod_tend,dd,ff,t,td,u,vv,ww,w1,w2,n,nbas,hbas,cl,cm,ch,pres,niv_bar,geop,tend24,tn12,tn24,tx12,tx24,tminsol,sw,tw,raf10,rafper,per,etat_sol,ht_neige,ssfrai,perssfrai,rr1,rr3,rr6,rr12,rr24,phenspe1,phenspe2,phenspe3,phenspe4,nnuage1,ctype1,hnuage1,nnuage2,ctype2,hnuage2,nnuage3,ctype3,hnuage3,nnuage4,ctype4,hnuage4
7255,20230501000000,101870.0,-50.0,6.0,290.0,1.3,283.95,280.85,81.0,20000.0,0.0,,,,,,,,,99870.0,,,-120.0,,,,,284.55,,,2.0,2.1,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7280,20230501000000,101630.0,-50.0,8.0,320.0,4.1,285.55,281.45,76.0,55750.0,0.0,,,100.0,8.0,1750.0,,,,99010.0,,,-220.0,,,,,285.65,,,5.4,5.8,-10.0,,0.0,,,0.0,0.0,0.0,0.2,0.2,,,,,5.0,,1860.0,7.0,,2160.0,8.0,,4440.0,,,
7299,20230501000000,101650.0,-50.0,6.0,230.0,1.8,284.45,282.05,85.0,25080.0,0.0,,,100.0,8.0,2250.0,,,,98400.0,,,-250.0,,,,,285.65,,,2.3,2.3,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,3.0,,2100.0,8.0,,2820.0,,,,,,
7314,20230501000000,102080.0,-30.0,8.0,300.0,5.3,286.65,285.55,93.0,,,2.0,,,,,,,,101800.0,,,80.0,,,,,,,,7.7,9.4,-10.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7335,20230501000000,101990.0,-10.0,5.0,300.0,2.3,285.65,284.55,93.0,44050.0,0.0,,,100.0,8.0,800.0,,,,100550.0,,,30.0,,,,,288.35,,,3.7,3.8,-10.0,,,,,-0.1,-0.1,0.4,0.4,0.4,,,,,6.0,,750.0,8.0,,990.0,,8.0,,,,
7434,20230501000000,101950.0,-20.0,5.0,320.0,3.2,284.55,282.25,86.0,28690.0,0.0,,,100.0,5.0,1250.0,,,,97180.0,,,120.0,,,,,286.95,,,5.0,6.3,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,5.0,,1320.0,5.0,,1980.0,7.0,,2400.0,,8.0,
7460,20230501000000,101890.0,-30.0,7.0,160.0,0.6,283.15,280.25,82.0,40780.0,0.0,,,100.0,8.0,1250.0,,,,97930.0,,,70.0,,,,,284.35,,,1.0,1.7,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,8.0,,1470.0,,,,,,,,,
7471,20230501000000,,-10.0,8.0,230.0,0.9,279.15,277.45,89.0,20000.0,0.0,,,,2.0,3180.0,,,,92190.0,92500.0,805.0,100.0,,,,,279.55,,,1.7,3.5,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,2.0,,3180.0,,,,,,,,,
7481,20230501000000,101680.0,-20.0,6.0,240.0,1.0,286.35,283.75,84.0,15000.0,1.0,2.0,2.0,90.0,2.0,1750.0,35.0,27.0,,98830.0,,,40.0,,,,,,,,1.6,2.2,-10.0,0.0,0.0,0.0,-60.0,0.0,0.0,0.0,0.0,0.0,,,,,2.0,6.0,1500.0,4.0,3.0,4100.0,6.0,3.0,5400.0,,,
7510,20230501000000,102110.0,-40.0,6.0,300.0,3.5,287.35,284.65,84.0,60000.0,0.0,,,100.0,8.0,450.0,,,,101530.0,,,200.0,,,,,287.85,,,4.8,4.8,-10.0,0.0,0.0,,,0.0,0.0,0.0,-0.1,-0.1,,,,,8.0,,450.0,,,,,,,,,
7535,20230501000000,101970.0,30.0,1.0,300.0,1.7,285.35,283.45,88.0,20000.0,0.0,,,,5.0,450.0,,,,98860.0,,,250.0,,,,,287.25,,,3.5,4.4,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,,,,,5.0,,480.0,5.0,,4260.0,,,,,,
7558,20230501000000,101750.0,-50.0,7.0,330.0,6.8,283.05,279.55,79.0,20000.0,0.0,,,,,,,,,93460.0,,,130.0,,,,,282.35,,,9.3,9.3,-10.0,,0.0,,,0.0,0.0,0.0,0.0,11.8,,,,,,,,,,,,,,,,
7577,20230501000000,101580.0,-20.0,8.0,340.0,1.9,286.75,282.95,78.0,20000.0,0.0,,,,,,,,,100690.0,,,180.0,,,,,286.15,,,3.1,3.1,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7591,20230501000000,,70.0,6.0,50.0,1.5,282.75,280.55,86.0,,,,,,,,,,,91430.0,,,90.0,,282.15,,286.55,,,,,,,,,,,0.0,0.0,0.0,6.6,10.4,,,,,,,,,,,,,,,,
7607,20230501000000,102180.0,-20.0,6.0,250.0,2.5,286.45,285.85,96.0,9910.0,0.0,,,100.0,8.0,450.0,,,,101470.0,,,170.0,,,,,288.05,,,3.6,4.1,-10.0,,0.0,,,-0.1,-0.1,-0.1,-0.1,-0.1,,,,,8.0,,450.0,,,,,,,,,
7621,20230501000000,102180.0,-30.0,6.0,280.0,2.5,285.35,283.95,91.0,18430.0,0.0,,,100.0,8.0,250.0,,,,97860.0,,,130.0,,,,,287.25,,,4.1,4.4,-10.0,1.0,0.0,,,0.0,0.0,0.0,2.4,3.6,,,,,3.0,,240.0,8.0,,390.0,,,,,,
7627,20230501000000,102100.0,-40.0,7.0,310.0,2.6,285.45,283.85,90.0,20000.0,0.0,,,100.0,8.0,450.0,,,,97200.0,,,140.0,,,,,288.15,,,4.3,7.5,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,5.2,,,,,5.0,,420.0,5.0,,810.0,8.0,,1440.0,,,
7630,20230501000000,102010.0,10.0,1.0,280.0,6.9,287.05,285.45,90.0,17830.0,0.0,,,100.0,5.0,450.0,,,,100220.0,,,230.0,,,,,287.75,,,10.0,10.3,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.2,1.4,,,,,5.0,,300.0,8.0,,1860.0,,8.0,,,,
7643,20230501000000,101580.0,-10.0,7.0,290.0,2.5,289.25,281.75,61.0,60000.0,0.0,,,,0.0,,,,,101480.0,,,210.0,,,,,286.95,,,3.5,3.5,-10.0,,0.0,,,0.0,0.0,0.0,6.5,7.1,,,,,,,,,,,,,,,,
7650,20230501000000,101410.0,0.0,0.0,340.0,5.2,289.95,282.35,61.0,57410.0,0.0,,,,1.0,4080.0,,,,101030.0,,,90.0,,,,,287.15,,,7.4,9.0,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,-0.1,,,,,1.0,,4080.0,,,,,,,,,
7661,20230501000000,,,,350.0,1.3,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.9,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,
7690,20230501000000,101340.0,-20.0,8.0,330.0,2.5,289.05,287.95,93.0,30000.0,1.0,2.0,2.0,90.0,7.0,,30.0,27.0,,101030.0,,,20.0,,,,,289.25,,,3.4,3.4,-10.0,2.0,0.0,,,0.0,-0.1,-0.1,5.4,11.7,,,,,3.0,3.0,2600.0,7.0,3.0,3000.0,,,,,,
7747,20230501000000,101770.0,80.0,3.0,300.0,5.0,290.35,282.55,60.0,60000.0,0.0,,,,0.0,,,,,101250.0,,,280.0,,,,,289.05,,,8.5,14.4,-10.0,1.0,0.0,,,0.0,0.0,0.0,0.0,2.2,,,,,,,,,,,,,,,,
7761,20230501000000,101210.0,-50.0,8.0,140.0,0.9,287.95,287.15,95.0,6120.0,0.0,,,100.0,8.0,450.0,,,,101100.0,,,60.0,,,,,289.25,,,1.2,1.2,-10.0,,0.0,,,0.2,1.0,4.8,14.9,17.5,,,,,6.0,,540.0,8.0,,1140.0,,,,,,
7790,20230501000000,101240.0,-80.0,8.0,300.0,0.8,287.15,286.35,95.0,11390.0,0.0,,,100.0,5.0,450.0,,,,101100.0,,,-90.0,,,,,289.15,,,1.3,1.3,-10.0,,0.0,,,0.2,0.2,5.1,9.9,9.9,,,,,5.0,,450.0,5.0,,1680.0,7.0,,2760.0,,,
61968,20230501000000,101000.0,110.0,7.0,40.0,0.9,297.55,295.95,91.0,,,,,,,,,,,100950.0,,,0.0,,296.25,,304.95,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
61972,20230501000000,101470.0,20.0,7.0,,,297.45,292.05,72.0,,,,,,,,,,,101400.0,,,160.0,,293.15,,301.85,,,,,,,,,,,0.0,0.0,0.0,0.0,0.2,,,,,,,,,,,,,,,,
61976,20230501000000,100980.0,120.0,6.0,200.0,4.4,299.45,295.55,79.0,,,,,,,,,,,100890.0,,,-90.0,,298.15,,302.85,,,,,,,,,,,0.0,0.0,0.0,0.2,0.2,,,,,,,,,,,,,,,,
61980,20230501000000,101080.0,-100.0,6.0,200.0,2.6,293.85,292.55,92.0,15580.0,0.0,,,,0.0,,,,,100930.0,,,-90.0,,,,,,,,3.0,4.6,-10.0,,,,,0.0,0.0,0.0,0.8,0.8,,,,,,,,,,,,,,,,
61996,20230501000000,101410.0,10.0,5.0,340.0,3.5,289.85,289.05,95.0,,,,,,,,,,,101070.0,,,-390.0,,289.85,,291.35,,,,,,,,,,,0.0,0.0,0.2,0.2,3.0,,,,,,,,,,,,,,,,
61997,20230501000000,101430.0,130.0,0.0,180.0,13.0,275.75,270.65,69.0,,,,,,,,,,,99620.0,,,960.0,,275.65,,284.35,,,,,,,,,,,0.0,0.0,0.2,0.4,1.0,,,,,,,,,,,,,,,,
61998,20230501000000,100680.0,-110.0,8.0,330.0,12.9,283.05,281.65,91.0,,,,,,,,,,,100320.0,,,,,,,,,,,,16.5,-10.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,
67005,20230501000000,101040.0,-160.0,6.0,230.0,5.0,300.05,296.55,81.0,20000.0,0.0,,,,1.0,800.0,,,,100960.0,,,-50.0,,,,,,,,6.6,7.9,-10.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,750.0,,,,,,,,,
71805,20230501000000,102320.0,110.0,3.0,310.0,7.4,279.15,270.25,53.0,59810.0,0.0,,,,0.0,,,,,102230.0,,,190.0,,,,,279.15,,,10.8,13.0,-10.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
78890,20230501000000,101590.0,90.0,3.0,100.0,5.8,300.85,296.45,77.0,,,,,,,,,,,101270.0,,,40.0,,299.75,,304.15,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
78894,20230501000000,101620.0,100.0,3.0,120.0,1.6,300.45,296.25,78.0,,,,,,,,,,,101110.0,,,10.0,,299.35,,306.35,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
78897,20230501000000,101610.0,120.0,3.0,120.0,2.3,300.15,296.85,82.0,31850.0,,,,,,,,,,101520.0,,,50.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
78922,20230501000000,101650.0,140.0,3.0,150.0,5.7,300.45,296.25,78.0,,,,,,,,,,,101210.0,,,50.0,,300.05,,303.55,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
78925,20230501000000,101620.0,130.0,3.0,80.0,1.8,299.35,295.65,80.0,48810.0,0.0,,,,,,,,,101530.0,,,40.0,304.95,,304.95,,,,,2.9,3.6,-10.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
81401,20230501000000,101320.0,190.0,3.0,50.0,1.0,298.45,297.25,93.0,,,,,,,,,,,101260.0,,,50.0,,296.45,,306.45,,,,,,,,,,,0.0,0.0,0.0,0.2,1.0,,,,,,,,,,,,,,,,
81405,20230501000000,101340.0,150.0,3.0,70.0,2.7,300.15,296.85,82.0,28690.0,0.0,,,,1.0,800.0,,,,101250.0,,,30.0,304.05,,304.05,,300.55,,,3.8,4.2,-10.0,,,,,0.0,0.0,0.0,1.5,2.9,,,,,1.0,,780.0,,,,,,,,,
81408,20230501000000,101280.0,200.0,3.0,360.0,0.6,299.15,297.55,91.0,,,,,,,,,,,101200.0,,,10.0,,296.45,,305.25,,,,,,,,,,,0.0,0.0,0.0,2.8,3.0,,,,,,,,,,,,,,,,
81415,20230501000000,,,,30.0,0.5,298.55,297.55,94.0,,,,,,,,,,,,,,,,296.85,,305.75,,,,,,,,,,,0.0,0.0,0.0,0.2,0.2,,,,,,,,,,,,,,,,
89642,20230501000000,99360.0,60.0,2.0,140.0,6.2,256.95,247.95,42.0,25000.0,2.0,1.0,1.0,40.0,1.0,3500.0,30.0,27.0,11.0,98790.0,,,,255.85,,258.35,,,,,,15.9,-60.0,,,,,,,,,,,,,,1.0,3.0,3000.0,3.0,0.0,6300.0,,,,,,
7005,20230501030000,101720.0,-90.0,6.0,270.0,3.8,283.15,282.35,95.0,1450.0,10.0,,,,,,,,,100850.0,,,-510.0,,,,,281.75,,,5.6,5.6,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7015,20230501030000,101620.0,-140.0,6.0,250.0,2.8,284.25,282.55,89.0,3080.0,10.0,,,90.0,7.0,1750.0,,,,101050.0,,,-630.0,,,,,284.85,,,3.3,3.3,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,6.0,,1800.0,7.0,,2160.0,7.0,,2520.0,,,
7020,20230501030000,101880.0,-90.0,6.0,300.0,3.3,283.55,283.05,97.0,,,,,,,,,,,101770.0,,,-150.0,,,,,,,,4.7,6.5,-10.0,,,,,0.0,0.0,0.0,0.0,1.2,,,,,,,,,,,,,,,,
7027,20230501030000,101880.0,-110.0,6.0,280.0,3.5,284.25,283.75,97.0,2410.0,10.0,,,100.0,8.0,150.0,,,,101070.0,,,-240.0,,,,,286.35,,,5.1,7.6,-10.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,8.0,,180.0,,,,,,,,,
7037,20230501030000,101810.0,-80.0,6.0,290.0,2.7,283.25,282.05,92.0,3120.0,10.0,,,100.0,3.0,250.0,,,,99910.0,,,-360.0,,,,,284.65,,,4.9,5.6,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,240.0,3.0,,1020.0,8.0,,1740.0,,,
7072,20230501030000,101620.0,-130.0,6.0,300.0,1.3,282.95,281.25,89.0,20000.0,0.0,,,100.0,8.0,1750.0,,,,100470.0,,,-480.0,,,,,282.75,,,1.7,2.1,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,6.0,,1800.0,8.0,,2100.0,,,,,,
7110,20230501030000,102100.0,-90.0,6.0,270.0,1.6,283.85,283.25,96.0,5840.0,0.0,,,100.0,8.0,150.0,,,,100910.0,,,0.0,,,,,281.25,,,2.9,2.9,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,4.0,,150.0,5.0,,360.0,8.0,,840.0,,,
7117,20230501030000,102020.0,-100.0,6.0,240.0,3.1,284.15,283.35,95.0,,,,,,,,,,,101320.0,,,-20.0,,,,,,,,5.0,6.3,-10.0,,,,,0.0,0.0,0.0,0.0,0.2,,,,,,,,,,,,,,,,
7130,20230501030000,102000.0,-100.0,6.0,330.0,2.3,284.65,283.35,92.0,32360.0,0.0,,,100.0,8.0,450.0,,,,101550.0,,,-50.0,,,,,286.45,,,3.4,4.9,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.2,,,,,8.0,,570.0,,,,,,,,,
7139,20230501030000,101870.0,-90.0,6.0,300.0,1.4,284.65,283.55,93.0,8420.0,0.0,,,100.0,8.0,450.0,,,,100120.0,,,-250.0,,,,,287.05,,,2.0,4.1,-10.0,,0.0,,,0.0,0.0,0.0,0.2,0.2,,,,,8.0,,420.0,,,,,,,,,
7149,20230501030000,101750.0,-80.0,5.0,280.0,2.0,283.45,280.35,81.0,14730.0,0.0,,,,5.0,1250.0,,,,100660.0,,,-350.0,,,,,,,,3.1,4.4,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,5.0,,1350.0,,,,,,,,,
7168,20230501030000,101660.0,-110.0,6.0,320.0,2.5,283.15,281.45,89.0,19880.0,0.0,,,90.0,7.0,1750.0,,,,100230.0,,,-340.0,,,,,284.45,,,3.8,3.9,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,3.0,,1860.0,7.0,,7320.0,,,,,,
7181,20230501030000,101610.0,-110.0,6.0,230.0,1.6,280.75,279.05,89.0,28820.0,0.0,,,100.0,8.0,1750.0,,,,97410.0,,,-370.0,,,,,279.35,,,2.0,2.0,-10.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,8.0,,1740.0,,,,,,,,,
7190,20230501030000,101520.0,-140.0,6.0,320.0,0.8,282.95,280.35,84.0,27180.0,0.0,,,100.0,8.0,1750.0,,,,99700.0,,,-430.0,,,,,283.45,,,1.4,1.9,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,5.0,,1920.0,5.0,,2880.0,8.0,,4380.0,,,
7207,20230501030000,102070.0,-70.0,5.0,330.0,5.3,285.35,284.45,94.0,20000.0,2.0,0.0,,50.0,4.0,2500.0,37.0,20.0,10.0,101550.0,,,-10.0,,,,,,,,7.2,8.4,-10.0,0.0,,,,0.0,0.0,0.0,0.0,0.2,,,,,4.0,3.0,2500.0,,,,,,,,,
7222,20230501030000,101970.0,-60.0,7.0,20.0,1.4,284.15,283.55,96.0,9200.0,0.0,,,100.0,8.0,1250.0,,,,101650.0,,,-30.0,,,,,283.85,,,2.5,4.8,-10.0,1.0,0.0,,,0.0,0.0,0.0,1.6,1.8,,,,,8.0,,1410.0,,,,,,,,,
7240,20230501030000,101850.0,-60.0,5.0,330.0,3.0,284.35,284.15,99.0,3220.0,10.0,,,101.0,9.0,30.0,,,,100500.0,,,-170.0,,,,,287.15,,,5.4,5.7,-10.0,,0.0,,,0.0,0.0,2.0,2.2,2.2,,,,,0.0,0.0,,,,,,,,,,
7255,20230501030000,101820.0,-60.0,6.0,300.0,2.0,282.05,280.85,92.0,20000.0,0.0,,,,,,,,,99810.0,,,-120.0,,,,,283.65,,,2.9,3.8,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7280,20230501030000,101540.0,-90.0,6.0,310.0,4.2,285.15,281.05,76.0,29610.0,0.0,,,100.0,8.0,2250.0,,,,98920.0,,,-220.0,,,,,285.25,,,5.7,7.3,-10.0,,0.0,,,0.0,0.0,0.0,0.2,0.2,,,,,1.0,,2220.0,5.0,,5460.0,8.0,,6120.0,,,
7299,20230501030000,101570.0,-90.0,6.0,150.0,2.7,283.75,283.15,96.0,4210.0,61.0,,,100.0,8.0,1750.0,,,,98310.0,,,-270.0,,,,,285.05,,,3.1,3.1,-10.0,2.0,0.0,,,0.8,1.2,1.2,1.2,1.2,,,,,4.0,,1740.0,7.0,,2220.0,8.0,,2940.0,,8.0,
7314,20230501030000,102030.0,-50.0,6.0,320.0,4.9,286.45,284.85,90.0,,,2.0,,,,,,,,101750.0,,,50.0,,,,,,,,6.5,7.1,-10.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7335,20230501030000,101930.0,-70.0,5.0,320.0,4.2,284.35,284.15,99.0,720.0,45.0,,,101.0,9.0,30.0,,,,100480.0,,,-10.0,,,,,286.95,,,6.2,7.2,-10.0,0.0,0.0,,,0.0,0.0,-0.1,0.4,0.4,,,,,0.0,0.0,,,,,,,,,,
7434,20230501030000,101910.0,-50.0,5.0,280.0,1.4,283.65,283.05,96.0,12260.0,0.0,,,100.0,8.0,1750.0,,,,97130.0,,,100.0,,,,,286.95,,,2.0,2.4,-10.0,2.0,0.0,,,-0.1,0.6,0.6,0.6,0.6,,,,,4.0,,1860.0,8.0,,2280.0,,,,,,
7460,20230501030000,101810.0,-110.0,6.0,360.0,0.5,280.55,279.35,92.0,31360.0,0.0,,,90.0,7.0,1250.0,,,,97820.0,,,-20.0,,,,,283.15,,,0.7,2.1,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,3.0,,1080.0,7.0,,1500.0,,,,,,
7471,20230501030000,,-110.0,6.0,260.0,1.7,279.45,278.25,92.0,19730.0,0.0,,,,0.0,,,,,92080.0,92500.0,796.0,60.0,,,,,279.05,,,2.9,3.6,-10.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7481,20230501030000,101600.0,-80.0,6.0,290.0,2.4,286.15,282.25,77.0,35000.0,3.0,2.0,2.0,100.0,8.0,,35.0,,,98750.0,,,-60.0,,,,,,,,3.1,4.5,-10.0,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,,,,,8.0,6.0,990.0,,,,,,,,,
7510,20230501030000,102070.0,-40.0,6.0,310.0,2.4,285.85,284.95,94.0,6030.0,0.0,,,100.0,8.0,250.0,,,,101490.0,,,190.0,,,,,286.65,,,3.2,4.5,-10.0,,0.0,,,0.2,0.2,0.2,0.2,0.2,,,,,8.0,,240.0,,,,,,,,,
7535,20230501030000,101920.0,-50.0,7.0,270.0,1.4,285.25,284.35,94.0,13820.0,0.0,,,100.0,8.0,250.0,,,,98810.0,,,210.0,,,,,287.25,,,3.8,3.8,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.2,,,,,7.0,,270.0,8.0,,390.0,,,,,,
7558,20230501030000,101750.0,-50.0,5.0,330.0,3.1,281.15,278.95,86.0,20000.0,0.0,,,,,,,,,93410.0,,,130.0,,,,,281.25,,,5.2,6.2,-10.0,,0.0,,,0.0,0.0,0.0,0.0,6.9,,,,,,,,,,,,,,,,
