numer_sta,date,pmer,tend,cod_tend,dd,ff,t,td,u,vv,ww,w1,w2,n,nbas,hbas,cl,cm,ch,pres,niv_bar,geop,tend24,tn12,tn24,tx12,tx24,tminsol,sw,tw,raf10,rafper,per,etat_sol,ht_neige,ssfrai,perssfrai,rr1,rr3,rr6,rr12,rr24,phenspe1,phenspe2,phenspe3,phenspe4,nnuage1,ctype1,hnuage1,nnuage2,ctype2,hnuage2,nnuage3,ctype3,hnuage3,nnuage4,ctype4,hnuage4
7335,20230701000000,101590.0,-160.0,8.0,210.0,4.7,289.45,289.15,98.0,3630.0,63.0,,,100.0,8.0,150.0,,,,100170.0,,,-230.0,,,,,293.65,,,6.6,6.6,-10.0,2.0,0.0,,,1.4,1.4,1.4,1.4,1.4,,,,,8.0,,150.0,,9.0,,,,,,,
7434,20230701000000,101780.0,-110.0,8.0,210.0,4.3,286.95,286.45,97.0,2810.0,58.0,,,100.0,8.0,150.0,,,,97060.0,,,-10.0,,,,,288.45,,,6.1,6.6,-10.0,1.0,0.0,,,-0.1,-0.1,-0.1,-0.1,-0.1,,,,,8.0,,120.0,,,,,,,,,
7460,20230701000000,101740.0,-10.0,0.0,250.0,3.0,289.25,283.75,70.0,53730.0,0.0,,,100.0,2.0,1250.0,,,,97870.0,,,110.0,,,,,290.05,,,6.2,7.8,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,4.7,,,,,2.0,,1440.0,8.0,,1800.0,,,,,,
7471,20230701000000,,-20.0,8.0,290.0,5.0,286.05,281.15,72.0,20000.0,0.0,,,100.0,8.0,1750.0,,,,92230.0,92500.0,808.0,130.0,,,,,287.35,,,8.8,8.8,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,21.1,,,,,8.0,,1920.0,,,,,,,,,
7481,20230701000000,101670.0,10.0,2.0,230.0,1.2,288.45,283.85,74.0,40000.0,1.0,0.0,0.0,0.0,0.0,,30.0,20.0,10.0,98840.0,,,100.0,,,,,,,,1.8,2.7,-10.0,1.0,0.0,0.0,-60.0,0.0,0.0,0.0,0.0,18.1,,,,,,,,,,,,,,,,
7510,20230701000000,101890.0,-160.0,8.0,240.0,4.3,290.55,289.55,94.0,8830.0,0.0,,,100.0,8.0,250.0,,,,101320.0,,,-70.0,,,,,290.55,,,6.3,6.3,-10.0,1.0,0.0,,,0.0,-0.1,-0.1,-0.1,-0.1,,,,,2.0,,240.0,5.0,,420.0,5.0,,600.0,,,
7535,20230701000000,101930.0,-50.0,7.0,260.0,1.8,289.85,284.95,73.0,20000.0,0.0,,,100.0,8.0,800.0,,,,98870.0,,,140.0,,,,,292.55,,,5.8,6.6,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,8.0,,690.0,,,,,,,,,
7558,20230701000000,101870.0,10.0,2.0,310.0,6.0,285.95,283.15,83.0,20000.0,0.0,,,,,,,,,93660.0,,,180.0,,,,,289.35,,,9.9,10.5,-10.0,,0.0,,,0.0,0.0,0.0,0.0,8.5,,,,,,,,,,,,,,,,
7577,20230701000000,101520.0,-30.0,8.0,50.0,2.7,289.25,283.75,70.0,20000.0,0.0,,,,,,,,,100640.0,,,-40.0,,,,,289.65,,,5.7,5.7,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,16.3,,,,,,,,,,,,,,,,
7591,20230701000000,,20.0,8.0,30.0,1.8,285.15,284.25,94.0,,,,,,,,,,,91410.0,,,-340.0,,284.75,,291.25,,,,,,,,,,,0.0,0.0,0.0,5.4,6.2,,,,,,,,,,,,,,,,
7607,20230701000000,102040.0,-110.0,8.0,220.0,2.7,291.45,287.55,78.0,59580.0,0.0,,,100.0,8.0,800.0,,,,101340.0,,,0.0,,,,,291.55,,,5.1,5.1,-10.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,5.0,,840.0,7.0,,1080.0,8.0,,1290.0,,,
7621,20230701000000,102130.0,-90.0,8.0,200.0,2.2,288.65,285.25,80.0,33280.0,0.0,,,100.0,8.0,1750.0,,,,97870.0,,,90.0,,,,,290.35,,,3.2,4.2,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,6.2,,,,,8.0,,1620.0,,,,,,,,,
7627,20230701000000,102140.0,-40.0,8.0,210.0,1.0,288.25,285.35,83.0,20000.0,0.0,,,100.0,4.0,1250.0,,,,97290.0,,,120.0,,,,,291.95,,,1.5,4.2,-10.0,0.0,0.0,,,0.0,-0.1,-0.1,-0.1,11.9,,,,,2.0,,1080.0,4.0,,1470.0,6.0,,1920.0,,,
7630,20230701000000,102050.0,-30.0,8.0,260.0,4.6,290.95,285.65,71.0,19110.0,0.0,,,100.0,8.0,1750.0,,,,100280.0,,,190.0,,,,,290.75,,,6.9,7.7,-10.0,,0.0,,,0.0,0.0,0.0,0.2,0.2,,,,,8.0,,1680.0,,,,,,,,,
7643,20230701000000,101590.0,-30.0,8.0,300.0,6.9,293.85,281.15,44.0,60000.0,0.0,,,100.0,8.0,6480.0,,,,101500.0,,,100.0,,,,,291.25,,,10.4,12.9,-10.0,,0.0,,,0.0,0.0,0.0,0.0,3.2,,,,,8.0,,6480.0,,,,,,,,,
7650,20230701000000,101290.0,-50.0,8.0,300.0,13.3,293.65,285.65,60.0,58840.0,0.0,,,,1.0,4260.0,,,,100920.0,,,-100.0,,,,,291.75,,,18.6,18.6,-10.0,,0.0,,,0.0,0.0,0.0,0.2,1.0,,,,,1.0,,4260.0,,,,,,,,,
7661,20230701000000,,,,330.0,15.2,,,,,,,,,,,,,,,,,,,,,,,,,19.6,21.4,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,
7690,20230701000000,100940.0,-30.0,8.0,340.0,4.1,294.05,291.45,85.0,20000.0,1.0,2.0,2.0,60.0,1.0,450.0,35.0,23.0,10.0,100640.0,,,-440.0,,,,,294.35,,,5.2,6.8,-10.0,2.0,0.0,,,0.0,10.6,12.2,12.2,13.6,,,,,1.0,6.0,550.0,5.0,3.0,4500.0,,,,,,
7747,20230701000000,101830.0,-10.0,7.0,300.0,5.7,293.35,283.75,54.0,60000.0,0.0,,,75.0,6.0,3660.0,,,,101310.0,,,180.0,,,,,293.15,,,9.5,13.9,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,6.0,,3660.0,,,,,,,,,
7761,20230701000000,101140.0,-100.0,6.0,360.0,1.4,295.65,289.45,68.0,36270.0,0.0,,,,0.0,,,,,101040.0,,,-270.0,,,,,294.65,,,3.8,6.6,-10.0,,0.0,,,0.0,0.0,0.0,0.0,1.4,,,,,,,,,,,,,,,,
7790,20230701000000,100880.0,10.0,0.0,130.0,1.5,294.25,290.65,80.0,35350.0,0.0,,,100.0,8.0,2250.0,,,,100740.0,,,-500.0,,,,,295.75,,,3.2,7.5,-10.0,,0.0,,,0.0,0.0,0.0,0.2,1.0,,,,,7.0,,2280.0,7.0,,3660.0,8.0,,7620.0,,,
61968,20230701000000,101750.0,120.0,6.0,100.0,5.4,298.35,293.15,73.0,,,,,,,,,,,101700.0,,,60.0,,297.45,,302.05,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
61970,20230701000000,102020.0,140.0,6.0,150.0,4.1,297.95,290.95,65.0,,,,,,,,,,,101900.0,,,130.0,,294.85,,301.95,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
61972,20230701000000,102260.0,40.0,8.0,150.0,2.4,292.05,289.25,84.0,,,,,,,,,,,102190.0,,,240.0,,289.15,,300.85,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
61976,20230701000000,101930.0,100.0,6.0,130.0,8.8,296.05,289.35,66.0,,,,,,,,,,,101840.0,,,-80.0,,295.95,,300.45,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
61980,20230701000000,102260.0,-80.0,6.0,180.0,3.4,292.75,285.25,62.0,60000.0,0.0,,,,4.0,1750.0,,,,102110.0,,,60.0,,,,,,,,4.7,12.5,-10.0,,,,,0.0,0.0,0.0,0.0,-0.1,,,,,1.0,,1680.0,4.0,,2040.0,,,,,,
61996,20230701000000,100860.0,20.0,5.0,250.0,14.2,284.05,281.65,85.0,,,,,,,,,,,100510.0,,,1020.0,,279.55,,285.55,,,,,,,,,,,0.4,2.0,4.8,9.6,15.2,,,,,,,,,,,,,,,,
61997,20230701000000,100020.0,490.0,8.0,10.0,15.8,279.05,279.05,100.0,,,,,,,,,,,98260.0,,,-1980.0,,276.65,,279.45,,,,,,,,,,,0.6,3.0,3.2,3.6,3.8,,,,,,,,,,,,,,,,
61998,20230701000000,100680.0,330.0,1.0,230.0,13.4,273.85,266.75,59.0,,,,,,,,,,,100300.0,,,740.0,,,,,,,,,20.6,-10.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,
67005,20230701000000,101790.0,-160.0,6.0,220.0,3.8,297.85,292.95,74.0,20000.0,0.0,,,100.0,8.0,2820.0,,,,101710.0,,,40.0,,,,,,,,5.3,6.0,-10.0,,,,,0.0,0.0,0.0,0.0,0.2,,,,,8.0,,2820.0,,,,,,,,,
71805,20230701000000,102920.0,30.0,3.0,180.0,0.8,286.65,286.65,100.0,5710.0,0.0,,,100.0,8.0,80.0,,,,102830.0,,,20.0,,,,,287.55,,,1.6,2.2,-10.0,,,,,0.0,0.0,0.0,0.0,0.2,,,,,8.0,,90.0,,,,,,,,,
78890,20230701000000,101650.0,150.0,3.0,70.0,6.5,301.65,296.75,75.0,,,,,,,,,,,101330.0,,,60.0,,300.85,,304.65,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
78894,20230701000000,101720.0,160.0,3.0,100.0,3.2,301.35,296.25,74.0,,,,,,,,,,,101210.0,,,140.0,,298.75,,305.45,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
78897,20230701000000,101680.0,170.0,3.0,100.0,1.9,300.65,296.85,80.0,30840.0,,,,,,,,,,101590.0,,,80.0,,,,,,,,,,,,,,,0.0,0.0,0.0,-0.1,0.2,,,,,,,,,,,,,,,,
78922,20230701000000,101630.0,140.0,2.0,90.0,7.0,301.35,297.75,81.0,,,,,,,,,,,101190.0,,,40.0,,300.75,,304.15,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
78925,20230701000000,101600.0,140.0,2.0,90.0,4.3,300.85,297.25,81.0,42900.0,0.0,,,,2.0,800.0,,,,101510.0,,,50.0,304.85,,304.85,,,,,6.1,7.9,-10.0,,,,,0.0,0.0,0.0,-0.1,0.8,,,,,2.0,,660.0,,,,,,,,,
81401,20230701000000,101440.0,230.0,1.0,90.0,0.9,297.95,297.45,97.0,,,,,,,,,,,101380.0,,,50.0,,296.95,,307.65,,,,,,,,,,,0.0,0.4,3.4,3.4,3.6,,,,,,,,,,,,,,,,
81405,20230701000000,101510.0,230.0,1.0,290.0,0.5,297.15,296.85,98.0,60000.0,0.0,,,100.0,8.0,2250.0,,,,101420.0,,,100.0,303.65,,303.65,,300.05,,,0.9,1.3,-10.0,,,,,0.0,15.8,16.6,20.0,20.0,,,,,2.0,,2280.0,3.0,,2580.0,5.0,,3360.0,,,
81408,20230701000000,101440.0,230.0,2.0,330.0,0.8,298.05,297.35,96.0,,,,,,,,,,,101360.0,,,10.0,,295.85,,305.35,,,,,,,,,,,0.0,0.0,0.8,9.2,9.2,,,,,,,,,,,,,,,,
81415,20230701000000,,,,360.0,1.3,297.75,296.75,94.0,,,,,,,,,,,,,,,,296.55,,305.75,,,,,,,,,,,0.8,6.4,6.4,6.6,6.6,,,,,,,,,,,,,,,,
89642,20230701000000,100110.0,110.0,2.0,220.0,2.1,257.75,251.95,58.0,20000.0,2.0,1.0,1.0,90.0,7.0,1750.0,35.0,61.0,60.0,99540.0,,,,256.55,,261.15,,,,,,20.1,-60.0,,,,,,,,,,,,,,7.0,6.0,1800.0,,,,,,,,,
7005,20230701030000,100760.0,-180.0,6.0,210.0,1.5,289.45,288.95,97.0,4410.0,50.0,,,,,,,,,99910.0,,,-860.0,,,,,289.65,,,4.6,6.4,-10.0,5.0,0.0,,,0.4,0.6,1.6,1.6,1.6,,,,,,,,,,,,,,,,
7015,20230701030000,100710.0,-200.0,6.0,190.0,6.1,289.25,288.25,94.0,42530.0,50.0,,,100.0,8.0,250.0,,,,100160.0,,,-890.0,,,,,290.75,,,10.2,10.2,-10.0,1.0,0.0,,,-0.1,-0.1,-0.1,-0.1,-0.1,,,,,7.0,,240.0,8.0,,360.0,,,,,,
7020,20230701030000,100870.0,-80.0,7.0,250.0,9.2,289.25,288.75,97.0,,,,,,,,,,,100760.0,,,-890.0,,,,,,,,12.1,12.1,-10.0,,,,,0.0,0.0,0.6,1.4,1.6,,,,,,,,,,,,,,,,
7027,20230701030000,100960.0,-110.0,6.0,250.0,5.6,290.15,289.55,96.0,6610.0,0.0,,,100.0,8.0,250.0,,,,100170.0,,,-810.0,,,,,291.05,,,8.0,9.6,-10.0,1.0,0.0,,,-0.1,0.2,0.6,1.4,1.4,,,,,7.0,,240.0,8.0,,420.0,,,,,,
7037,20230701030000,100910.0,-180.0,6.0,220.0,5.0,289.35,289.15,99.0,4480.0,50.0,,,100.0,8.0,80.0,,,,99070.0,,,-770.0,,,,,290.15,,,8.0,8.0,-10.0,,0.0,,,0.8,1.4,2.0,2.0,2.0,,,,,8.0,,90.0,,8.0,,,,,,,
7072,20230701030000,101070.0,-140.0,8.0,200.0,2.8,288.35,286.35,88.0,20000.0,50.0,,,100.0,8.0,1250.0,,,,99950.0,,,-430.0,,,,,287.95,,,5.6,5.6,-10.0,1.0,,,,-0.1,0.4,0.4,0.4,0.4,,,,,8.0,,1050.0,,,,,,,,,
7110,20230701030000,101360.0,-50.0,6.0,280.0,5.0,288.95,287.95,94.0,12300.0,0.0,,,100.0,8.0,250.0,,,,100200.0,,,-610.0,,,,,288.45,,,8.3,9.2,-10.0,1.0,0.0,,,0.0,0.2,1.0,3.4,7.0,,,,,1.0,,240.0,3.0,,630.0,8.0,,870.0,,,
7117,20230701030000,101160.0,-80.0,6.0,250.0,7.5,288.85,288.25,96.0,,,,,,,,,,,100470.0,,,-730.0,,,,,,,,11.8,15.2,-10.0,,,,,0.0,0.6,2.6,7.2,8.2,,,,,,,,,,,,,,,,
7130,20230701030000,101230.0,-120.0,6.0,260.0,4.1,290.65,289.85,95.0,9540.0,50.0,,,100.0,8.0,250.0,,,,100790.0,,,-730.0,,,,,290.35,,,6.9,6.9,-10.0,2.0,0.0,,,-0.1,-0.1,0.4,4.8,5.0,,,,,1.0,,210.0,5.0,,390.0,8.0,,600.0,,,
7139,20230701030000,101100.0,-140.0,6.0,230.0,4.3,289.95,289.45,97.0,10790.0,0.0,,,100.0,8.0,250.0,,,,99400.0,,,-680.0,,,,,292.25,,,7.6,7.9,-10.0,2.0,0.0,,,0.2,0.4,0.8,1.4,1.4,,,,,8.0,,210.0,,,,,,,,,
7149,20230701030000,101100.0,-170.0,6.0,210.0,4.4,288.95,287.95,94.0,15520.0,0.0,,,100.0,8.0,250.0,,,,100040.0,,,-560.0,,,,,,,,8.3,8.3,-10.0,,,,,0.4,1.4,1.4,1.4,1.4,,,,,8.0,,210.0,,,,,,,,,
7168,20230701030000,101230.0,-170.0,6.0,210.0,5.0,289.95,284.05,68.0,20000.0,0.0,,,100.0,8.0,1250.0,,,,99840.0,,,-280.0,,,,,288.85,,,7.0,8.3,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.6,,,,,2.0,,1170.0,8.0,,1380.0,,,,,,
7181,20230701030000,101280.0,-110.0,7.0,210.0,4.6,286.65,281.25,70.0,59160.0,0.0,,,100.0,8.0,3540.0,,,,97180.0,,,-80.0,,,,,283.05,,,6.1,6.7,-10.0,,,,,0.0,0.0,0.0,0.0,-0.1,,,,,8.0,,3540.0,,,,,,,,,
7190,20230701030000,101300.0,-60.0,6.0,160.0,1.1,284.65,283.85,95.0,9050.0,0.0,,,,0.0,,,,,99490.0,,,80.0,,,,,283.15,,,2.1,2.3,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,10.4,,,,,,,,,,,,,,,,
7207,20230701030000,101440.0,-100.0,6.0,280.0,7.8,290.65,290.35,98.0,,,2.0,,,,,,,,100930.0,,,-640.0,,,,,,,,14.5,15.5,-10.0,,,,,0.0,0.2,0.2,0.8,3.2,,,,,,,,,,,,,,,,
7222,20230701030000,101370.0,-140.0,6.0,270.0,5.8,291.05,290.45,96.0,3050.0,52.0,,,100.0,8.0,150.0,,,,101060.0,,,-630.0,,,,,291.25,,,10.2,10.2,-10.0,2.0,,,,0.2,0.2,3.2,4.8,5.0,,,,,8.0,,150.0,,,,,,,,,
7255,20230701030000,101390.0,-200.0,6.0,210.0,4.1,288.25,287.75,97.0,2750.0,61.0,,,,,,,,,99430.0,,,-280.0,,,,,289.45,,,6.4,6.4,-10.0,,0.0,,,1.2,1.8,1.8,1.8,1.8,,,,,,,,,,,,,,,,
7280,20230701030000,101450.0,-100.0,6.0,160.0,2.3,286.35,282.05,75.0,48690.0,0.0,,,75.0,6.0,3600.0,,,,98840.0,,,10.0,,,,,285.05,,,3.8,5.3,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.2,,,,,6.0,,3600.0,,,,,,,,,
7299,20230701030000,101340.0,-70.0,6.0,250.0,4.6,289.55,284.65,73.0,39660.0,0.0,,,100.0,8.0,2250.0,,,,98160.0,,,110.0,,,,,292.35,,,7.4,7.4,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,16.1,,,,,8.0,,2460.0,,,,,,,,,
7314,20230701030000,101540.0,-130.0,7.0,,,291.45,290.85,96.0,8000.0,61.0,6.0,2.0,100.0,8.0,800.0,36.0,,,101270.0,,,-450.0,,,,,,,,,,-10.0,,,,,-0.1,-0.1,-0.1,0.4,0.4,,,,,8.0,7.0,800.0,,,,,,,,,
7335,20230701030000,101410.0,-170.0,6.0,250.0,4.5,290.55,290.25,98.0,42010.0,0.0,,,100.0,8.0,250.0,,,,100000.0,,,-460.0,,,,,293.35,,,6.7,7.1,-10.0,2.0,0.0,,,0.2,2.6,4.0,4.0,4.0,,,,,8.0,,210.0,,,,,,,,,
7434,20230701030000,101570.0,-190.0,7.0,210.0,4.7,287.35,287.35,100.0,2700.0,52.0,,,100.0,8.0,80.0,,,,96870.0,,,-190.0,,,,,288.35,,,6.5,7.3,-10.0,2.0,0.0,,,1.0,2.6,2.6,2.6,2.6,,,,,8.0,,60.0,,8.0,,,,,,,
7460,20230701030000,101580.0,-170.0,8.0,170.0,2.7,287.65,284.65,82.0,40270.0,0.0,,,100.0,8.0,800.0,,,,97700.0,,,-50.0,,,,,289.15,,,4.6,6.6,-10.0,0.0,0.0,,,-0.1,-0.1,-0.1,-0.1,0.2,,,,,1.0,,870.0,8.0,,1320.0,,,,,,
7471,20230701030000,,-120.0,7.0,280.0,2.4,284.35,282.45,88.0,20000.0,0.0,,,90.0,7.0,800.0,,,,92110.0,92500.0,798.0,80.0,,,,,286.05,,,5.3,5.3,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,19.7,,,,,2.0,,900.0,7.0,,1050.0,7.0,,1290.0,,,
7481,20230701030000,101600.0,-80.0,7.0,80.0,0.6,286.95,282.75,76.0,40000.0,1.0,0.0,0.0,10.0,1.0,2250.0,30.0,23.0,10.0,98760.0,,,100.0,,,,,,,,0.8,1.3,-10.0,1.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,16.7,,,,,1.0,3.0,2200.0,,,,,,,,,
7510,20230701030000,101740.0,-150.0,6.0,240.0,4.2,291.65,290.95,96.0,5680.0,0.0,,,100.0,8.0,150.0,,,,101170.0,,,-190.0,,,,,290.55,,,6.9,6.9,-10.0,2.0,0.0,,,0.2,0.2,0.2,0.2,0.2,,,,,7.0,,180.0,7.0,,300.0,8.0,,750.0,,,
7535,20230701030000,101780.0,-160.0,7.0,200.0,2.2,287.85,287.35,97.0,2750.0,51.0,,,100.0,8.0,80.0,,,,98710.0,,,10.0,,,,,291.75,,,4.3,5.0,-10.0,2.0,0.0,,,0.2,0.4,0.4,0.4,0.4,,,,,7.0,,90.0,8.0,,270.0,,,,,,
7558,20230701030000,101710.0,-160.0,6.0,250.0,1.7,285.15,285.15,100.0,17350.0,0.0,,,,,,,,,93500.0,,,80.0,,,,,289.35,,,2.7,4.8,-10.0,,0.0,,,0.0,0.0,0.0,0.0,4.7,,,,,,,,,,,,,,,,
7577,20230701030000,101490.0,-30.0,5.0,20.0,4.3,288.85,283.65,71.0,20000.0,0.0,,,,,,,,,100610.0,,,160.0,,,,,288.55,,,7.2,7.9,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,,,,
7591,20230701030000,,40.0,6.0,0.0,0.0,284.85,283.95,94.0,,,,,,,,,,,91370.0,,,-270.0,,284.75,,291.25,,,,,,,,,,,0.0,0.0,0.0,3.4,6.0,,,,,,,,,,,,,,,,
