numer_sta,date,pmer,tend,cod_tend,dd,ff,t,td,u,vv,ww,w1,w2,n,nbas,hbas,cl,cm,ch,pres,niv_bar,geop,tend24,tn12,tn24,tx12,tx24,tminsol,sw,tw,raf10,rafper,per,etat_sol,ht_neige,ssfrai,perssfrai,rr1,rr3,rr6,rr12,rr24,phenspe1,phenspe2,phenspe3,phenspe4,nnuage1,ctype1,hnuage1,nnuage2,ctype2,hnuage2,nnuage3,ctype3,hnuage3,nnuage4,ctype4,hnuage4
7255,20230201000000,103130.0,-50.0,8.0,240.0,1.6,277.25,275.95,91.0,20000.0,0.0,,,,,,,,,101050.0,,,-30.0,,,,,275.85,,,2.2,2.8,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7280,20230201000000,103020.0,-70.0,7.0,180.0,1.5,276.95,274.65,85.0,32510.0,0.0,,,100.0,8.0,800.0,,,,100280.0,,,-30.0,,,,,277.35,,,2.7,2.7,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,8.0,,990.0,,,,,,,,,
7299,20230201000000,102910.0,-90.0,6.0,250.0,2.8,277.45,274.35,80.0,47070.0,0.0,,,,5.0,1750.0,,,,99530.0,,,-130.0,,,,,274.95,,,5.0,7.2,-10.0,0.0,0.0,,,0.0,0.0,0.0,-0.1,-0.1,,,,,5.0,,1620.0,,,,,,,,,
7314,20230201000000,103280.0,-20.0,5.0,190.0,0.5,280.05,278.15,88.0,,,2.0,,,,,,,,102990.0,,,40.0,,,,,,,,0.9,1.0,-10.0,,,,,0.0,0.0,0.0,0.0,2.2,,,,,,,,,,,,,,,,
7335,20230201000000,103210.0,-20.0,8.0,210.0,1.7,276.75,275.75,93.0,16050.0,0.0,,,100.0,7.0,1250.0,,,,101700.0,,,10.0,,,,,277.85,,,2.0,2.0,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,7.0,,1320.0,8.0,,6780.0,,,,,,
7434,20230201000000,103200.0,-30.0,7.0,10.0,2.5,276.85,275.25,89.0,26140.0,0.0,,,,3.0,800.0,,,,98230.0,,,-10.0,,,,,276.95,,,4.1,4.1,-10.0,2.0,0.0,,,0.0,0.0,-0.1,0.4,0.8,,,,,3.0,,840.0,,,,,,,,,
7460,20230201000000,103150.0,-60.0,6.0,50.0,2.0,276.75,273.95,82.0,21610.0,0.0,,,100.0,8.0,800.0,,,,99050.0,,,-30.0,,,,,275.55,,,2.6,2.6,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,-0.1,,,,,8.0,,990.0,,,,,,,,,
7471,20230201000000,,-80.0,8.0,290.0,2.7,275.15,271.85,79.0,20000.0,0.0,,,100.0,8.0,800.0,,,,93080.0,92500.0,883.0,100.0,,,,,273.15,,,5.0,6.0,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,-0.1,,,,,8.0,,690.0,,,,,,,,,
7481,20230201000000,103070.0,-90.0,6.0,290.0,1.3,278.05,275.05,81.0,30000.0,3.0,2.0,2.0,100.0,8.0,1250.0,35.0,,,100090.0,,,80.0,,,,,,,,2.4,3.6,-10.0,0.0,0.0,0.0,-60.0,0.0,0.0,0.0,0.0,0.0,,,,,7.0,6.0,1000.0,,,,,,,,,
7510,20230201000000,103270.0,-10.0,8.0,290.0,1.3,277.65,276.65,93.0,290.0,44.0,,,,0.0,,,,,102660.0,,,-60.0,,,,,274.05,,,1.9,2.9,-10.0,1.0,0.0,,,0.0,-0.1,-0.1,-0.1,-0.1,,,,,,,,,,,,,,,,
7535,20230201000000,103180.0,-50.0,8.0,180.0,0.6,279.15,279.05,99.0,280.0,44.0,,,100.0,8.0,80.0,,,,99960.0,,,-110.0,,,,,278.95,,,1.0,1.7,-10.0,2.0,0.0,,,0.0,-0.1,-0.1,0.2,0.6,,,,,7.0,,90.0,8.0,,300.0,,,,,,
7558,20230201000000,103030.0,-60.0,8.0,10.0,5.3,275.85,273.45,84.0,20000.0,0.0,,,,,,,,,94420.0,,,100.0,,,,,273.65,,,7.4,9.2,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7577,20230201000000,102810.0,-10.0,8.0,10.0,5.2,279.65,273.95,67.0,20000.0,0.0,,,,,,,,,101890.0,,,140.0,,,,,277.15,,,11.2,11.2,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7591,20230201000000,,10.0,8.0,30.0,2.3,271.05,267.05,74.0,,,,,,,,,,,92240.0,,,420.0,,266.45,,281.35,,,,,,,,0.03,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7607,20230201000000,103270.0,0.0,0.0,0.0,0.0,280.15,278.75,91.0,60000.0,0.0,,,100.0,8.0,1250.0,,,,102530.0,,,-120.0,,,,,280.25,,,0.5,1.3,-10.0,,0.0,,,0.0,0.0,0.0,0.0,-0.1,,,,,8.0,,1440.0,,,,,,,,,
7621,20230201000000,103320.0,10.0,3.0,180.0,2.4,278.05,274.35,77.0,27630.0,0.0,,,100.0,8.0,1250.0,,,,98830.0,,,-100.0,,,,,276.65,,,3.7,4.0,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,8.0,,1050.0,,,,,,,,,
7627,20230201000000,103350.0,20.0,2.0,0.0,0.0,276.75,273.75,81.0,20000.0,0.0,,,100.0,8.0,800.0,,,,98230.0,,,-90.0,,,,,276.65,,,0.8,1.3,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,8.0,,930.0,,,,,,,,,
7630,20230201000000,103220.0,0.0,0.0,260.0,0.8,280.25,277.05,80.0,31550.0,0.0,,,100.0,8.0,800.0,,,,101360.0,,,-140.0,,,,,278.35,,,2.2,2.2,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,7.0,,900.0,8.0,,1410.0,,,,,,
7643,20230201000000,102780.0,20.0,1.0,350.0,2.2,276.15,273.25,81.0,28010.0,0.0,,,,0.0,,,,,102680.0,,,280.0,,,,,275.85,,,3.4,3.4,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7650,20230201000000,102480.0,-50.0,8.0,340.0,1.1,278.95,273.05,66.0,54320.0,0.0,,,,1.0,4140.0,,,,102080.0,,,450.0,,,,,273.15,,,1.9,7.1,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,4140.0,,,,,,,,,
7661,20230201000000,,,,80.0,3.5,,,,,,,,,,,,,,,,,,,,,,,,,4.2,5.2,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,
7690,20230201000000,102300.0,-60.0,8.0,300.0,3.4,281.25,276.35,71.0,40000.0,2.0,2.0,2.0,90.0,0.0,,30.0,20.0,12.0,101980.0,,,500.0,,,,,278.95,,,5.0,6.6,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,7.0,0.0,6000.0,,,,,,,,,
7747,20230201000000,102820.0,50.0,1.0,300.0,5.3,282.65,274.75,58.0,60000.0,0.0,,,,0.0,,,,,102280.0,,,50.0,,,,,277.95,,,11.8,11.8,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7761,20230201000000,102490.0,-60.0,8.0,30.0,3.8,278.35,276.05,85.0,34640.0,0.0,,,,0.0,,,,,102380.0,,,450.0,,,,,276.75,,,5.8,5.9,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7790,20230201000000,102420.0,-50.0,5.0,230.0,3.6,280.95,276.45,73.0,60000.0,0.0,,,,0.0,,,,,102270.0,,,540.0,,,,,277.75,,,6.7,8.4,-10.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,
61968,20230201000000,100990.0,110.0,7.0,220.0,3.4,301.45,297.85,81.0,,,,,,,,,,,100940.0,,,-30.0,,300.85,,304.55,,,,,,,,,,,0.0,0.0,0.0,0.0,0.2,,,,,,,,,,,,,,,,
61972,20230201000000,101290.0,130.0,8.0,,,298.85,294.25,76.0,,,,,,,,,,,101220.0,,,-40.0,,298.45,,302.85,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
61976,20230201000000,,100.0,6.0,150.0,5.6,300.35,,,,,,,,,,,,,100890.0,,,-50.0,,300.25,,305.05,,,,,,,,,,,0.0,0.0,0.0,0.0,0.8,,,,,,,,,,,,,,,,
61980,20230201000000,101150.0,-120.0,6.0,180.0,3.0,296.25,295.45,95.0,39800.0,0.0,,,,0.0,,,,,101000.0,,,40.0,,,,,,,,3.7,3.7,-10.0,,,,,0.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,
61996,20230201000000,100970.0,250.0,3.0,220.0,1.4,289.45,286.35,82.0,,,,,,,,,,,100630.0,,,-400.0,,289.45,,297.45,,,,,,,,,,,0.0,0.0,13.1,16.7,17.9,,,,,,,,,,,,,,,,
61997,20230201000000,101550.0,130.0,2.0,210.0,9.3,277.05,273.95,80.0,,,,,,,,,,,99750.0,,,1100.0,,276.45,,280.85,,,,,,,,,,,0.0,0.0,0.2,0.2,0.6,,,,,,,,,,,,,,,,
61998,20230201000000,98770.0,690.0,2.0,260.0,13.9,276.75,273.45,79.0,,,,,,,,,,,98410.0,,,,,,,,,,,,20.6,-10.0,,,,,0.0,,0.4,,,,,,,,,,,,,,,,,,
67005,20230201000000,101050.0,-130.0,6.0,220.0,4.9,300.85,297.85,84.0,20000.0,0.0,,,90.0,7.0,3720.0,,,,100970.0,,,20.0,,,,,,,,6.7,7.7,-10.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,7.0,,3720.0,,,,,,,,,
71805,20230201000000,100610.0,-450.0,8.0,190.0,8.8,275.55,275.25,98.0,3410.0,61.0,,,100.0,8.0,150.0,,,,100520.0,,,-1190.0,,,,,273.45,,,11.7,12.0,-10.0,,,,,0.4,5.2,5.2,5.2,5.2,,,,,8.0,,120.0,,,,,,,,,
78890,20230201000000,101520.0,150.0,1.0,30.0,8.0,298.05,293.05,74.0,,,,,,,,,,,101200.0,,,30.0,,297.05,,301.75,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
78894,20230201000000,101670.0,150.0,2.0,60.0,8.0,297.75,290.95,66.0,,,,,,,,,,,101150.0,,,40.0,,294.75,,301.05,,,,,,,,,,,0.0,0.0,0.0,0.0,0.4,,,,,,,,,,,,,,,,
78897,20230201000000,101580.0,160.0,1.0,10.0,0.5,295.75,292.75,83.0,39150.0,,,,,,,,,,101490.0,,,30.0,,,,,,,,,,,,,,,0.0,0.0,0.0,-0.1,-0.1,,,,,,,,,,,,,,,,
78922,20230201000000,101560.0,190.0,3.0,60.0,5.5,298.05,293.55,76.0,,,,,,,,,,,101110.0,,,70.0,,294.75,,300.85,,,,,,,,,,,0.0,0.2,0.2,0.6,1.8,,,,,,,,,,,,,,,,
78925,20230201000000,101540.0,190.0,3.0,40.0,1.2,296.65,293.35,82.0,59810.0,0.0,,,,0.0,,,,,101450.0,,,80.0,,,,,,,,2.4,2.6,-10.0,,,,,0.0,0.0,0.0,-0.1,1.2,,,,,,,,,,,,,,,,
81401,20230201000000,101210.0,180.0,3.0,360.0,0.8,297.25,296.25,94.0,,,,,,,,,,,101150.0,,,70.0,,295.75,,303.65,,,,,,,,,,,0.0,0.0,0.0,2.2,17.3,,,,,,,,,,,,,,,,
81405,20230201000000,101210.0,200.0,3.0,10.0,1.2,297.55,296.15,92.0,53860.0,0.0,,,75.0,2.0,450.0,,,,101120.0,,,10.0,303.05,,303.05,,298.55,,,1.7,2.3,-10.0,,,,,0.0,0.2,0.2,0.2,11.7,,,,,2.0,,570.0,6.0,,2100.0,,,,,,
81408,20230201000000,101160.0,230.0,3.0,330.0,0.7,298.05,296.85,93.0,,,,,,,,,,,101080.0,,,60.0,,295.55,,305.35,,,,,,,,,,,0.0,0.0,1.0,2.8,2.8,,,,,,,,,,,,,,,,
81415,20230201000000,,,,330.0,1.1,298.25,296.45,90.0,,,,,,,,,,,,,,,,295.55,,303.65,,,,,,,,,,,0.0,0.0,0.0,1.0,17.0,,,,,,,,,,,,,,,,
89642,20230201000000,98430.0,140.0,1.0,130.0,15.4,272.55,267.55,66.0,15000.0,2.0,1.0,1.0,100.0,5.0,1250.0,35.0,27.0,60.0,97900.0,,,,270.05,,272.95,,,,,22.6,26.2,-60.0,,,,,,,,,,,,,,5.0,6.0,990.0,7.0,3.0,1800.0,,,,,,
7005,20230201030000,102610.0,0.0,0.0,280.0,6.0,279.25,276.75,84.0,16630.0,0.0,,,,,,,,,101710.0,,,-180.0,,,,,277.55,,,8.7,12.3,-10.0,1.0,0.0,,,0.0,0.0,0.0,-0.1,-0.1,,,,,,,,,,,,,,,,
7015,20230201030000,102440.0,-20.0,6.0,250.0,4.8,277.95,275.35,83.0,31500.0,0.0,,,,1.0,6540.0,,,,101850.0,,,-290.0,,,,,276.35,,,6.1,7.8,-10.0,1.0,0.0,,,0.0,0.0,0.0,-0.1,0.4,,,,,1.0,,6540.0,,,,,,,,,
7020,20230201030000,102910.0,-40.0,8.0,280.0,7.0,282.65,277.65,71.0,14000.0,3.0,2.0,,100.0,8.0,800.0,35.0,,,102800.0,,,-20.0,,,,,,,,9.8,10.2,-10.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,8.0,6.0,700.0,,,,,,,,,
7027,20230201030000,102990.0,30.0,2.0,270.0,4.3,278.85,276.35,84.0,18200.0,0.0,,,,5.0,1250.0,,,,102150.0,,,0.0,,,,,278.55,,,6.0,8.1,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.2,0.2,,,,,5.0,,1110.0,,,,,,,,,
7037,20230201030000,102820.0,30.0,3.0,290.0,5.4,280.05,275.95,75.0,17120.0,0.0,,,100.0,8.0,800.0,,,,100880.0,,,-110.0,,,,,278.35,,,8.0,10.3,-10.0,,0.0,,,0.0,0.0,0.0,0.4,0.4,,,,,2.0,,720.0,8.0,,1110.0,,,,,,
7072,20230201030000,102610.0,-20.0,8.0,270.0,5.2,280.15,276.75,79.0,20000.0,0.0,,,100.0,8.0,1250.0,,,,101430.0,,,-300.0,,,,,278.75,,,10.1,10.6,-10.0,1.0,0.0,,,0.0,0.0,0.0,-0.1,-0.1,,,,,8.0,,1260.0,,,,,,,,,
7110,20230201030000,103250.0,-10.0,5.0,300.0,1.8,281.35,276.95,74.0,19360.0,0.0,,,100.0,8.0,800.0,,,,102030.0,,,70.0,,,,,278.45,,,4.8,5.5,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.6,0.6,,,,,8.0,,900.0,,,,,,,,,
7117,20230201030000,103140.0,20.0,1.0,270.0,5.0,282.35,277.15,70.0,,,,,,,,,,,102420.0,,,40.0,,,,,,,,9.1,10.1,-10.0,,,,,0.0,0.0,0.0,0.8,0.8,,,,,,,,,,,,,,,,
7130,20230201030000,103160.0,0.0,5.0,310.0,3.5,280.85,277.65,80.0,12050.0,0.0,,,100.0,8.0,800.0,,,,102700.0,,,20.0,,,,,279.65,,,5.7,6.5,-10.0,1.0,0.0,,,0.0,0.0,0.2,0.4,0.4,,,,,8.0,,960.0,,,,,,,,,
7139,20230201030000,103030.0,10.0,3.0,280.0,2.9,280.25,276.15,75.0,19940.0,0.0,,,100.0,8.0,800.0,,,,101230.0,,,-20.0,,,,,278.25,,,5.7,5.7,-10.0,0.0,0.0,,,0.0,0.0,0.0,-0.1,-0.1,,,,,8.0,,900.0,,,,,,,,,
7149,20230201030000,102840.0,-10.0,5.0,240.0,2.2,279.75,278.05,89.0,18780.0,0.0,,,100.0,8.0,800.0,,,,101720.0,,,-140.0,,,,,,,,3.5,3.5,-10.0,0.0,0.0,,,0.0,0.0,0.0,-0.1,-0.1,,,,,8.0,,990.0,,,,,,,,,
7168,20230201030000,102820.0,-30.0,8.0,250.0,6.3,278.95,277.75,92.0,18310.0,0.0,,,100.0,8.0,450.0,,,,101350.0,,,-160.0,,,,,278.05,,,9.1,9.8,-10.0,1.0,0.0,,,0.0,-0.1,-0.1,-0.1,-0.1,,,,,5.0,,300.0,6.0,,480.0,8.0,,1290.0,,,
7181,20230201030000,102680.0,-60.0,5.0,250.0,6.5,277.15,276.75,97.0,12760.0,0.0,,,100.0,8.0,150.0,,,,98380.0,,,-240.0,,,,,276.15,,,9.4,11.0,-10.0,,,,,0.0,0.0,0.2,0.4,0.4,,,,,8.0,,150.0,,,,,,,,,
7190,20230201030000,102600.0,-90.0,6.0,200.0,5.1,277.65,275.65,87.0,45470.0,0.0,,,100.0,4.0,800.0,,,,100720.0,,,-370.0,,,,,276.05,,,8.0,9.3,-10.0,1.0,0.0,,,-0.1,-0.1,-0.1,-0.1,-0.1,,,,,4.0,,750.0,4.0,,1350.0,8.0,,1620.0,,,
7222,20230201030000,103150.0,0.0,0.0,310.0,1.1,280.45,280.05,97.0,9150.0,0.0,,,100.0,8.0,800.0,,,,102830.0,,,50.0,,,,,278.35,,,1.6,1.7,-10.0,1.0,0.0,,,0.0,0.0,-0.1,-0.1,-0.1,,,,,8.0,,900.0,,,,,,,,,
7240,20230201030000,103050.0,-20.0,8.0,280.0,2.4,279.45,278.55,94.0,15620.0,0.0,,,100.0,8.0,250.0,,,,101660.0,,,-10.0,,,,,278.35,,,4.0,4.1,-10.0,0.0,0.0,,,0.0,-0.1,-0.1,-0.1,-0.1,,,,,2.0,,270.0,8.0,,1020.0,,,,,,
7255,20230201030000,103080.0,-40.0,8.0,240.0,1.8,277.65,277.25,97.0,7780.0,50.0,,,,,,,,,101010.0,,,-30.0,,,,,275.85,,,3.1,3.6,-10.0,,0.0,,,-0.1,-0.1,-0.1,-0.1,-0.1,,,,,,,,,,,,,,,,
7280,20230201030000,102950.0,-70.0,6.0,200.0,2.2,276.75,274.95,88.0,27190.0,0.0,,,100.0,7.0,800.0,,,,100210.0,,,-120.0,,,,,277.35,,,3.3,4.9,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,5.0,,660.0,7.0,,930.0,7.0,,1440.0,,,
7299,20230201030000,102820.0,-90.0,6.0,240.0,1.7,277.25,274.45,82.0,35110.0,0.0,,,100.0,8.0,450.0,,,,99440.0,,,-190.0,,,,,274.85,,,4.6,8.8,-10.0,0.0,0.0,,,0.0,0.0,0.0,-0.1,-0.1,,,,,8.0,,450.0,,,,,,,,,
7314,20230201030000,103220.0,-60.0,7.0,260.0,1.5,282.05,280.45,90.0,,,,,,,,,,,102930.0,,,50.0,,,,,,,,2.3,2.3,-10.0,,,,,0.0,0.0,0.0,0.0,2.2,,,,,,,,,,,,,,,,
7335,20230201030000,103160.0,-50.0,8.0,210.0,1.7,277.25,276.55,95.0,15700.0,0.0,,,100.0,8.0,1250.0,,,,101650.0,,,0.0,,,,,277.85,,,2.4,2.5,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,8.0,,1050.0,,,,,,,,,
7434,20230201030000,103170.0,-30.0,8.0,280.0,0.7,276.75,275.55,92.0,24430.0,0.0,,,100.0,8.0,800.0,,,,98200.0,,,-20.0,,,,,276.65,,,1.2,3.1,-10.0,2.0,0.0,,,0.0,0.0,0.0,-0.1,0.6,,,,,8.0,,870.0,,,,,,,,,
7460,20230201030000,103140.0,-20.0,8.0,240.0,1.9,275.85,273.75,86.0,18440.0,0.0,,,100.0,8.0,800.0,,,,99030.0,,,-30.0,,,,,275.55,,,3.4,3.4,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,8.0,,990.0,,,,,,,,,
7471,20230201030000,,-30.0,8.0,320.0,3.4,275.05,271.95,80.0,20000.0,0.0,,,100.0,8.0,450.0,,,,93050.0,92500.0,881.0,60.0,,,,,273.15,,,5.5,5.5,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,8.0,,570.0,,,,,,,,,
7481,20230201030000,103030.0,-50.0,8.0,220.0,0.6,276.95,274.65,85.0,20000.0,1.0,2.0,2.0,75.0,6.0,,35.0,20.0,10.0,100040.0,,,20.0,,,,,,,,1.9,1.9,-10.0,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,,,,,6.0,6.0,1200.0,,,,,,,,,
7510,20230201030000,103270.0,0.0,0.0,280.0,1.1,277.25,276.95,98.0,7580.0,0.0,,,100.0,8.0,1250.0,,,,102660.0,,,30.0,,,,,273.65,,,1.9,2.2,-10.0,1.0,0.0,,,0.0,0.0,-0.1,-0.1,-0.1,,,,,8.0,,1170.0,,,,,,,,,
7535,20230201030000,103170.0,-10.0,5.0,330.0,1.3,278.95,278.95,100.0,220.0,45.0,,,101.0,9.0,30.0,,,,99950.0,,,-50.0,,,,,278.95,,,2.3,2.3,-10.0,2.0,0.0,,,0.0,0.2,0.2,0.4,0.8,,,,,0.0,0.0,,,,,,,,,,
7558,20230201030000,103030.0,-30.0,5.0,350.0,4.8,275.05,272.95,86.0,20000.0,0.0,,,,,,,,,94390.0,,,80.0,,,,,273.25,,,8.1,10.4,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7577,20230201030000,102780.0,-30.0,8.0,20.0,6.7,280.05,273.75,64.0,20000.0,0.0,,,,,,,,,101860.0,,,160.0,,,,,277.15,,,11.4,12.9,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7591,20230201030000,,40.0,6.0,50.0,0.6,269.55,266.95,82.0,,,,,,,,,,,92200.0,,,280.0,,266.45,,281.35,,,,,,,,0.02,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7607,20230201030000,103240.0,-30.0,6.0,290.0,0.8,279.65,278.95,95.0,43400.0,0.0,,,100.0,8.0,250.0,,,,102500.0,,,-90.0,,,,,279.45,,,1.2,1.7,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,2.0,,210.0,8.0,,690.0,,,,,,
7621,20230201030000,103240.0,-70.0,7.0,190.0,2.2,278.15,273.75,73.0,48790.0,0.0,,,100.0,8.0,1250.0,,,,98760.0,,,-80.0,,,,,276.65,,,2.8,5.9,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,8.0,,1230.0,,,,,,,,,
