numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07005;20230601000000;102240;40;1;30;3.800000;285.950000;284.550000;91;7310;0;mq;mq;mq;mq;mq;mq;mq;mq;101370;mq;mq;-250;mq;mq;mq;mq;287.050000;mq;mq;7.700000;7.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20230601000000;102260;70;1;360;4.700000;286.250000;284.650000;90;7240;0;mq;mq;mq;0;mq;mq;mq;mq;101690;mq;mq;-230;mq;mq;mq;mq;287.850000;mq;mq;8.000000;8.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20230601000000;102320;70;1;70;11.400000;285.850000;283.950000;88;12000;3;0;mq;40;0;6000;30;20;11;102210;mq;mq;-180;mq;mq;mq;mq;mq;mq;mq;15.000000;15.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;0;6000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20230601000000;102190;50;1;20;3.100000;286.250000;284.950000;92;6820;0;mq;mq;100;8;250;mq;mq;mq;101380;mq;mq;-260;mq;mq;mq;mq;288.250000;mq;mq;5.100000;7.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;210;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20230601000000;102080;0;0;30;6.200000;286.250000;284.350000;88;12250;0;mq;mq;mq;0;mq;mq;mq;mq;100200;mq;mq;-300;mq;mq;mq;mq;288.450000;mq;mq;8.900000;10.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20230601000000;101930;50;2;320;1.600000;288.250000;282.650000;69;20000;0;mq;mq;mq;0;mq;mq;mq;mq;100800;mq;mq;-220;mq;mq;mq;mq;286.250000;mq;mq;4.500000;7.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20230601000000;102030;-20;8;60;5.500000;285.650000;284.350000;92;8280;0;mq;mq;mq;2;250;mq;mq;mq;100850;mq;mq;-300;mq;mq;mq;mq;284.050000;mq;mq;8.600000;10.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;240;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20230601000000;102130;30;2;60;5.200000;286.850000;285.050000;89;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101430;mq;mq;-270;mq;mq;mq;mq;mq;mq;mq;9.400000;11.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20230601000000;101910;50;3;350;2.200000;287.750000;285.450000;86;15570;0;mq;mq;mq;0;mq;mq;mq;mq;101470;mq;mq;-330;mq;mq;mq;mq;288.150000;mq;mq;3.700000;5.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20230601000000;101960;60;3;10;5.700000;287.650000;285.550000;87;13400;0;mq;mq;mq;0;mq;mq;mq;mq;100230;mq;mq;-260;mq;mq;mq;mq;289.950000;mq;mq;8.800000;9.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20230601000000;101910;50;3;30;5.200000;291.250000;282.350000;56;41990;0;mq;mq;mq;0;mq;mq;mq;mq;100850;mq;mq;-250;mq;mq;mq;mq;mq;mq;mq;9.100000;10.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20230601000000;101830;50;3;360;0.900000;289.250000;279.350000;52;20000;0;mq;mq;mq;0;mq;mq;mq;mq;100430;mq;mq;-130;mq;mq;mq;mq;286.250000;mq;mq;2.700000;4.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20230601000000;101920;30;3;20;1.800000;286.250000;277.950000;57;59690;0;mq;mq;mq;0;mq;mq;mq;mq;97780;mq;mq;-90;mq;mq;mq;mq;278.350000;mq;mq;2.300000;3.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20230601000000;101820;10;2;10;1.900000;287.750000;279.550000;58;53180;0;mq;mq;mq;0;mq;mq;mq;mq;100020;mq;mq;-120;mq;mq;mq;mq;283.950000;mq;mq;2.400000;3.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20230601000000;101750;10;3;30;8.600000;289.750000;287.050000;84;20000;2;0;mq;0;0;mq;30;20;10;101240;mq;mq;-300;mq;mq;mq;mq;mq;mq;mq;12.300000;12.900000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20230601000000;101680;30;1;10;3.000000;290.650000;285.350000;71;35270;0;mq;mq;mq;0;mq;mq;mq;mq;101370;mq;mq;-320;mq;mq;mq;mq;289.050000;mq;mq;5.800000;6.600000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20230601000000;101650;70;3;70;3.500000;290.950000;282.350000;57;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;99700;mq;mq;-130;mq;mq;mq;mq;290.250000;mq;mq;5.400000;6.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20230601000000;101790;70;1;330;1.100000;286.950000;280.050000;63;11110;0;mq;mq;mq;0;mq;mq;mq;mq;98560;mq;mq;10;mq;mq;mq;mq;286.850000;mq;mq;1.700000;2.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07314;20230601000000;101470;-20;7;30;5.500000;291.050000;286.550000;75;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;101200;mq;mq;-300;mq;mq;mq;mq;mq;mq;mq;8.600000;8.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20230601000000;101590;40;2;40;1.500000;290.150000;282.850000;62;56100;0;mq;mq;mq;0;mq;mq;mq;mq;100170;mq;mq;-250;mq;mq;mq;mq;289.550000;mq;mq;2.100000;4.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20230601000000;101630;60;3;120;2.200000;288.850000;284.450000;75;39800;0;mq;mq;mq;0;mq;mq;mq;mq;96950;mq;mq;-30;mq;mq;mq;mq;290.350000;mq;mq;3.100000;3.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20230601000000;101700;60;1;190;1.200000;286.850000;284.550000;86;43190;0;mq;mq;mq;1;3780;mq;mq;mq;97810;mq;mq;0;mq;mq;mq;mq;286.950000;mq;mq;2.500000;6.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;3780;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20230601000000;mq;30;1;250;1.500000;283.750000;282.550000;92;19000;0;mq;mq;90;mq;mq;mq;mq;mq;92240;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2.100000;-10;mq;0.000000;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20230601000000;101730;50;3;140;2.300000;288.950000;285.650000;81;30000;2;0;0;0;0;mq;30;20;10;98910;mq;mq;220;mq;mq;mq;mq;mq;mq;mq;3.600000;4.700000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.400000;0.400000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;20230601000000;101450;110;3;160;4.100000;290.650000;288.250000;86;19160;0;mq;mq;90;7;450;mq;mq;mq;100880;mq;mq;-120;mq;mq;mq;mq;mq;mq;mq;6.300000;7.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;300;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20230601000000;101680;70;3;130;1.500000;286.650000;286.150000;97;17320;0;mq;mq;100;8;4380;mq;mq;mq;98590;mq;mq;130;mq;mq;mq;mq;290.450000;mq;mq;3.100000;3.800000;-10;0;0.000000;mq;mq;0.200000;0.200000;5.300000;5.300000;5.300000;mq;mq;mq;mq;8;mq;4380;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20230601000000;101710;30;3;40;2.300000;285.850000;284.550000;92;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;93510;mq;mq;80;mq;mq;mq;mq;287.750000;mq;mq;2.900000;4.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;2.800000;3.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20230601000000;101710;20;2;80;1.000000;289.350000;286.250000;82;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100830;mq;mq;220;mq;mq;mq;mq;290.350000;mq;mq;1.700000;1.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20230601000000;mq;40;0;190;0.900000;285.050000;283.750000;92;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;91830;mq;mq;10;mq;284.650000;mq;292.350000;mq;mq;mq;mq;mq;mq;mq;0.020000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20230601000000;101500;-50;8;360;1.200000;289.950000;288.850000;93;16420;61;mq;mq;100;8;2250;mq;mq;mq;100800;mq;mq;-90;mq;mq;mq;mq;290.450000;mq;mq;2.400000;10.400000;-10;mq;mq;mq;mq;3.400000;3.400000;3.400000;3.400000;3.400000;mq;mq;mq;mq;8;mq;2400;mq;9;mq;mq;mq;mq;mq;mq;mq;
07621;20230601000000;101540;-150;5;310;1.900000;288.750000;285.150000;79;3030;63;mq;mq;100;1;1250;mq;mq;mq;97300;mq;mq;-80;mq;mq;mq;mq;288.350000;mq;mq;4.100000;13.400000;-10;2;0.000000;mq;mq;1.200000;5.500000;9.700000;9.700000;9.700000;mq;mq;mq;mq;1;mq;1350;3;mq;2160;8;mq;2460;mq;8;mq;
07627;20230601000000;101580;-50;5;150;3.000000;287.250000;285.650000;90;20000;61;mq;mq;100;8;2250;mq;mq;mq;96740;mq;mq;-70;mq;mq;mq;mq;288.750000;mq;mq;4.700000;5.900000;-10;2;mq;mq;mq;0.200000;0.200000;0.400000;7.900000;7.900000;mq;mq;mq;mq;8;mq;2400;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20230601000000;101610;60;3;30;1.200000;289.050000;288.050000;94;17950;0;mq;mq;100;8;2250;mq;mq;mq;99840;mq;mq;50;mq;mq;mq;mq;288.850000;mq;mq;2.000000;2.000000;-10;1;0.000000;mq;mq;0.000000;0.000000;1.600000;2.600000;2.600000;mq;mq;mq;mq;1;mq;2400;8;mq;3000;mq;mq;mq;mq;mq;mq;
07650;20230601000000;101620;-20;7;80;3.200000;290.650000;287.350000;81;42010;0;mq;mq;100;8;4260;mq;mq;mq;101240;mq;mq;100;mq;mq;mq;mq;290.050000;mq;mq;4.800000;5.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;0.200000;mq;mq;mq;mq;8;mq;4260;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20230601000000;mq;mq;mq;100;3.100000;mq;mq;mq;15000;2;2;mq;60;5;3000;30;27;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;4.000000;5.600000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;5;3;3000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20230601000000;101590;20;0;330;5.400000;292.250000;284.750000;62;40000;2;0;0;50;4;mq;30;23;10;101280;mq;mq;200;mq;mq;mq;mq;292.050000;mq;mq;7.100000;7.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;1.400000;mq;mq;mq;mq;4;3;3000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20230601000000;101620;10;3;80;2.100000;292.150000;289.550000;85;19210;0;mq;mq;90;1;800;mq;mq;mq;101100;mq;mq;170;mq;mq;mq;mq;291.250000;mq;mq;2.900000;2.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;1.000000;mq;mq;mq;mq;1;mq;600;7;mq;2280;mq;8;mq;mq;mq;mq;
07761;20230601000000;101500;0;5;50;2.600000;289.650000;288.150000;91;19040;0;mq;mq;100;8;3540;mq;mq;mq;101390;mq;mq;80;mq;mq;mq;mq;291.450000;mq;mq;3.600000;3.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;-0.100000;0.400000;12.100000;mq;mq;mq;mq;8;mq;3540;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20230601000000;101540;10;0;230;2.300000;289.550000;287.350000;87;39050;0;mq;mq;mq;1;800;mq;mq;mq;101400;mq;mq;180;mq;mq;mq;mq;292.050000;mq;mq;2.900000;3.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;750;3;mq;6000;mq;mq;mq;mq;mq;mq;
61968;20230601000000;101490;140;6;120;3.400000;299.750000;296.050000;80;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101440;mq;mq;-30;mq;298.550000;mq;303.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61970;20230601000000;101650;130;6;180;3.200000;298.750000;294.250000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101530;mq;mq;-30;mq;298.450000;mq;304.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20230601000000;101760;110;6;180;0.800000;294.550000;293.750000;95;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101690;mq;mq;-150;mq;291.850000;mq;301.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20230601000000;101660;100;6;140;7.300000;298.350000;292.050000;68;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101570;mq;mq;-10;mq;298.350000;mq;302.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20230601000000;101900;-50;7;190;3.000000;294.150000;288.650000;71;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101750;mq;mq;20;mq;mq;mq;mq;mq;mq;mq;3.900000;5.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61996;20230601000000;102170;160;7;290;4.800000;286.550000;284.050000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101820;mq;mq;-220;mq;286.550000;mq;291.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20230601000000;101740;410;2;230;15.800000;276.550000;272.550000;75;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99930;mq;mq;340;mq;275.150000;mq;280.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.200000;0.400000;1.000000;7.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20230601000000;101540;-160;6;0;0.000000;297.250000;295.150000;88;20000;0;mq;mq;mq;0;mq;mq;mq;mq;101460;mq;mq;20;mq;mq;mq;mq;mq;mq;mq;0.800000;2.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;7.700000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20230601000000;101390;120;3;60;2.700000;279.750000;277.950000;88;12670;0;mq;mq;mq;0;mq;mq;mq;mq;101300;mq;mq;-530;mq;mq;mq;mq;282.550000;mq;mq;3.600000;3.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78890;20230601000000;101570;90;1;170;7.200000;300.550000;296.950000;81;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101250;mq;mq;20;mq;298.650000;mq;303.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20230601000000;101660;150;3;130;3.100000;300.950000;296.750000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101150;mq;mq;100;mq;299.650000;mq;305.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20230601000000;101600;100;2;150;3.200000;299.850000;297.550000;87;29380;mq;mq;mq;mq;mq;mq;mq;mq;mq;101510;mq;mq;30;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;-0.100000;-0.100000;22.300000;22.300000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20230601000000;101550;100;1;180;7.200000;300.550000;297.650000;84;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101110;mq;mq;10;mq;297.650000;mq;303.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.400000;0.400000;11.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20230601000000;101560;60;1;60;1.600000;298.850000;297.850000;94;50050;0;mq;mq;100;8;4620;mq;mq;mq;101470;mq;mq;40;303.750000;mq;303.750000;mq;mq;mq;mq;3.100000;3.600000;-10;mq;mq;mq;mq;0.000000;0.800000;4.200000;7.000000;22.100000;mq;mq;mq;mq;1;mq;4620;5;mq;5160;8;mq;5700;mq;8;mq;
81401;20230601000000;101500;200;1;50;0.500000;298.450000;297.750000;96;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101440;mq;mq;130;mq;296.350000;mq;307.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;2.000000;2.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20230601000000;101500;170;1;0;0.000000;298.150000;296.950000;93;57290;0;mq;mq;mq;0;mq;mq;mq;mq;101410;mq;mq;80;304.850000;mq;304.850000;mq;300.950000;mq;mq;0.000000;0.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;3.100000;mq;mq;mq;mq;mq;8;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81408;20230601000000;101460;160;2;0;0.000000;298.150000;297.450000;96;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101380;mq;mq;70;mq;295.350000;mq;306.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;5.900000;5.900000;6.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20230601000000;mq;mq;mq;60;2.800000;299.850000;297.150000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;295.750000;mq;306.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20230601030000;102230;-10;8;30;4.200000;285.650000;284.250000;91;6370;0;mq;mq;mq;mq;mq;mq;mq;mq;101360;mq;mq;-170;mq;mq;mq;mq;286.950000;mq;mq;7.200000;7.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20230601030000;102240;-20;8;360;3.900000;284.750000;283.850000;94;3900;10;mq;mq;mq;1;250;mq;mq;mq;101670;mq;mq;-200;mq;mq;mq;mq;286.850000;mq;mq;7.900000;7.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;240;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20230601030000;102250;-70;6;70;10.400000;285.550000;283.950000;90;12000;3;2;mq;100;8;1250;35;mq;mq;102140;mq;mq;-240;mq;mq;mq;mq;mq;mq;mq;13.700000;15.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;6;1000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20230601030000;102140;-50;8;10;2.700000;286.150000;285.050000;93;4990;10;mq;mq;100;8;250;mq;mq;mq;101330;mq;mq;-260;mq;mq;mq;mq;288.150000;mq;mq;4.800000;6.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;210;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20230601030000;102070;-20;8;20;6.200000;284.850000;284.050000;95;3640;10;mq;mq;mq;0;mq;mq;mq;mq;100180;mq;mq;-230;mq;mq;mq;mq;287.850000;mq;mq;8.700000;9.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20230601030000;101940;-10;8;280;1.000000;283.850000;281.950000;88;20000;0;mq;mq;mq;0;mq;mq;mq;mq;100790;mq;mq;-180;mq;mq;mq;mq;283.250000;mq;mq;2.000000;3.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20230601030000;101950;-80;8;50;6.300000;285.950000;284.850000;93;6070;0;mq;mq;100;8;150;mq;mq;mq;100770;mq;mq;-350;mq;mq;mq;mq;284.050000;mq;mq;9.700000;11.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;180;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20230601030000;102060;-70;7;70;6.700000;285.950000;284.850000;93;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101360;mq;mq;-300;mq;mq;mq;mq;mq;mq;mq;11.400000;12.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20230601030000;101870;-50;8;360;3.000000;286.250000;284.850000;91;9340;0;mq;mq;mq;0;mq;mq;mq;mq;101420;mq;mq;-340;mq;mq;mq;mq;287.050000;mq;mq;5.800000;6.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20230601030000;101920;-50;7;10;4.700000;285.850000;284.450000;91;10270;0;mq;mq;mq;0;mq;mq;mq;mq;100180;mq;mq;-260;mq;mq;mq;mq;289.050000;mq;mq;7.600000;8.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20230601030000;101890;-30;7;10;5.300000;288.750000;284.150000;74;18620;0;mq;mq;mq;0;mq;mq;mq;mq;100820;mq;mq;-210;mq;mq;mq;mq;mq;mq;mq;8.100000;8.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20230601030000;101830;-30;7;310;2.300000;284.050000;280.950000;81;20000;0;mq;mq;mq;0;mq;mq;mq;mq;100400;mq;mq;-130;mq;mq;mq;mq;284.650000;mq;mq;3.000000;4.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20230601030000;101940;-30;6;270;1.000000;282.450000;278.450000;76;60000;0;mq;mq;mq;mq;mq;mq;mq;mq;97750;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3.100000;-10;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
