numer_sta,date,pmer,tend,cod_tend,dd,ff,t,td,u,vv,ww,w1,w2,n,nbas,hbas,cl,cm,ch,pres,niv_bar,geop,tend24,tn12,tn24,tx12,tx24,tminsol,sw,tw,raf10,rafper,per,etat_sol,ht_neige,ssfrai,perssfrai,rr1,rr3,rr6,rr12,rr24,phenspe1,phenspe2,phenspe3,phenspe4,nnuage1,ctype1,hnuage1,nnuage2,ctype2,hnuage2,nnuage3,ctype3,hnuage3,nnuage4,ctype4,hnuage4
7621,20230801000000,101800.0,10.0,0.0,240.0,2.3,291.15,288.95,87.0,32630.0,0.0,,,100.0,8.0,450.0,,,,97590.0,,,-330.0,,,,,291.55,,,3.9,7.1,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,8.0,,330.0,,,,,,,,,
7627,20230801000000,101800.0,0.0,0.0,220.0,1.1,287.55,287.55,100.0,15410.0,0.0,,,,0.0,,,,,96960.0,,,-360.0,,,,,291.35,,,2.0,2.8,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7630,20230801000000,101670.0,60.0,2.0,290.0,5.7,293.15,287.95,72.0,38810.0,0.0,,,,1.0,4020.0,,,,99920.0,,,-380.0,,,,,292.95,,,8.0,8.0,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,4020.0,,,,,,,,,
7643,20230801000000,101160.0,-30.0,8.0,290.0,5.4,298.35,282.65,37.0,55280.0,0.0,,,,0.0,,,,,101070.0,,,-600.0,,,,,293.75,,,7.5,7.6,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7650,20230801000000,101080.0,-50.0,6.0,140.0,2.8,294.95,289.65,72.0,37200.0,0.0,,,,3.0,4140.0,,,,100710.0,,,-460.0,,,,,293.45,,,3.4,3.8,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,3.0,,4140.0,,,,,,,,,
7661,20230801000000,,,,320.0,8.2,,,,10000.0,2.0,0.0,,0.0,0.0,,30.0,20.0,10.0,,,,,,,,,,,,10.1,13.9,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,
7690,20230801000000,100990.0,-120.0,8.0,340.0,2.2,297.35,289.35,61.0,30000.0,2.0,0.0,0.0,0.0,0.0,,30.0,20.0,10.0,100690.0,,,-240.0,,,,,296.95,,,2.8,2.8,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7747,20230801000000,101430.0,10.0,3.0,280.0,4.5,297.45,286.35,50.0,60000.0,0.0,,,,1.0,3000.0,,,,100920.0,,,-470.0,,,,,295.45,,,6.7,8.7,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,3000.0,,,,,,,,,
7761,20230801000000,101270.0,-80.0,8.0,50.0,2.6,293.15,290.35,84.0,25180.0,0.0,,,,0.0,,,,,101160.0,,,-220.0,,,,,,,,3.5,3.5,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7790,20230801000000,101030.0,-90.0,8.0,240.0,3.9,297.35,293.05,77.0,20000.0,0.0,,,,0.0,,,,,100890.0,,,-220.0,,,,,299.35,,,6.3,6.8,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
61968,20230801000000,101640.0,120.0,7.0,100.0,3.9,297.65,292.75,74.0,,,,,,,,,,,101590.0,,,50.0,,296.65,,301.45,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
61970,20230801000000,101890.0,110.0,8.0,160.0,3.1,297.15,291.75,72.0,,,,,,,,,,,101770.0,,,80.0,,296.45,,303.25,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
61972,20230801000000,102170.0,10.0,7.0,160.0,3.6,294.65,292.75,89.0,,,,,,,,,,,102100.0,,,370.0,,292.65,,299.95,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
61976,20230801000000,101870.0,130.0,6.0,120.0,6.3,297.35,294.05,82.0,,,,,,,,,,,101780.0,,,70.0,,295.15,,301.15,,,,,,,,,,,0.0,0.0,0.0,6.2,6.2,,,,,,,,,,,,,,,,
61980,20230801000000,102190.0,-70.0,6.0,150.0,5.8,295.75,289.75,69.0,60000.0,0.0,,,90.0,7.0,2250.0,,,,102040.0,,,90.0,,,,,,,,8.2,8.2,-10.0,,,,,0.0,0.0,-0.1,-0.1,-0.1,,,,,7.0,,2460.0,,,,,,,,,
61996,20230801000000,103680.0,20.0,3.0,180.0,1.4,280.75,276.25,73.0,,,,,,,,,,,103320.0,,,1440.0,,280.35,,284.55,,,,,,,,,,,0.0,0.0,0.0,0.0,0.8,,,,,,,,,,,,,,,,
61997,20230801000000,99870.0,140.0,3.0,310.0,9.9,277.45,275.15,85.0,,,,,,,,,,,98100.0,,,-590.0,,276.75,,283.55,,,,,,,,,,,0.0,0.0,1.4,3.8,18.8,,,,,,,,,,,,,,,,
61998,20230801000000,101530.0,-270.0,8.0,30.0,10.8,277.25,275.75,90.0,,,,,,,,,,,101160.0,,,,,,,,,,,,23.1,-10.0,,,,,0.8,,1.0,,,,,,,,,,,,,,,,,,
67005,20230801000000,101740.0,-80.0,6.0,200.0,2.5,296.75,295.35,92.0,20000.0,0.0,,,,0.0,,,,,101660.0,,,50.0,,,,,,,,3.4,3.6,-10.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
71805,20230801000000,101500.0,110.0,1.0,220.0,4.2,289.85,289.85,100.0,9770.0,0.0,,,,0.0,,,,,101420.0,,,1040.0,,,,,291.55,,,5.5,6.1,-10.0,,,,,0.0,0.0,0.0,0.0,0.2,,,,,,,,,,,,,,,,
78890,20230801000000,101680.0,130.0,3.0,90.0,2.8,300.95,298.15,85.0,,,,,,,,,,,101360.0,,,150.0,,298.65,,302.15,,,,,,,,,,,0.0,0.0,0.0,0.4,8.4,,,,,,,,,,,,,,,,
78894,20230801000000,101690.0,110.0,1.0,110.0,2.8,301.15,297.15,79.0,,,,,,,,,,,101180.0,,,50.0,,300.75,,305.95,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
78897,20230801000000,101680.0,130.0,3.0,120.0,1.7,300.05,298.65,92.0,22790.0,,,,,,,,,,101590.0,,,110.0,,,,,,,,,,,,,,,0.0,0.0,0.0,1.6,16.9,,,,,,,,,,,,,,,,
78922,20230801000000,101700.0,160.0,3.0,180.0,3.7,301.85,299.45,87.0,,,,,,,,,,,101260.0,,,190.0,,298.95,,304.35,,,,,,,,,,,0.0,0.0,0.0,0.0,13.3,,,,,,,,,,,,,,,,
78925,20230801000000,101700.0,170.0,3.0,170.0,1.5,301.85,298.45,82.0,60000.0,0.0,,,90.0,7.0,800.0,,,,101610.0,,,180.0,306.75,,306.75,,,,,6.5,6.5,-10.0,,,,,0.0,0.0,0.0,0.0,5.7,,,,,7.0,,720.0,,,,,,,,,
81401,20230801000000,101580.0,150.0,3.0,70.0,0.6,298.05,297.35,96.0,,,,,,,,,,,101520.0,,,70.0,,296.35,,307.55,,,,,,,,,,,0.0,0.0,2.2,2.2,2.2,,,,,,,,,,,,,,,,
81405,20230801000000,101620.0,160.0,3.0,0.0,0.0,298.85,297.25,91.0,50220.0,0.0,,,100.0,8.0,4140.0,,,,101530.0,,,70.0,304.75,,304.75,,302.15,,,0.8,2.4,-10.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,8.0,,4140.0,,,,,,,,,
81408,20230801000000,101580.0,190.0,3.0,90.0,0.8,300.45,296.95,81.0,,,,,,,,,,,101500.0,,,50.0,,297.15,,306.75,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
81415,20230801000000,,,,10.0,1.0,297.65,296.05,91.0,,,,,,,,,,,,,,,,295.65,,306.65,,,,,,,,,,,0.2,0.6,0.6,0.6,0.6,,,,,,,,,,,,,,,,
89642,20230801000000,99150.0,270.0,3.0,80.0,7.2,247.35,242.55,61.0,6000.0,2.0,1.0,1.0,10.0,1.0,1250.0,35.0,20.0,10.0,98560.0,,,,247.05,,251.45,,,,,,29.8,-60.0,,,,,,,,,,,,,,1.0,6.0,1200.0,,,,,,,,,
7005,20230801030000,100310.0,10.0,3.0,270.0,6.7,288.75,287.75,94.0,20000.0,0.0,,,,,,,,,99470.0,,,-870.0,,,,,289.35,,,11.1,11.1,-10.0,,0.0,,,0.0,0.0,0.4,19.6,22.2,,,,,,,,,,,,,,,,
7015,20230801030000,100160.0,-20.0,5.0,230.0,4.9,288.15,287.35,95.0,14990.0,0.0,,,,2.0,450.0,,,,99610.0,,,-970.0,,,,,289.05,,,6.9,7.3,-10.0,1.0,0.0,,,0.2,0.2,0.8,8.5,10.1,,,,,1.0,,540.0,5.0,,1740.0,,,,,,
7020,20230801030000,100590.0,50.0,1.0,260.0,8.3,289.75,287.95,89.0,,,,,,,,,,,100480.0,,,-510.0,,,,,,,,11.9,13.8,-10.0,,,,,0.0,0.0,0.0,2.4,8.0,,,,,,,,,,,,,,,,
7027,20230801030000,100650.0,50.0,1.0,270.0,5.8,288.15,286.85,92.0,18700.0,0.0,,,,2.0,450.0,,,,99860.0,,,-690.0,,,,,290.35,,,9.3,10.0,-10.0,1.0,0.0,,,0.0,0.0,2.0,8.6,13.2,,,,,2.0,,420.0,,,,,,,,,
7037,20230801030000,100520.0,70.0,3.0,280.0,5.5,288.35,287.55,95.0,18930.0,0.0,,,100.0,8.0,250.0,,,,98680.0,,,-870.0,,,,,288.85,,,10.7,10.7,-10.0,,0.0,,,0.0,-0.1,13.4,21.4,28.4,,,,,8.0,,240.0,,,,,,,,,
7072,20230801030000,100290.0,-20.0,5.0,280.0,4.2,290.15,289.65,97.0,5510.0,61.0,,,100.0,8.0,250.0,,,,99180.0,,,-1200.0,,,,,290.25,,,7.2,12.6,-10.0,2.0,0.0,,,4.7,4.7,7.1,10.7,12.1,,,,,6.0,,210.0,7.0,,630.0,8.0,,780.0,,9.0,
7110,20230801030000,100980.0,0.0,0.0,250.0,4.2,288.45,287.95,97.0,14120.0,0.0,,,100.0,1.0,250.0,,,,99820.0,,,-410.0,,,,,287.15,,,6.2,6.2,-10.0,1.0,0.0,,,0.0,0.0,-0.1,4.0,14.3,,,,,1.0,,270.0,8.0,,2160.0,,,,,,
7117,20230801030000,100820.0,10.0,0.0,240.0,6.1,289.05,288.05,94.0,,,,,,,,,,,100140.0,,,-450.0,,,,,,,,11.0,12.5,-10.0,,,,,0.0,0.0,0.2,3.2,15.1,,,,,,,,,,,,,,,,
7130,20230801030000,100910.0,70.0,3.0,300.0,4.3,288.65,287.15,91.0,43280.0,0.0,,,,2.0,1250.0,,,,100470.0,,,-700.0,,,,,288.85,,,6.0,6.8,-10.0,,,,,0.0,-0.1,0.6,3.4,8.0,,,,,2.0,,1020.0,,,,,,,,,
7139,20230801030000,100720.0,120.0,3.0,280.0,3.8,288.55,286.55,88.0,20000.0,0.0,,,75.0,5.0,800.0,,,,99020.0,,,-850.0,,,,,291.55,,,6.5,7.9,-10.0,1.0,0.0,,,0.0,0.4,3.4,24.8,26.6,,,,,5.0,,630.0,5.0,,780.0,6.0,,2700.0,,,
7149,20230801030000,100490.0,0.0,5.0,300.0,4.7,290.55,289.25,92.0,16800.0,0.0,,,100.0,8.0,450.0,,,,99440.0,,,-1040.0,,,,,,,,8.6,9.1,-10.0,1.0,0.0,,,2.2,2.8,7.3,13.3,13.7,,,,,2.0,,330.0,6.0,,600.0,8.0,,780.0,,9.0,
7168,20230801030000,100430.0,-210.0,8.0,220.0,8.7,290.55,289.45,93.0,11940.0,0.0,,,100.0,7.0,450.0,,,,99060.0,,,-1210.0,,,,,290.65,,,12.3,14.3,-10.0,2.0,0.0,,,2.0,5.3,8.5,12.7,12.7,,,,,3.0,,450.0,5.0,,690.0,6.0,,1170.0,,9.0,
7181,20230801030000,100460.0,-150.0,5.0,210.0,7.9,288.65,286.85,89.0,29290.0,0.0,,,100.0,8.0,450.0,,,,96430.0,,,-1140.0,,,,,288.15,,,11.9,24.1,-10.0,,,,,0.8,4.4,4.8,6.8,7.0,,,,,3.0,,510.0,5.0,,660.0,5.0,,810.0,,,
7190,20230801030000,100490.0,-100.0,6.0,230.0,8.9,293.55,287.65,69.0,26870.0,61.0,,,100.0,8.0,3060.0,,,,98750.0,,,-1160.0,,,,,290.05,,,14.0,14.0,-10.0,1.0,0.0,,,-0.1,0.6,0.6,2.0,2.0,,,,,7.0,,3060.0,8.0,,4200.0,,9.0,,,,
7207,20230801030000,101080.0,60.0,2.0,300.0,7.3,289.75,288.45,92.0,10000.0,1.0,0.0,0.0,40.0,3.0,800.0,34.0,,,100570.0,,,-650.0,,,,,,,,11.8,12.2,-10.0,0.0,,,,0.0,0.0,0.2,0.8,,,,,,3.0,6.0,800.0,,,,,,,,,
7222,20230801030000,100950.0,0.0,5.0,280.0,4.4,290.75,289.75,94.0,32000.0,0.0,,,100.0,8.0,250.0,,,,100640.0,,,-830.0,,,,,291.65,,,7.7,8.5,-10.0,2.0,,,,0.0,-0.1,1.6,2.8,2.8,,,,,7.0,,270.0,8.0,,480.0,,,,,,
7240,20230801030000,100720.0,-90.0,5.0,240.0,5.6,292.05,291.35,96.0,10680.0,58.0,,,100.0,8.0,250.0,,,,99420.0,,,-1040.0,,,,,291.75,,,8.7,11.3,-10.0,2.0,0.0,,,-0.1,0.4,1.0,1.0,1.2,,,,,8.0,,210.0,,,,,,,,,
7255,20230801030000,100810.0,-150.0,7.0,230.0,7.8,291.55,289.55,88.0,10820.0,62.0,,,,,,,,,98890.0,,,-1020.0,,,,,291.35,,,12.4,14.7,-10.0,,0.0,,,-0.1,-0.1,-0.1,-0.1,-0.1,,,,,,,,,,,,,,,,
7280,20230801030000,100740.0,-130.0,6.0,240.0,7.6,293.15,286.35,65.0,41100.0,61.0,,,100.0,8.0,1750.0,,,,98210.0,,,-1020.0,,,,,292.15,,,12.2,13.2,-10.0,0.0,0.0,,,-0.1,-0.1,-0.1,-0.1,-0.1,,,,,1.0,,1500.0,7.0,,2100.0,8.0,,2940.0,,9.0,
7299,20230801030000,100740.0,-60.0,5.0,320.0,0.5,292.65,287.25,71.0,48420.0,0.0,,,100.0,8.0,3000.0,,,,97610.0,,,-1000.0,,,,,289.55,,,1.4,3.7,-10.0,0.0,0.0,,,0.0,0.2,0.2,0.2,0.2,,,,,2.0,,3000.0,3.0,,4800.0,7.0,,5580.0,,,
7314,20230801030000,101130.0,-90.0,6.0,280.0,9.1,292.95,291.45,91.0,5000.0,63.0,6.0,2.0,100.0,8.0,450.0,37.0,,,100860.0,,,-790.0,,,,,,,,12.8,13.6,-10.0,2.0,,,,-0.1,0.8,1.4,1.4,1.4,,,,,8.0,7.0,500.0,,,,,,,,,
7335,20230801030000,100940.0,-150.0,6.0,240.0,7.1,292.15,291.45,96.0,60000.0,0.0,,,100.0,8.0,250.0,,,,99550.0,,,-960.0,,,,,293.55,,,10.4,14.6,-10.0,2.0,0.0,,,0.2,0.4,0.4,0.4,0.4,,,,,6.0,,270.0,8.0,,420.0,,,,,,
7434,20230801030000,101150.0,-170.0,8.0,210.0,6.9,289.45,289.25,99.0,4300.0,60.0,,,100.0,8.0,80.0,,,,96510.0,,,-810.0,,,,,290.15,,,10.4,10.4,-10.0,2.0,0.0,,,0.2,0.2,0.2,0.2,0.2,,,,,8.0,,90.0,,,,,,,,,
7460,20230801030000,101100.0,-70.0,5.0,250.0,9.4,293.05,284.05,56.0,51150.0,0.0,,,100.0,8.0,2880.0,,,,97310.0,,,-740.0,,,,,290.45,,,14.2,15.7,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,7.0,,2880.0,8.0,,3540.0,,,,,,
7471,20230801030000,,-140.0,8.0,240.0,1.7,289.85,279.95,52.0,20000.0,0.0,,,,1.0,2250.0,,,,91800.0,92500.0,768.0,-630.0,,,,,285.35,,,5.2,8.6,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,2460.0,,,,,,,,,
7481,20230801030000,100950.0,-150.0,7.0,180.0,3.4,294.65,284.35,52.0,40000.0,2.0,2.0,2.0,90.0,7.0,,30.0,23.0,,98200.0,,,-900.0,,,,,,,,5.5,5.6,-10.0,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,,,,,7.0,3.0,3000.0,,,,,,,,,
7510,20230801030000,101330.0,-200.0,7.0,250.0,7.2,293.75,291.35,86.0,12000.0,0.0,,,100.0,,450.0,,,,100770.0,,,,,,,,,,,,10.3,-10.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,
7535,20230801030000,101460.0,-150.0,6.0,200.0,2.8,289.95,288.25,90.0,20000.0,0.0,,,100.0,7.0,800.0,,,,98420.0,,,-540.0,,,,,293.05,,,5.7,6.1,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,7.0,,930.0,8.0,,2940.0,,,,,,
